Cycle: 10  CDAN-c206_X	Cycle: 10  CDAN-c206_Y	Fitted Cycle: 10  CDAN-c206_X	Fitted Cycle: 10  CDAN-c206_Y
1312.78	722.765	1312.78	819.943
1312.88	722.587	1312.88	819.878
1312.98	722.417	1312.98	819.813
1313.08	722.247	1313.08	819.748
1313.18	722.083	1313.18	819.684
1313.28	721.907	1313.28	819.619
1313.38	721.725	1313.38	819.554
1313.48	721.56	1313.48	819.489
1313.58	721.366	1313.58	819.425
1313.68	721.188	1313.68	819.36
1313.78	721.005	1313.78	819.295
1313.88	720.827	1313.88	819.231
1313.98	720.655	1313.98	819.166
1314.08	720.479	1314.08	819.102
1314.18	720.308	1314.18	819.038
1314.28	720.128	1314.28	818.973
1314.38	719.931	1314.38	818.909
1314.48	719.749	1314.48	818.844
1314.58	719.581	1314.58	818.78
1314.68	719.397	1314.68	818.716
1314.78	719.228	1314.78	818.652
1314.88	719.048	1314.88	818.588
1314.98	718.858	1314.98	818.523
1315.08	718.677	1315.08	818.459
1315.18	718.505	1315.18	818.395
1315.28	718.329	1315.28	818.331
1315.38	718.149	1315.38	818.267
1315.48	717.979	1315.48	818.203
1315.58	717.81	1315.58	818.14
1315.68	717.628	1315.68	818.076
1315.78	717.458	1315.78	818.012
1315.88	717.276	1315.88	817.948
1315.98	717.101	1315.98	817.884
1316.08	716.937	1316.08	817.821
1316.18	716.778	1316.18	817.757
1316.28	716.606	1316.28	817.693
1316.38	716.438	1316.38	817.63
1316.48	716.269	1316.48	817.566
1316.58	716.099	1316.58	817.503
1316.68	715.919	1316.68	817.439
1316.78	715.747	1316.78	817.376
1316.88	715.585	1316.88	817.312
1316.98	715.427	1316.98	817.249
1317.08	715.265	1317.08	817.186
1317.18	715.108	1317.18	817.122
1317.28	714.929	1317.28	817.059
1317.38	714.769	1317.38	816.996
1317.48	714.599	1317.48	816.933
1317.58	714.448	1317.58	816.869
1317.68	714.278	1317.68	816.806
1317.78	714.118	1317.78	816.743
1317.88	713.968	1317.88	816.68
1317.98	713.815	1317.98	816.617
1318.08	713.667	1318.08	816.554
1318.18	713.507	1318.18	816.491
1318.28	713.348	1318.28	816.428
1318.38	713.188	1318.38	816.365
1318.48	713.036	1318.48	816.303
1318.58	712.87	1318.58	816.24
1318.68	712.716	1318.68	816.177
1318.78	712.558	1318.78	816.114
1318.88	712.397	1318.88	816.052
1318.98	712.228	1318.98	815.989
1319.08	712.077	1319.08	815.926
1319.18	711.925	1319.18	815.864
1319.28	711.769	1319.28	815.801
1319.38	711.616	1319.38	815.739
1319.48	711.468	1319.48	815.676
1319.58	711.319	1319.58	815.614
1319.68	711.159	1319.68	815.552
1319.78	711.026	1319.78	815.489
1319.88	710.868	1319.88	815.427
1319.98	710.708	1319.98	815.365
1320.08	710.565	1320.08	815.302
1320.18	710.419	1320.18	815.24
1320.28	710.267	1320.28	815.178
1320.38	710.11	1320.38	815.116
1320.48	709.956	1320.48	815.054
1320.58	709.808	1320.58	814.992
1320.68	709.657	1320.68	814.929
1320.78	709.509	1320.78	814.867
1320.88	709.337	1320.88	814.805
1320.98	709.188	1320.98	814.744
1321.08	709.048	1321.08	814.682
1321.18	708.89	1321.18	814.62
1321.28	708.737	1321.28	814.558
1321.38	708.587	1321.38	814.496
1321.48	708.438	1321.48	814.434
1321.58	708.28	1321.58	814.373
1321.68	708.13	1321.68	814.311
1321.78	707.989	1321.78	814.249
1321.88	707.849	1321.88	814.188
1321.98	707.71	1321.98	814.126
1322.08	707.587	1322.08	814.065
1322.18	707.429	1322.18	814.003
1322.28	707.288	1322.28	813.941
1322.38	707.138	1322.38	813.88
1322.48	706.987	1322.48	813.819
1322.58	706.851	1322.58	813.757
1322.68	706.7	1322.68	813.696
1322.78	706.567	1322.78	813.635
1322.88	706.417	1322.88	813.573
1322.98	706.257	1322.98	813.512
1323.08	706.089	1323.08	813.451
1323.18	705.937	1323.18	813.39
1323.28	705.8	1323.28	813.328
1323.38	705.64	1323.38	813.267
1323.48	705.489	1323.48	813.206
1323.58	705.366	1323.58	813.145
1323.68	705.218	1323.68	813.084
1323.78	705.067	1323.78	813.023
1323.88	704.907	1323.88	812.962
1323.98	704.769	1323.98	812.901
1324.08	704.628	1324.08	812.841
1324.18	704.485	1324.18	812.78
1324.28	704.298	1324.28	812.719
1324.38	704.062	1324.38	812.658
1324.48	704.069	1324.48	812.597
1324.58	703.856	1324.58	812.537
1324.68	703.692	1324.68	812.476
1324.78	703.596	1324.78	812.415
1324.88	703.565	1324.88	812.355
1324.98	703.235	1324.98	812.294
1325.08	703.194	1325.08	812.234
1325.18	703.204	1325.18	812.173
1325.28	703.206	1325.28	812.113
1325.38	703.216	1325.38	812.052
1325.48	703.233	1325.48	811.992
1325.58	703.247	1325.58	811.931
1325.68	703.259	1325.68	811.871
1325.78	703.274	1325.78	811.811
1325.88	703.288	1325.88	811.75
1325.98	703.249	1325.98	811.69
1326.08	703.233	1326.08	811.63
1326.18	703.2	1326.18	811.57
1326.28	703.151	1326.28	811.509
1326.38	703.095	1326.38	811.449
1326.48	703.093	1326.48	811.389
1326.58	703.054	1326.58	811.329
1326.68	702.987	1326.68	811.269
1326.78	702.925	1326.78	811.209
1326.88	702.874	1326.88	811.149
1326.98	702.826	1326.98	811.089
1327.08	702.757	1327.08	811.029
1327.18	702.704	1327.18	810.97
1327.28	702.658	1327.28	810.91
1327.38	702.599	1327.38	810.85
1327.48	702.546	1327.48	810.79
1327.58	702.485	1327.58	810.73
1327.68	702.446	1327.68	810.671
1327.78	702.396	1327.78	810.611
1327.88	702.347	1327.88	810.551
1327.98	702.298	1327.98	810.492
1328.08	702.257	1328.08	810.432
1328.18	702.208	1328.18	810.373
1328.28	702.167	1328.28	810.313
1328.38	702.087	1328.38	810.254
1328.48	702.073	1328.48	810.194
1328.58	702.028	1328.58	810.135
1328.68	701.986	1328.68	810.075
1328.78	701.948	1328.78	810.016
1328.88	701.916	1328.88	809.957
1328.98	701.87	1328.98	809.898
1329.08	701.835	1329.08	809.838
1329.18	701.798	1329.18	809.779
1329.28	701.765	1329.28	809.72
1329.38	701.739	1329.38	809.661
1329.48	701.687	1329.48	809.602
1329.58	701.659	1329.58	809.542
1329.68	701.619	1329.68	809.483
1329.78	701.581	1329.78	809.424
1329.88	701.556	1329.88	809.365
1329.98	701.528	1329.98	809.306
1330.08	701.507	1330.08	809.247
1330.18	701.468	1330.18	809.188
1330.28	701.447	1330.28	809.13
1330.38	701.419	1330.38	809.071
1330.48	701.386	1330.48	809.012
1330.58	701.351	1330.58	808.953
1330.68	701.326	1330.68	808.894
1330.78	701.319	1330.78	808.836
1330.88	701.289	1330.88	808.777
1330.98	701.269	1330.98	808.718
1331.08	701.238	1331.08	808.66
1331.18	701.208	1331.18	808.601
1331.28	701.226	1331.28	808.542
1331.38	701.208	1331.38	808.484
1331.48	701.201	1331.48	808.425
1331.58	701.171	1331.58	808.367
1331.68	701.134	1331.68	808.308
1331.78	701.085	1331.78	808.25
1331.88	701.009	1331.88	808.191
1331.98	700.955	1331.98	808.133
1332.08	700.906	1332.08	808.075
1332.18	700.835	1332.18	808.017
1332.28	700.775	1332.28	807.958
1332.38	700.685	1332.38	807.9
1332.48	700.583	1332.48	807.842
1332.58	700.476	1332.58	807.784
1332.68	700.335	1332.68	807.725
1332.78	700.134	1332.78	807.667
1332.88	699.925	1332.88	807.609
1332.98	699.753	1332.98	807.551
1333.08	699.533	1333.08	807.493
1333.18	699.314	1333.18	807.435
1333.28	699.093	1333.28	807.377
1333.38	698.843	1333.38	807.319
1333.48	698.613	1333.48	807.261
1333.58	698.38	1333.58	807.203
1333.68	698.161	1333.68	807.145
1333.78	697.937	1333.78	807.088
1333.88	697.71	1333.88	807.03
1333.98	697.498	1333.98	806.972
1334.08	697.28	1334.08	806.914
1334.18	697.078	1334.18	806.857
1334.28	696.857	1334.28	806.799
1334.38	696.647	1334.38	806.741
1334.48	696.462	1334.48	806.684
1334.58	696.272	1334.58	806.626
1334.68	696.11	1334.68	806.568
1334.78	695.948	1334.78	806.511
1334.88	695.771	1334.88	806.453
1334.98	695.618	1334.98	806.396
1335.08	695.448	1335.08	806.339
1335.18	695.296	1335.18	806.281
1335.28	695.128	1335.28	806.224
1335.38	694.985	1335.38	806.166
1335.48	694.827	1335.48	806.109
1335.58	694.677	1335.58	806.052
1335.68	694.536	1335.68	805.994
1335.78	694.39	1335.78	805.937
1335.88	694.239	1335.88	805.88
1335.98	694.099	1335.98	805.823
1336.08	693.948	1336.08	805.766
1336.18	693.806	1336.18	805.708
1336.28	693.667	1336.28	805.651
1336.38	693.528	1336.38	805.594
1336.48	693.378	1336.48	805.537
1336.58	693.247	1336.58	805.48
1336.68	693.108	1336.68	805.423
1336.78	692.969	1336.78	805.366
1336.88	692.849	1336.88	805.309
1336.98	692.72	1336.98	805.252
1337.08	692.581	1337.08	805.196
1337.18	692.438	1337.18	805.139
1337.28	692.308	1337.28	805.082
1337.38	692.171	1337.38	805.025
1337.48	692.038	1337.48	804.968
1337.58	691.901	1337.58	804.912
1337.68	691.761	1337.68	804.855
1337.78	691.618	1337.78	804.798
1337.88	691.491	1337.88	804.742
1337.98	691.331	1337.98	804.685
1338.08	691.19	1338.08	804.628
1338.18	691.05	1338.18	804.572
1338.28	690.911	1338.28	804.515
1338.38	690.79	1338.38	804.459
1338.48	690.661	1338.48	804.402
1338.58	690.53	1338.58	804.346
1338.68	690.4	1338.68	804.289
1338.78	690.278	1338.78	804.233
1338.88	690.142	1338.88	804.177
1338.98	690.021	1338.98	804.12
1339.08	689.899	1339.08	804.064
1339.18	689.753	1339.18	804.008
1339.28	689.63	1339.28	803.951
1339.38	689.493	1339.38	803.895
1339.48	689.36	1339.48	803.839
1339.58	689.233	1339.58	803.783
1339.68	689.101	1339.68	803.727
1339.78	688.991	1339.78	803.67
1339.88	688.861	1339.88	803.614
1339.98	688.739	1339.98	803.558
1340.08	688.61	1340.08	803.502
1340.18	688.491	1340.18	803.446
1340.28	688.38	1340.28	803.39
1340.38	688.253	1340.38	803.334
1340.48	688.122	1340.48	803.278
1340.58	687.993	1340.58	803.222
1340.68	687.841	1340.68	803.167
1340.78	687.671	1340.78	803.111
1340.88	687.521	1340.88	803.055
1340.98	687.354	1340.98	802.999
1341.08	687.22	1341.08	802.943
1341.18	687.083	1341.18	802.888
1341.28	686.95	1341.28	802.832
1341.38	686.831	1341.38	802.776
1341.48	686.714	1341.48	802.721
1341.58	686.597	1341.58	802.665
1341.68	686.532	1341.68	802.609
1341.78	686.466	1341.78	802.554
1341.88	686.417	1341.88	802.498
1341.98	686.374	1341.98	802.443
1342.08	686.389	1342.08	802.387
1342.18	686.514	1342.18	802.332
1342.28	686.488	1342.28	802.276
1342.38	686.294	1342.38	802.221
1342.48	689.303	1342.48	802.165
1342.58	710.832	1342.58	802.11
1342.68	741.33	1342.68	802.055
1342.78	750.664	1342.78	801.999
1342.88	754.986	1342.88	1009.1
1342.98	746.207	1342.98	1009.63
1343.08	723.697	1343.08	1010.15
1343.18	711.488	1343.18	1010.66
1343.28	710.309	1343.28	1011.18
1343.38	713.134	1343.38	1011.69
1343.48	718.789	1343.48	1012.2
1343.58	724.816	1343.58	1012.71
1343.68	731.427	1343.68	1013.22
1343.78	738.174	1343.78	1013.72
1343.88	744.558	1343.88	1014.22
1343.98	750.929	1343.98	1014.72
1344.08	756.868	1344.08	1015.22
1344.18	762.634	1344.18	1015.71
1344.28	767.925	1344.28	1016.2
1344.38	773.095	1344.38	1016.69
1344.48	777.945	1344.48	1017.18
1344.58	782.456	1344.58	1017.66
1344.68	786.965	1344.68	1018.14
1344.78	791.083	1344.78	1018.62
1344.88	794.958	1344.88	1019.1
1344.98	798.85	1344.98	1019.57
1345.08	802.48	1345.08	1020.04
1345.18	806.054	1345.18	1020.51
1345.28	809.495	1345.28	1020.98
1345.38	812.553	1345.38	1021.44
1345.48	815.825	1345.48	1021.91
1345.58	818.96	1345.58	1022.37
1345.68	821.989	1345.68	1022.82
1345.78	824.862	1345.78	1023.28
1345.88	827.6	1345.88	1023.73
1345.98	830.24	1345.98	1024.18
1346.08	832.978	1346.08	1024.63
1346.18	835.603	1346.18	1025.07
1346.28	838.156	1346.28	1025.52
1346.38	840.68	1346.38	1025.96
1346.48	843.135	1346.48	1026.39
1346.58	845.418	1346.58	1026.83
1346.68	847.708	1346.68	1027.26
1346.78	850.066	1346.78	1027.69
1346.88	852.316	1346.88	1028.12
1346.98	854.529	1346.98	1028.54
1347.08	856.652	1347.08	1028.97
1347.18	858.736	1347.18	1029.39
1347.28	860.802	1347.28	1029.81
1347.38	862.846	1347.38	1030.22
1347.48	864.81	1347.48	1030.63
1347.58	866.743	1347.58	1031.05
1347.68	868.579	1347.68	1031.45
1347.78	870.469	1347.78	1031.86
1347.88	872.301	1347.88	1032.26
1347.98	874.172	1347.98	1032.66
1348.08	876.041	1348.08	1033.06
1348.18	877.764	1348.18	1033.46
1348.28	879.446	1348.28	1033.85
1348.38	881.127	1348.38	1034.24
1348.48	882.692	1348.48	1034.63
1348.58	884.324	1348.58	1035.02
1348.68	885.974	1348.68	1035.4
1348.78	887.603	1348.78	1035.78
1348.88	889.173	1348.88	1036.16
1348.98	890.802	1348.98	1036.54
1349.08	892.32	1349.08	1036.91
1349.18	893.868	1349.18	1037.29
1349.28	895.324	1349.28	1037.66
1349.38	896.714	1349.38	1038.02
1349.48	898.093	1349.48	1038.39
1349.58	899.499	1349.58	1038.75
1349.68	900.876	1349.68	1039.11
1349.78	902.269	1349.78	1039.47
1349.88	903.606	1349.88	1039.82
1349.98	904.915	1349.98	1040.17
1350.08	906.268	1350.08	1040.52
1350.18	907.624	1350.18	1040.87
1350.28	908.938	1350.28	1041.22
1350.38	910.237	1350.38	1041.56
1350.48	911.458	1350.48	1041.9
1350.58	912.725	1350.58	1042.24
1350.68	913.952	1350.68	1042.58
1350.78	915.143	1350.78	1042.91
1350.88	916.331	1350.88	1043.24
1350.98	917.532	1350.98	1043.57
1351.08	918.69	1351.08	1043.9
1351.18	919.877	1351.18	1044.22
1351.28	921.006	1351.28	1044.55
1351.38	922.165	1351.38	1044.87
1351.48	923.313	1351.48	1045.18
1351.58	924.43	1351.58	1045.5
1351.68	925.53	1351.68	1045.81
1351.78	926.621	1351.78	1046.12
1351.88	927.686	1351.88	1046.43
1351.98	928.766	1351.98	1046.74
1352.08	929.875	1352.08	1047.04
1352.18	930.954	1352.18	1047.34
1352.28	932.02	1352.28	1047.64
1352.38	933.043	1352.38	1047.94
1352.48	934.061	1352.48	1048.24
1352.58	935.057	1352.58	1048.53
1352.68	936.039	1352.68	1048.82
1352.78	937.028	1352.78	1049.11
1352.88	938.016	1352.88	1049.39
1352.98	938.979	1352.98	1049.68
1353.08	939.953	1353.08	1049.96
1353.18	940.928	1353.18	1050.24
1353.28	941.893	1353.28	1050.52
1353.38	942.813	1353.38	1050.79
1353.48	943.771	1353.48	1051.06
1353.58	944.689	1353.58	1051.34
1353.68	945.6	1353.68	1051.6
1353.78	946.449	1353.78	1051.87
1353.88	947.338	1353.88	1052.14
1353.98	948.216	1353.98	1052.4
1354.08	949.104	1354.08	1052.66
1354.18	949.974	1354.18	1052.92
1354.28	950.835	1354.28	1053.17
1354.38	951.695	1354.38	1053.43
1354.48	952.541	1354.48	1053.68
1354.58	953.429	1354.58	1053.93
1354.68	954.302	1354.68	1054.18
1354.78	955.111	1354.78	1054.42
1354.88	955.919	1354.88	1054.67
1354.98	956.728	1354.98	1054.91
1355.08	957.539	1355.08	1055.15
1355.18	958.337	1355.18	1055.38
1355.28	959.147	1355.28	1055.62
1355.38	959.939	1355.38	1055.85
1355.48	960.708	1355.48	1056.09
1355.58	961.492	1355.58	1056.32
1355.68	962.255	1355.68	1056.54
1355.78	963.015	1355.78	1056.77
1355.88	963.773	1355.88	1056.99
1355.98	964.532	1355.98	1057.22
1356.08	965.281	1356.08	1057.44
1356.18	966.022	1356.18	1057.65
1356.28	966.75	1356.28	1057.87
1356.38	967.47	1356.38	1058.08
1356.48	968.199	1356.48	1058.3
1356.58	968.911	1356.58	1058.51
1356.68	969.599	1356.68	1058.72
1356.78	970.308	1356.78	1058.92
1356.88	971.026	1356.88	1059.13
1356.98	971.72	1356.98	1059.33
1357.08	972.396	1357.08	1059.53
1357.18	973.075	1357.18	1059.73
1357.28	973.743	1357.28	1059.93
1357.38	974.405	1357.38	1060.13
1357.48	975.075	1357.48	1060.32
1357.58	975.731	1357.58	1060.51
1357.68	976.392	1357.68	1060.71
1357.78	977.05	1357.78	1060.9
1357.88	977.685	1357.88	1061.08
1357.98	978.296	1357.98	1061.27
1358.08	978.931	1358.08	1061.45
1358.18	979.562	1358.18	1061.63
1358.28	980.198	1358.28	1061.82
1358.38	980.821	1358.38	1061.99
1358.48	981.438	1358.48	1062.17
1358.58	982.051	1358.58	1062.35
1358.68	982.653	1358.68	1062.52
1358.78	983.241	1358.78	1062.69
1358.88	983.849	1358.88	1062.86
1358.98	984.437	1358.98	1063.03
1359.08	985.02	1359.08	1063.2
1359.18	985.608	1359.18	1063.37
1359.28	986.196	1359.28	1063.53
1359.38	986.749	1359.38	1063.69
1359.48	987.327	1359.48	1063.86
1359.58	987.905	1359.58	1064.01
1359.68	988.477	1359.68	1064.17
1359.78	989.024	1359.78	1064.33
1359.88	989.587	1359.88	1064.49
1359.98	990.151	1359.98	1064.64
1360.08	990.696	1360.08	1064.79
1360.18	991.243	1360.18	1064.94
1360.28	991.774	1360.28	1065.09
1360.38	992.321	1360.38	1065.24
1360.48	992.862	1360.48	1065.39
1360.58	993.393	1360.58	1065.53
1360.68	993.903	1360.68	1065.67
1360.78	994.432	1360.78	1065.82
1360.88	994.97	1360.88	1065.96
1360.98	995.497	1360.98	1066.1
1361.08	996.002	1361.08	1066.23
1361.18	996.528	1361.18	1066.37
1361.28	997.042	1361.28	1066.51
1361.38	997.549	1361.38	1066.64
1361.48	998.049	1361.48	1066.77
1361.58	998.547	1361.58	1066.9
1361.68	999.051	1361.68	1067.03
1361.78	999.549	1361.78	1067.16
1361.88	1000.05	1361.88	1067.29
1361.98	1000.51	1361.98	1067.42
1362.08	1000.99	1362.08	1067.54
1362.18	1001.47	1362.18	1067.66
1362.28	1001.94	1362.28	1067.79
1362.38	1002.42	1362.38	1067.91
1362.48	1002.89	1362.48	1068.03
1362.58	1003.35	1362.58	1068.15
1362.68	1003.81	1362.68	1068.26
1362.78	1004.28	1362.78	1068.38
1362.88	1004.74	1362.88	1068.5
1362.98	1005.21	1362.98	1068.61
1363.08	1005.66	1363.08	1068.72
1363.18	1006.12	1363.18	1068.83
1363.28	1006.59	1363.28	1068.94
1363.38	1007.05	1363.38	1069.05
1363.48	1007.5	1363.48	1069.16
1363.58	1007.95	1363.58	1069.27
1363.68	1008.41	1363.68	1069.37
1363.78	1008.87	1363.78	1069.48
1363.88	1009.32	1363.88	1069.58
1363.98	1009.77	1363.98	1069.69
1364.08	1010.21	1364.08	1069.79
1364.18	1010.66	1364.18	1069.89
1364.28	1011.11	1364.28	1069.99
1364.38	1011.54	1364.38	1070.09
1364.48	1011.96	1364.48	1070.18
1364.58	1012.38	1364.58	1070.28
1364.68	1012.78	1364.68	1070.38
1364.78	1013.2	1364.78	1070.47
1364.88	1013.59	1364.88	1070.56
1364.98	1013.98	1364.98	1070.66
1365.08	1014.39	1365.08	1070.75
1365.18	1014.78	1365.18	1070.84
1365.28	1015.16	1365.28	1070.93
1365.38	1015.56	1365.38	1071.02
1365.48	1015.97	1365.48	1071.1
1365.58	1016.38	1365.58	1071.19
1365.68	1016.78	1365.68	1071.28
1365.78	1017.19	1365.78	1071.36
1365.88	1017.58	1365.88	1071.45
1365.98	1018	1365.98	1071.53
1366.08	1018.39	1366.08	1071.61
1366.18	1018.78	1366.18	1071.69
1366.28	1019.16	1366.28	1071.77
1366.38	1019.57	1366.38	1071.85
1366.48	1019.95	1366.48	1071.93
1366.58	1020.33	1366.58	1072.01
1366.68	1020.71	1366.68	1072.09
1366.78	1021.09	1366.78	1072.16
1366.88	1021.46	1366.88	1072.24
1366.98	1021.84	1366.98	1072.32
1367.08	1022.23	1367.08	1072.39
1367.18	1022.61	1367.18	1072.46
1367.28	1023	1367.28	1072.54
1367.38	1023.38	1367.38	1072.61
1367.48	1023.75	1367.48	1072.68
1367.58	1024.12	1367.58	1072.75
1367.68	1024.49	1367.68	1072.82
1367.78	1024.87	1367.78	1072.89
1367.88	1025.24	1367.88	1072.95
1367.98	1025.63	1367.98	1073.02
1368.08	1026	1368.08	1073.09
1368.18	1026.37	1368.18	1073.15
1368.28	1026.73	1368.28	1073.22
1368.38	1027.09	1368.38	1073.28
1368.48	1027.45	1368.48	1073.35
1368.58	1027.81	1368.58	1073.41
1368.68	1028.16	1368.68	1073.47
1368.78	1028.51	1368.78	1073.53
1368.88	1028.83	1368.88	1073.6
1368.98	1029.16	1368.98	1073.66
1369.08	1029.5	1369.08	1073.72
1369.18	1029.82	1369.18	1073.77
1369.28	1030.16	1369.28	1073.83
1369.38	1030.5	1369.38	1073.89
1369.48	1030.84	1369.48	1073.95
1369.58	1031.19	1369.58	1074
1369.68	1031.52	1369.68	1074.06
1369.78	1031.86	1369.78	1074.12
1369.88	1032.2	1369.88	1074.17
1369.98	1032.55	1369.98	1074.23
1370.08	1032.9	1370.08	1074.28
1370.18	1033.25	1370.18	1074.33
1370.28	1033.6	1370.28	1074.38
1370.38	1033.93	1370.38	1074.44
1370.48	1034.24	1370.48	1074.49
1370.58	1034.58	1370.58	1074.54
1370.68	1034.9	1370.68	1074.59
1370.78	1035.23	1370.78	1074.64
1370.88	1035.56	1370.88	1074.69
1370.98	1035.9	1370.98	1074.74
1371.08	1036.21	1371.08	1074.78
1371.18	1036.52	1371.18	1074.83
1371.28	1036.84	1371.28	1074.88
1371.38	1037.15	1371.38	1074.93
1371.48	1037.48	1371.48	1074.97
1371.58	1037.8	1371.58	1075.02
1371.68	1038.1	1371.68	1075.06
1371.78	1038.4	1371.78	1075.11
1371.88	1038.72	1371.88	1075.15
1371.98	1039.04	1371.98	1075.2
1372.08	1039.36	1372.08	1075.24
1372.18	1039.68	1372.18	1075.28
1372.28	1040.01	1372.28	1075.33
1372.38	1040.33	1372.38	1075.37
1372.48	1040.65	1372.48	1075.41
1372.58	1040.96	1372.58	1075.45
1372.68	1041.28	1372.68	1075.49
1372.78	1041.61	1372.78	1075.53
