Cycle: 8  CDAN1A-c206  39.0625 _X	Cycle: 8  CDAN1A-c206  39.0625 _Y	Cycle: 9  CDAN1A-c206  78.125 n_X	Cycle: 9  CDAN1A-c206  78.125 n_Y	Cycle: 10  CDAN1A-c206  156.25 _X	Cycle: 10  CDAN1A-c206  156.25 _Y	Cycle: 11  CDAN1A-c206  312.5 n_X	Cycle: 11  CDAN1A-c206  312.5 n_Y	Cycle: 12  CDAN1A-c206  625 nM_X	Cycle: 12  CDAN1A-c206  625 nM_Y
44.58	0.784302	44.58	4.17702	44.58	6.65369	44.58	8.74858	44.58	10.9683
44.68	0.784302	44.68	4.17506	44.68	6.65369	44.68	8.74663	44.68	10.9761
44.78	0.774536	44.78	4.17506	44.78	6.66346	44.78	8.75639	44.78	10.9858
44.88	0.772972	44.88	4.17545	44.88	6.65408	44.88	8.75678	44.88	10.9862
44.98	0.784302	44.98	4.18483	44.98	6.67323	44.98	8.77592	44.98	11.0054
45.08	0.792114	45.08	4.19421	45.08	6.67323	45.08	8.78764	45.08	11.0151
45.18	0.786255	45.18	4.1985	45.18	6.68299	45.18	8.77983	45.18	11.0171
45.28	0.794067	45.28	4.20631	45.28	6.69276	45.28	8.79741	45.28	11.0347
45.38	0.80188	45.38	4.20631	45.38	6.70252	45.38	8.80717	45.38	11.0444
45.48	0.796021	45.48	4.21608	45.48	6.69471	45.48	8.80913	45.48	11.0483
45.58	0.784302	45.58	4.21608	45.58	6.71033	45.58	8.80717	45.58	11.0562
45.68	0.784302	45.68	4.21608	45.68	6.71229	45.68	8.82475	45.68	11.0659
45.78	0.795631	45.78	4.2278	45.78	6.72401	45.78	8.83842	45.78	11.0874
45.88	0.796021	45.88	4.22585	45.88	6.73182	45.88	8.84624	45.88	11.0854
45.98	0.796021	45.98	4.23366	45.98	6.73963	45.98	8.84624	45.98	11.105
46.08	0.805786	46.08	4.24733	46.08	6.75526	46.08	8.85796	46.08	11.1167
46.18	0.805786	46.18	4.24538	46.18	6.7533	46.18	8.86577	46.18	11.1265
46.28	0.805786	46.28	4.25319	46.28	6.76307	46.28	8.87749	46.28	11.1265
46.38	0.805786	46.38	4.2571	46.38	6.76502	46.38	8.87944	46.38	11.1479
46.48	0.805786	46.48	4.26491	46.48	6.76307	46.48	8.88725	46.48	11.146
46.58	0.805786	46.58	4.27272	46.58	6.78221	46.58	8.89702	46.58	11.1558
46.68	0.815552	46.68	4.28639	46.68	6.78651	46.68	8.90874	46.68	11.1675
46.78	0.815552	46.78	4.28444	46.78	6.79432	46.78	8.90678	46.78	11.1753
46.88	0.807739	46.88	4.27663	46.88	6.78651	46.88	8.90874	46.88	11.1772
46.98	0.823364	46.98	4.30397	46.98	6.8119	46.98	8.92632	46.98	11.1948
47.08	0.815552	47.08	4.30592	47.08	6.82362	47.08	8.92632	47.08	11.2065
47.18	0.815552	47.18	4.30592	47.18	6.82362	47.18	8.94546	47.18	11.2163
47.28	0.815552	47.28	4.29811	47.28	6.82557	47.28	8.94975	47.28	11.2183
47.38	0.825317	47.38	4.31374	47.38	6.84119	47.38	8.95757	47.38	11.2358
47.48	0.825317	47.48	4.32545	47.48	6.85291	47.48	8.96928	47.48	11.2456
47.58	0.815941	47.58	4.31608	47.58	6.84354	47.58	8.96967	47.58	11.246
47.68	0.83313	47.68	4.32545	47.68	6.86268	47.68	8.97905	47.68	11.2651
47.78	0.835083	47.78	4.34303	47.78	6.86268	47.78	8.98882	47.78	11.2651
47.88	0.827271	47.88	4.33717	47.88	6.8744	47.88	8.99077	47.88	11.2671
47.98	0.83313	47.98	4.33522	47.98	6.8744	47.98	8.98882	47.98	11.2749
48.08	0.844849	48.08	4.34499	48.08	6.88416	48.08	9.00835	48.08	11.2964
48.18	0.837036	48.18	4.35632	48.18	6.88612	48.18	9.0103	48.18	11.2983
48.28	0.84446	48.28	4.3567	48.28	6.90174	48.28	9.01811	48.28	11.3062
48.38	0.856567	48.38	4.36647	48.38	6.91346	48.38	9.02788	48.38	11.3257
48.48	0.848755	48.48	4.36842	48.48	6.90565	48.48	9.02983	48.48	11.3276
48.58	0.846802	48.58	4.37428	48.58	6.91346	48.58	9.04741	48.58	11.3354
48.68	0.856567	48.68	4.37819	48.68	6.92323	48.68	9.06108	48.68	11.3374
48.78	0.856567	48.78	4.37624	48.78	6.93299	48.78	9.05913	48.78	11.3452
48.88	0.844849	48.88	4.386	48.88	6.93299	48.88	9.06889	48.88	11.355
48.98	0.837036	48.98	4.386	48.98	6.92518	48.98	9.07085	48.98	11.3589
49.08	0.852661	49.08	4.39577	49.08	6.95057	49.08	9.08842	49.08	11.3765
49.18	0.854614	49.18	4.40553	49.18	6.95252	49.18	9.08842	49.18	11.3862
49.28	0.846802	49.28	4.40553	49.28	6.95448	49.28	9.09038	49.28	11.3882
49.38	0.854614	49.38	4.4153	49.38	6.96229	49.38	9.10796	49.38	11.4058
49.48	0.862427	49.48	4.42506	49.48	6.97205	49.48	9.10796	49.48	11.4058
49.58	0.856567	49.58	4.41725	49.58	6.97205	49.58	9.11772	49.58	11.4077
49.68	0.86438	49.68	4.44264	49.68	6.98182	49.68	9.13725	49.68	11.4253
49.78	0.872192	49.78	4.4446	49.78	6.99354	49.78	9.13725	49.78	11.4351
49.88	0.874146	49.88	4.4446	49.88	6.99354	49.88	9.14897	49.88	11.4468
49.98	0.874535	49.98	4.44498	49.98	6.99393	49.98	9.14936	49.98	11.4472
50.08	0.872192	50.08	4.45436	50.08	7.01073	50.08	9.15678	50.08	11.4546
50.18	0.872192	50.18	4.45436	50.18	7.00526	50.18	9.15874	50.18	11.4565
50.28	0.881958	50.28	4.46413	50.28	7.02283	50.28	9.17632	50.28	11.4741
50.38	0.881958	50.38	4.47389	50.38	7.02283	50.38	9.17632	50.38	11.4839
50.48	0.86438	50.48	4.47389	50.48	7.02283	50.48	9.17827	50.48	11.4858
50.58	0.880005	50.58	4.47389	50.58	7.0326	50.58	9.18608	50.58	11.4937
50.68	0.883911	50.68	4.49538	50.68	7.04432	50.68	9.1978	50.68	11.5054
50.78	0.876099	50.78	4.48756	50.78	7.04627	50.78	9.20757	50.78	11.5073
50.88	0.874146	50.88	4.49342	50.88	7.05213	50.88	9.21733	50.88	11.5151
50.98	0.883911	50.98	4.49733	50.98	7.05604	50.98	9.21928	50.98	11.5249
51.08	0.883911	51.08	4.50514	51.08	7.06385	51.08	9.22905	51.08	11.5366
51.18	0.883911	51.18	4.50514	51.18	7.07166	51.18	9.22905	51.18	11.5464
51.28	0.895241	51.28	4.5071	51.28	7.08533	51.28	9.24077	51.28	11.5581
51.38	0.89563	51.38	4.51452	51.38	7.08338	51.38	9.24858	51.38	11.5659
51.48	0.89563	51.48	4.52663	51.48	7.09315	51.48	9.24858	51.48	11.5659
51.58	0.897583	51.58	4.52858	51.58	7.0951	51.58	9.2603	51.58	11.5776
51.68	0.89563	51.68	4.52663	51.68	7.10096	51.68	9.27592	51.68	11.5854
51.78	0.903442	51.78	4.52663	51.78	7.11463	51.78	9.27788	51.78	11.5952
51.88	0.907349	51.88	4.53835	51.88	7.11658	51.88	9.2896	51.88	11.5972
51.98	0.905396	51.98	4.5442	51.98	7.11463	51.98	9.28764	51.98	11.605
52.08	0.903831	52.08	4.53678	52.08	7.11502	52.08	9.28803	52.08	11.6073
52.18	0.903442	52.18	4.53444	52.18	7.12049	52.18	9.29546	52.18	11.6226
52.28	0.913208	52.28	4.55397	52.28	7.13221	52.28	9.30522	52.28	11.6343
52.38	0.905396	52.38	4.54616	52.38	7.13416	52.38	9.30913	52.38	11.6362
52.48	0.911255	52.48	4.55202	52.48	7.13221	52.48	9.31499	52.48	11.644
52.58	0.922974	52.58	4.56374	52.58	7.15955	52.58	9.33647	52.58	11.6636
52.68	0.922974	52.68	4.5735	52.68	7.16151	52.68	9.33647	52.68	11.6733
52.78	0.932739	52.78	4.57545	52.78	7.17323	52.78	9.34819	52.78	11.6851
52.88	0.932739	52.88	4.58131	52.88	7.17127	52.88	9.356	52.88	11.6929
52.98	0.924927	52.98	4.57545	52.98	7.17127	52.98	9.34819	52.98	11.6851
53.08	0.934692	53.08	4.59694	53.08	7.19276	53.08	9.36772	53.08	11.7065
53.18	0.934692	53.18	4.58913	53.18	7.18494	53.18	9.36967	53.18	11.7085
53.28	0.934692	53.28	4.59499	53.28	7.19276	53.28	9.37553	53.28	11.7163
53.38	0.934692	53.38	4.59694	53.38	7.19276	53.38	9.38725	53.38	11.7261
53.48	0.936646	53.48	4.60866	53.48	7.21229	53.48	9.38921	53.48	11.728
53.58	0.934692	53.58	4.6067	53.58	7.21229	53.58	9.39702	53.58	11.7358
53.68	0.934692	53.68	4.6067	53.68	7.20448	53.68	9.39897	53.68	11.7378
53.78	0.934692	53.78	4.6067	53.78	7.21229	53.78	9.39702	53.78	11.7456
53.88	0.936646	53.88	4.61842	53.88	7.21424	53.88	9.41069	53.88	11.7651
53.98	0.934692	53.98	4.61647	53.98	7.22166	53.98	9.40874	53.98	11.7651
54.08	0.942505	54.08	4.62428	54.08	7.23573	54.08	9.4185	54.08	11.7749
54.18	0.946411	54.18	4.62819	54.18	7.23768	54.18	9.43803	54.18	11.7886
54.28	0.944458	54.28	4.636	54.28	7.24549	54.28	9.43803	54.28	11.7964
54.38	0.944458	54.38	4.636	54.38	7.2533	54.38	9.4478	54.38	11.7964
54.48	0.95266	54.48	4.6442	54.48	7.25565	54.48	9.44819	54.48	11.8065
54.58	0.952271	54.58	4.64381	54.58	7.26307	54.58	9.45561	54.58	11.814
54.68	0.952271	54.68	4.64381	54.68	7.26307	54.68	9.46538	54.68	11.8237
54.78	0.944458	54.78	4.64381	54.78	7.27284	54.78	9.46694	54.78	11.8159
54.88	0.961647	54.88	4.66335	54.88	7.2826	54.88	9.48686	54.88	11.8335
54.98	0.963989	54.98	4.66335	54.98	7.2826	54.98	9.48686	54.98	11.8433
55.08	0.956177	55.08	4.65553	55.08	7.29237	55.08	9.48882	55.08	11.8452
55.18	0.963989	55.18	4.66335	55.18	7.30213	55.18	9.50835	55.18	11.8647
55.28	0.971802	55.28	4.67272	55.28	7.3119	55.28	9.50835	55.28	11.8647
55.38	0.965942	55.38	4.67702	55.38	7.30409	55.38	9.5103	55.38	11.8667
55.48	0.973755	55.48	4.68483	55.48	7.3119	55.48	9.52592	55.48	11.8843
55.58	0.981567	55.58	4.68483	55.58	7.32948	55.58	9.53764	55.58	11.8843
55.68	0.975708	55.68	4.68483	55.68	7.32362	55.68	9.52983	55.68	11.8862
55.78	0.973755	55.78	4.6946	55.78	7.32166	55.78	9.53764	55.78	11.894
55.88	0.977661	55.88	4.6985	55.88	7.33533	55.88	9.54155	55.88	11.9077
55.98	0.983521	55.98	4.70436	55.98	7.34119	55.98	9.55717	55.98	11.9058
56.08	0.977661	56.08	4.6985	56.08	7.33533	56.08	9.56108	56.08	11.9077
56.18	0.985474	56.18	4.71608	56.18	7.35487	56.18	9.56889	56.18	11.9253
56.28	0.993286	56.28	4.71608	56.28	7.35487	56.28	9.57866	56.28	11.937
56.38	0.987427	56.38	4.71608	56.38	7.35487	56.38	9.57085	56.38	11.9292
56.48	0.995239	56.48	4.72585	56.48	7.36463	56.48	9.59624	56.48	11.9562
56.58	0.995239	56.58	4.72585	56.58	7.3744	56.58	9.60991	56.58	11.9683
56.68	0.993675	56.68	4.72819	56.68	7.37283	56.68	9.60053	56.68	11.9687
56.78	1.00305	56.78	4.74342	56.78	7.38221	56.78	9.61772	56.78	11.9761
56.88	0.995239	56.88	4.73756	56.88	7.3744	56.88	9.60991	56.88	11.978
56.98	0.993286	56.98	4.74342	56.98	7.39159	56.98	9.62553	56.98	11.9858
57.08	0.995239	57.08	4.74733	57.08	7.39588	57.08	9.62944	57.08	11.9878
57.18	1.0011	57.18	4.74538	57.18	7.40369	57.18	9.63725	57.18	11.9956
57.28	0.995239	57.28	4.74733	57.28	7.39588	57.28	9.62944	57.28	11.9976
57.38	0.993286	57.38	4.75319	57.38	7.40174	57.38	9.63725	57.38	12.0054
57.48	1.00305	57.48	4.76491	57.48	7.42322	57.48	9.6646	57.48	12.0151
57.58	1.00305	57.58	4.7571	57.58	7.41541	57.58	9.65874	57.58	12.019
57.68	1.01282	57.68	4.76491	57.68	7.43104	57.68	9.67632	57.68	12.0366
57.78	1.005	57.78	4.77467	57.78	7.43494	57.78	9.6685	57.78	12.0464
57.88	1.00305	57.88	4.77467	57.88	7.43299	57.88	9.67632	57.88	12.0562
57.98	1.01243	57.98	4.77467	57.98	7.43299	57.98	9.68413	57.98	12.0562
58.08	1.01672	58.08	4.77663	58.08	7.45252	58.08	9.6978	58.08	12.0679
58.18	1.005	58.18	4.77467	58.18	7.45252	58.18	9.69585	58.18	12.0757
58.28	1.005	58.28	4.79382	58.28	7.45252	58.28	9.70757	58.28	12.0757
58.38	1.01477	58.38	4.79811	58.38	7.47205	58.38	9.70952	58.38	12.0874
58.48	1.01477	58.48	4.79616	58.48	7.47205	58.48	9.72514	58.48	12.0952
58.58	1.01477	58.58	4.80397	58.58	7.47205	58.58	9.7271	58.58	12.1069
58.68	1.00539	58.68	4.79655	58.68	7.48221	58.68	9.72749	58.68	12.0976
58.78	1.02258	58.78	4.81569	58.78	7.49354	58.78	9.73686	58.78	12.1245
58.88	1.02454	58.88	4.81569	58.88	7.49354	58.88	9.74663	58.88	12.1362
58.98	1.01672	58.98	4.81569	58.98	7.49549	58.98	9.75639	58.98	12.1284
59.08	1.02454	59.08	4.82545	59.08	7.51112	59.08	9.76616	59.08	12.146
59.18	1.03235	59.18	4.82545	59.18	7.51307	59.18	9.77592	59.18	12.1558
59.28	1.02649	59.28	4.81764	59.28	7.51502	59.28	9.76811	59.28	12.1577
59.38	1.0343	59.38	4.83327	59.38	7.52283	59.38	9.78569	59.38	12.1655
59.48	1.0343	59.48	4.84499	59.48	7.53065	59.48	9.80483	59.48	12.1753
59.58	1.04407	59.58	4.84694	59.58	7.54432	59.58	9.80913	59.58	12.187
59.68	1.04407	59.68	4.84499	59.68	7.54237	59.68	9.80717	59.68	12.1851
59.78	1.04407	59.78	4.8528	59.78	7.56151	59.78	9.81889	59.78	12.1968
59.88	1.03625	59.88	4.8567	59.88	7.55604	59.88	9.81108	59.88	12.2065
59.98	1.05188	59.98	4.86452	59.98	7.56385	59.98	9.83647	59.98	12.2163
60.08	1.05383	60.08	4.87233	60.08	7.57362	60.08	9.83842	60.08	12.2261
60.18	1.04602	60.18	4.86647	60.18	7.5658	60.18	9.84038	60.18	12.228
60.28	1.06165	60.28	4.87428	60.28	7.58143	60.28	9.84819	60.28	12.2358
60.38	1.0636	60.38	4.87428	60.38	7.59315	60.38	9.85796	60.38	12.2456
60.48	1.05579	60.48	4.88405	60.48	7.58534	60.48	9.85796	60.48	12.2476
60.58	1.0636	60.58	4.89381	60.58	7.59315	60.58	9.87749	60.58	12.2554
60.68	1.0636	60.68	4.886	60.68	7.60291	60.68	9.86967	60.68	12.2651
60.78	1.0636	60.78	4.88405	60.78	7.60291	60.78	9.87749	60.78	12.2651
60.88	1.07336	60.88	4.90163	60.88	7.62244	60.88	9.88725	60.88	12.2847
60.98	1.07493	60.98	4.89577	60.98	7.61463	60.98	9.89702	60.98	12.2866
61.08	1.07532	61.08	4.90358	61.08	7.62049	61.08	9.89702	61.08	12.2847
61.18	1.07532	61.18	4.91296	61.18	7.62245	61.18	9.90678	61.18	12.3042
61.28	1.08704	61.28	4.92702	61.28	7.64588	61.28	9.9185	61.28	12.3179
61.38	1.08547	61.38	4.91764	61.38	7.64432	61.38	9.92085	61.38	12.3183
61.48	1.07532	61.48	4.9153	61.48	7.64393	61.48	9.9185	61.48	12.3257
61.58	1.08508	61.58	4.93288	61.58	7.66346	61.58	9.93608	61.58	12.3354
61.68	1.07727	61.68	4.92702	61.68	7.65565	61.68	9.93999	61.68	12.3374
61.78	1.07532	61.78	4.93678	61.78	7.66151	61.78	9.93803	61.78	12.3452
61.88	1.08313	61.88	4.9446	61.88	7.67323	61.88	9.9478	61.88	12.3452
61.98	1.08704	61.98	4.9485	61.98	7.67518	61.98	9.94975	61.98	12.3647
62.08	1.08508	62.08	4.94655	62.08	7.6908	62.08	9.95757	62.08	12.3647
62.18	1.08508	62.18	4.95436	62.18	7.69276	62.18	9.96538	62.18	12.3745
62.28	1.09485	62.28	4.95827	62.28	7.69471	62.28	9.97905	62.28	12.3862
62.38	1.09485	62.38	4.95631	62.38	7.70252	62.38	9.98686	62.38	12.396
62.48	1.08704	62.48	4.95827	62.48	7.70252	62.48	9.97905	62.48	12.396
62.58	1.10266	62.58	4.97389	62.58	7.72205	62.58	9.98686	62.58	12.4155
62.68	1.10461	62.68	4.97585	62.68	7.72205	62.68	9.99663	62.68	12.4155
62.78	1.0968	62.78	4.96803	62.78	7.71424	62.78	9.99663	62.78	12.4175
62.88	1.10461	62.88	4.99342	62.88	7.73963	62.88	10.0162	62.88	12.4253
62.98	1.11243	62.98	4.99538	62.98	7.74158	62.98	10.0162	62.98	12.4351
63.08	1.10657	63.08	4.98756	63.08	7.73377	63.08	10.0181	63.08	12.437
63.18	1.10461	63.18	4.98561	63.18	7.74159	63.18	10.0162	63.18	12.4444
63.28	1.12219	63.28	5.00319	63.28	7.76073	63.28	10.0376	63.28	12.4663
63.38	1.11633	63.38	4.99733	63.38	7.76698	63.38	10.0376	63.38	12.4683
63.48	1.11438	63.48	5.00514	63.48	7.76502	63.48	10.0474	63.48	12.4663
63.58	1.12415	63.58	5.01491	63.58	7.77479	63.58	10.0572	63.58	12.4858
63.68	1.13196	63.68	5.02272	63.68	7.7826	63.68	10.0669	63.68	12.4858
63.78	1.11477	63.78	5.0153	63.78	7.78494	63.78	10.0576	63.78	12.4882
63.88	1.11243	63.88	5.01295	63.88	7.7826	63.88	10.065	63.88	12.4858
63.98	1.12415	63.98	5.04225	63.98	7.8119	63.98	10.0767	63.98	12.5073
64.08	1.12415	64.08	5.03639	64.08	7.80604	64.08	10.0787	64.08	12.5093
64.18	1.12415	64.18	5.03444	64.18	7.81385	64.18	10.0767	64.18	12.5073
64.28	1.12415	64.28	5.03444	64.28	7.81385	64.28	10.0865	64.28	12.5171
64.38	1.1261	64.38	5.04577	64.38	7.82362	64.38	10.0978	64.38	12.519
64.48	1.13352	64.48	5.04616	64.48	7.82362	64.48	10.108	64.48	12.5269
64.58	1.13586	64.58	5.04616	64.58	7.83338	64.58	10.108	64.58	12.5366
64.68	1.12805	64.68	5.05592	64.68	7.83338	64.68	10.1099	64.68	12.5366
64.78	1.1261	64.78	5.06569	64.78	7.84315	64.78	10.1177	64.78	12.5562
64.88	1.13391	64.88	5.06569	64.88	7.85291	64.88	10.1294	64.88	12.5562
64.98	1.13586	64.98	5.06569	64.98	7.85291	64.98	10.1294	64.98	12.5659
65.08	1.12805	65.08	5.06569	65.08	7.85291	65.08	10.1392	65.08	12.5581
65.18	1.13586	65.18	5.07545	65.18	7.87244	65.18	10.149	65.18	12.5835
65.28	1.14368	65.28	5.07545	65.28	7.87244	65.28	10.1587	65.28	12.5854
65.38	1.13586	65.38	5.09303	65.38	7.87244	65.38	10.1587	65.38	12.5972
65.48	1.13782	65.48	5.09694	65.48	7.88221	65.48	10.1607	65.48	12.6089
65.58	1.13586	65.58	5.09499	65.58	7.89198	65.58	10.1685	65.58	12.6069
65.68	1.14368	65.68	5.09499	65.68	7.89198	65.68	10.1685	65.68	12.6167
65.78	1.1554	65.78	5.11256	65.78	7.90174	65.78	10.1958	65.78	12.6265
65.88	1.14758	65.88	5.1067	65.88	7.91346	65.88	10.19	65.88	12.6362
65.98	1.15344	65.98	5.10475	65.98	7.91346	65.98	10.1978	65.98	12.6362
66.08	1.1554	66.08	5.11452	66.08	7.91346	66.08	10.1978	66.08	12.646
66.18	1.1554	66.18	5.12233	66.18	7.91346	66.18	10.2076	66.18	12.6558
66.28	1.15735	66.28	5.12624	66.28	7.92518	66.28	10.2095	66.28	12.6577
66.38	1.15344	66.38	5.12428	66.38	7.9326	66.38	10.2173	66.38	12.6655
66.48	1.1554	66.48	5.1321	66.48	7.93494	66.48	10.2173	66.48	12.6655
66.58	1.15578	66.58	5.13444	66.58	7.9451	66.58	10.2294	66.58	12.6757
66.68	1.15344	66.68	5.14381	66.68	7.95057	66.68	10.2349	66.68	12.6812
66.78	1.16125	66.78	5.14381	66.78	7.95252	66.78	10.2369	66.78	12.6948
66.88	1.17297	66.88	5.16139	66.88	7.96229	66.88	10.2564	66.88	12.7046
66.98	1.16516	66.98	5.15553	66.98	7.96424	66.98	10.2486	66.98	12.7065
67.08	1.16321	67.08	5.15358	67.08	7.96229	67.08	10.2564	67.08	12.7144
67.18	1.17102	67.18	5.15358	67.18	7.9701	67.18	10.2564	67.18	12.7144
67.28	1.18469	67.28	5.17506	67.28	7.99354	67.28	10.2779	67.28	12.7358
67.38	1.16516	67.38	5.17663	67.38	7.98573	67.38	10.2779	67.38	12.728
67.48	1.16321	67.48	5.17702	67.48	7.98377	67.48	10.2779	67.48	12.7437
67.58	1.17454	67.58	5.17897	67.58	8.0033	67.58	10.2896	67.58	12.7476
67.68	1.17493	67.68	5.17702	67.68	8.0033	67.68	10.2876	67.68	12.7554
67.78	1.17493	67.78	5.18483	67.78	8.0033	67.78	10.2974	67.78	12.7651
67.88	1.17493	67.88	5.19655	67.88	8.01307	67.88	10.2974	67.88	12.7651
67.98	1.17493	67.98	5.1985	67.98	8.02283	67.98	10.3091	67.98	12.7769
68.08	1.17493	68.08	5.19655	68.08	8.0326	68.08	10.315	68.08	12.7749
68.18	1.17493	68.18	5.20436	68.18	8.0326	68.18	10.3267	68.18	12.7944
68.28	1.18469	68.28	5.21608	68.28	8.04237	68.28	10.3365	68.28	12.8062
68.38	1.18469	68.38	5.20827	68.38	8.04432	68.38	10.3287	68.38	12.8081
68.48	1.18469	68.48	5.21608	68.48	8.04237	68.48	10.3365	68.48	12.8062
68.58	1.18469	68.58	5.21608	68.58	8.05018	68.58	10.3365	68.58	12.8159
68.68	1.20227	68.68	5.23366	68.68	8.07362	68.68	10.3462	68.68	12.8354
68.78	1.19641	68.78	5.2278	68.78	8.0658	68.78	10.3501	68.78	12.8276
68.88	1.19446	68.88	5.22585	68.88	8.06385	68.88	10.3482	68.88	12.8433
68.98	1.19446	68.98	5.22585	68.98	8.07362	68.98	10.358	68.98	12.8452
69.08	1.19446	69.08	5.25319	69.08	8.08338	69.08	10.3677	69.08	12.8647
69.18	1.19446	69.18	5.24733	69.18	8.09315	69.18	10.3697	69.18	12.8569
69.28	1.19446	69.28	5.24538	69.28	8.09315	69.28	10.3755	69.28	12.8647
69.38	1.19446	69.38	5.24538	69.38	8.09315	69.38	10.3873	69.38	12.8745
69.48	1.19641	69.48	5.25514	69.48	8.10487	69.48	10.3892	69.48	12.8765
69.58	1.20227	69.58	5.25514	69.58	8.10291	69.58	10.397	69.58	12.8843
69.68	1.20422	69.68	5.25514	69.68	8.10291	69.68	10.397	69.68	12.8921
69.78	1.21399	69.78	5.27467	69.78	8.13026	69.78	10.4165	69.78	12.9155
69.88	1.20461	69.88	5.2653	69.88	8.12283	69.88	10.4072	69.88	12.9062
69.98	1.21008	69.98	5.26295	69.98	8.12049	69.98	10.4146	69.98	12.9136
70.08	1.20227	70.08	5.27077	70.08	8.13026	70.08	10.4146	70.08	12.9136
70.18	1.20618	70.18	5.28639	70.18	8.13416	70.18	10.4361	70.18	12.9272
70.28	1.21399	70.28	5.28444	70.28	8.13221	70.28	10.4361	70.28	12.9351
70.38	1.21399	70.38	5.2942	70.38	8.15135	70.38	10.4576	70.38	12.9448
70.48	1.21399	70.48	5.2942	70.48	8.15565	70.48	10.4498	70.48	12.9468
70.58	1.21399	70.58	5.2942	70.58	8.15369	70.58	10.4478	70.58	12.9542
70.68	1.21399	70.68	5.2942	70.68	8.1537	70.68	10.4576	70.68	12.9663
70.78	1.22375	70.78	5.30397	70.78	8.17323	70.78	10.4673	70.78	12.9761
70.88	1.21594	70.88	5.3153	70.88	8.16541	70.88	10.4693	70.88	12.978
70.98	1.22337	70.98	5.31569	70.98	8.16346	70.98	10.4673	70.98	12.9761
71.08	1.22766	71.08	5.31764	71.08	8.16541	71.08	10.479	71.08	12.9878
71.18	1.22571	71.18	5.31569	71.18	8.18299	71.18	10.4771	71.18	12.9858
71.28	1.22571	71.28	5.31569	71.28	8.18494	71.28	10.4962	71.28	12.9976
71.38	1.2179	71.38	5.32741	71.38	8.17713	71.38	10.4908	71.38	13.0073
71.48	1.22571	71.48	5.33717	71.48	8.18494	71.48	10.5083	71.48	13.0171
71.58	1.23352	71.58	5.33717	71.58	8.19471	71.58	10.5083	71.58	13.0269
71.68	1.22766	71.68	5.32936	71.68	8.19471	71.68	10.5005	71.68	13.0288
71.78	1.22571	71.78	5.33522	71.78	8.19471	71.78	10.5083	71.78	13.0269
71.88	1.23547	71.88	5.34694	71.88	8.21424	71.88	10.5181	71.88	13.0464
71.98	1.23547	71.98	5.34694	71.98	8.21424	71.98	10.5279	71.98	13.0542
72.08	1.22766	72.08	5.33913	72.08	8.20643	72.08	10.5201	72.08	13.0581
72.18	1.24329	72.18	5.34694	72.18	8.22401	72.18	10.5396	72.18	13.0757
72.28	1.24524	72.28	5.35475	72.28	8.22401	72.28	10.5396	72.28	13.0757
72.38	1.24524	72.38	5.36647	72.38	8.23182	72.38	10.5396	72.38	13.0854
72.48	1.24563	72.48	5.36686	72.48	8.24393	72.48	10.5498	72.48	13.0858
72.58	1.23352	72.58	5.36452	72.58	8.24158	72.58	10.5552	72.58	13.0952
72.68	1.23352	72.68	5.3567	72.68	8.23377	72.68	10.5591	72.68	13.0874
72.78	1.24524	72.78	5.37428	72.78	8.2533	72.78	10.5689	72.78	13.1069
72.88	1.24524	72.88	5.37624	72.88	8.26112	72.88	10.5787	72.88	13.1245
72.98	1.23743	72.98	5.37819	72.98	8.26502	72.98	10.5708	72.98	13.1187
73.08	1.23547	73.08	5.37624	73.08	8.26307	73.08	10.5787	73.08	13.1265
73.18	1.25305	73.18	5.386	73.18	8.27283	73.18	10.5884	73.18	13.1362
73.28	1.24719	73.28	5.386	73.28	8.27479	73.28	10.5904	73.28	13.1382
73.38	1.24524	73.38	5.386	73.38	8.27283	73.38	10.5962	73.38	13.146
73.48	1.24524	73.48	5.386	73.48	8.27284	73.48	10.608	73.48	13.146
73.58	1.26282	73.58	5.39577	73.58	8.29432	73.58	10.6177	73.58	13.1655
73.68	1.24719	73.68	5.38795	73.68	8.29432	73.68	10.6099	73.68	13.1577
73.78	1.24524	73.78	5.386	73.78	8.29432	73.78	10.6177	73.78	13.1655
73.88	1.255	73.88	5.41335	73.88	8.30408	73.88	10.6275	73.88	13.1753
73.98	1.255	73.98	5.40749	73.98	8.30604	73.98	10.6294	73.98	13.1772
74.08	1.255	74.08	5.40553	74.08	8.30408	74.08	10.6275	74.08	13.1831
74.18	1.26477	74.18	5.4153	74.18	8.31385	74.18	10.6568	74.18	13.2065
74.28	1.25696	74.28	5.4153	74.28	8.31385	74.28	10.6509	74.28	13.1987
74.38	1.255	74.38	5.4153	74.38	8.32362	74.38	10.6587	74.38	13.2065
74.48	1.26282	74.48	5.4153	74.48	8.32362	74.48	10.6587	74.48	13.2163
74.58	1.27454	74.58	5.43483	74.58	8.33338	74.58	10.6685	74.58	13.2261
74.68	1.26672	74.68	5.43483	74.68	8.33533	74.68	10.6705	74.68	13.228
74.78	1.255	74.78	5.43483	74.78	8.33338	74.78	10.6685	74.78	13.2261
74.88	1.26477	74.88	5.4446	74.88	8.35096	74.88	10.688	74.88	13.2456
74.98	1.25539	74.98	5.43522	74.98	8.3533	74.98	10.6865	74.98	13.2362
75.08	1.25305	75.08	5.43288	75.08	8.35096	75.08	10.6861	75.08	13.2437
