Cycle: 9  C15A160F_X	Cycle: 9  C15A160F_Y	Fitted Cycle: 9  C15A160F_X	Fitted Cycle: 9  C15A160F_Y
1519.74	266.316	1519.74	262.948
1519.84	266.285	1519.84	262.905
1519.94	266.273	1519.94	262.863
1520.04	266.238	1520.04	262.821
1520.14	266.191	1520.14	262.779
1520.24	266.157	1520.24	262.737
1520.34	266.125	1520.34	262.694
1520.44	266.097	1520.44	262.652
1520.54	266.068	1520.54	262.61
1520.64	266.021	1520.64	262.568
1520.74	265.995	1520.74	262.526
1520.84	265.951	1520.84	262.484
1520.94	265.937	1520.94	262.442
1521.04	265.902	1521.04	262.4
1521.14	265.87	1521.14	262.357
1521.24	265.846	1521.24	262.315
1521.34	265.831	1521.34	262.273
1521.44	265.804	1521.44	262.231
1521.54	265.767	1521.54	262.189
1521.64	265.741	1521.64	262.147
1521.74	265.726	1521.74	262.105
1521.84	265.701	1521.84	262.063
1521.94	265.683	1521.94	262.021
1522.04	265.648	1522.04	261.979
1522.14	265.63	1522.14	261.937
1522.24	265.607	1522.24	261.895
1522.34	265.586	1522.34	261.853
1522.44	265.554	1522.44	261.811
1522.54	265.527	1522.54	261.769
1522.64	265.511	1522.64	261.728
1522.74	265.484	1522.74	261.686
1522.84	265.456	1522.84	261.644
1522.94	265.437	1522.94	261.602
1523.04	265.402	1523.04	261.56
1523.14	265.372	1523.14	261.518
1523.24	265.326	1523.24	261.476
1523.34	265.304	1523.34	261.434
1523.44	265.271	1523.44	261.393
1523.54	265.247	1523.54	261.351
1523.64	265.216	1523.64	261.309
1523.74	265.187	1523.74	261.267
1523.84	265.156	1523.84	261.225
1523.94	265.128	1523.94	261.183
1524.04	265.111	1524.04	261.142
1524.14	265.093	1524.14	261.1
1524.24	265.07	1524.24	261.058
1524.34	265.056	1524.34	261.016
1524.44	265.012	1524.44	260.975
1524.54	264.979	1524.54	260.933
1524.64	264.951	1524.64	260.891
1524.74	264.929	1524.74	260.85
1524.84	264.894	1524.84	260.808
1524.94	264.863	1524.94	260.766
1525.04	264.833	1525.04	260.724
1525.14	264.8	1525.14	260.683
1525.24	264.753	1525.24	260.641
1525.34	264.714	1525.34	260.599
1525.44	264.679	1525.44	260.558
1525.54	264.655	1525.54	260.516
1525.64	264.621	1525.64	260.475
1525.74	264.59	1525.74	260.433
1525.84	264.542	1525.84	260.391
1525.94	264.515	1525.94	260.35
1526.04	264.468	1526.04	260.308
1526.14	264.429	1526.14	260.267
1526.24	264.392	1526.24	260.225
1526.34	264.366	1526.34	260.184
1526.44	264.331	1526.44	260.142
1526.54	264.279	1526.54	260.1
1526.64	264.234	1526.64	260.059
1526.74	264.198	1526.74	260.017
1526.84	264.169	1526.84	259.976
1526.94	264.13	1526.94	259.934
1527.04	264.079	1527.04	259.893
1527.14	264.029	1527.14	259.852
1527.24	263.993	1527.24	259.81
1527.34	263.946	1527.34	259.769
1527.44	263.904	1527.44	259.727
1527.54	263.853	1527.54	259.686
1527.64	263.818	1527.64	259.644
1527.74	263.779	1527.74	259.603
1527.84	263.736	1527.84	259.562
1527.94	263.689	1527.94	259.52
1528.04	263.65	1528.04	259.479
1528.14	263.618	1528.14	259.437
1528.24	263.599	1528.24	259.396
1528.34	263.555	1528.34	259.355
1528.44	263.515	1528.44	259.313
1528.54	263.464	1528.54	259.272
1528.64	263.415	1528.64	259.231
1528.74	263.376	1528.74	259.189
1528.84	263.329	1528.84	259.148
1528.94	263.284	1528.94	259.107
1529.04	263.234	1529.04	259.066
1529.14	263.189	1529.14	259.024
1529.24	263.142	1529.24	258.983
1529.34	263.099	1529.34	258.942
1529.44	263.07	1529.44	258.901
1529.54	263.036	1529.54	258.859
1529.64	262.988	1529.64	258.818
1529.74	262.945	1529.74	258.777
1529.84	262.902	1529.84	258.736
1529.94	262.865	1529.94	258.695
1530.04	262.838	1530.04	258.653
1530.14	262.804	1530.14	258.612
1530.24	262.775	1530.24	258.571
1530.34	262.736	1530.34	258.53
1530.44	262.691	1530.44	258.489
1530.54	262.635	1530.54	258.448
1530.64	262.601	1530.64	258.407
1530.74	262.554	1530.74	258.366
1530.84	262.519	1530.84	258.324
1530.94	262.476	1530.94	258.283
1531.04	262.424	1531.04	258.242
1531.14	262.378	1531.14	258.201
1531.24	262.335	1531.24	258.16
1531.34	262.294	1531.34	258.119
1531.44	262.245	1531.44	258.078
1531.54	262.206	1531.54	258.037
1531.64	262.159	1531.64	257.996
1531.74	262.12	1531.74	257.955
1531.84	262.075	1531.84	257.914
1531.94	262.036	1531.94	257.873
1532.04	262.007	1532.04	257.832
1532.14	261.95	1532.14	257.791
1532.24	261.911	1532.24	257.75
1532.34	261.857	1532.34	257.709
1532.44	261.802	1532.44	257.668
1532.54	261.754	1532.54	257.627
1532.64	261.7	1532.64	257.587
1532.74	261.656	1532.74	257.546
1532.84	261.615	1532.84	257.505
1532.94	261.571	1532.94	257.464
1533.04	261.525	1533.04	257.423
1533.14	261.47	1533.14	257.382
1533.24	261.43	1533.24	257.341
1533.34	261.384	1533.34	257.3
1533.44	261.335	1533.44	257.26
1533.54	261.304	1533.54	257.219
1533.64	261.271	1533.64	257.178
1533.74	261.231	1533.74	257.137
1533.84	261.191	1533.84	257.096
1533.94	261.137	1533.94	257.056
1534.04	261.093	1534.04	257.015
1534.14	261.042	1534.14	256.974
1534.24	260.991	1534.24	256.933
1534.34	260.941	1534.34	256.893
1534.44	260.89	1534.44	256.852
1534.54	260.846	1534.54	256.811
1534.64	260.79	1534.64	256.77
1534.74	260.747	1534.74	256.73
1534.84	260.692	1534.84	256.689
1534.94	260.65	1534.94	256.648
1535.04	260.611	1535.04	256.608
1535.14	260.571	1535.14	256.567
1535.24	260.521	1535.24	256.526
1535.34	260.468	1535.34	256.486
1535.44	260.42	1535.44	256.445
1535.54	260.376	1535.54	256.405
1535.64	260.331	1535.64	256.364
1535.74	260.286	1535.74	256.323
1535.84	260.238	1535.84	256.283
1535.94	260.176	1535.94	256.242
1536.04	260.113	1536.04	256.202
1536.14	260.057	1536.14	256.161
1536.24	260.007	1536.24	256.12
1536.34	259.958	1536.34	256.08
1536.44	259.917	1536.44	256.039
1536.54	259.881	1536.54	255.999
1536.64	259.831	1536.64	255.958
1536.74	259.782	1536.74	255.918
1536.84	259.726	1536.84	255.877
1536.94	259.686	1536.94	255.837
1537.04	259.636	1537.04	255.796
1537.14	259.597	1537.14	255.756
1537.24	259.547	1537.24	255.716
1537.34	259.488	1537.34	255.675
1537.44	259.448	1537.44	255.635
1537.54	259.407	1537.54	255.594
1537.64	259.361	1537.64	255.554
1537.74	259.317	1537.74	255.513
1537.84	259.253	1537.84	255.473
1537.94	259.208	1537.94	255.433
1538.04	259.148	1538.04	255.392
1538.14	259.092	1538.14	255.352
1538.24	259.023	1538.24	255.312
1538.34	258.963	1538.34	255.271
1538.44	258.907	1538.44	255.231
1538.54	258.858	1538.54	255.191
1538.64	258.804	1538.64	255.15
1538.74	258.747	1538.74	255.11
1538.84	258.697	1538.84	255.07
1538.94	258.633	1538.94	255.029
1539.04	258.564	1539.04	254.989
1539.14	258.506	1539.14	254.949
1539.24	258.462	1539.24	254.909
1539.34	258.413	1539.34	254.868
1539.44	258.357	1539.44	254.828
1539.54	258.307	1539.54	254.788
1539.64	258.267	1539.64	254.748
1539.74	258.213	1539.74	254.707
1539.84	258.157	1539.84	254.667
1539.94	258.118	1539.94	254.627
1540.04	258.081	1540.04	254.587
1540.14	258.043	1540.14	254.547
1540.24	257.997	1540.24	254.507
1540.34	257.942	1540.34	254.466
1540.44	257.892	1540.44	254.426
1540.54	257.846	1540.54	254.386
1540.64	257.802	1540.64	254.346
1540.74	257.747	1540.74	254.306
1540.84	257.702	1540.84	254.266
1540.94	257.653	1540.94	254.226
1541.04	257.603	1541.04	254.186
1541.14	257.54	1541.14	254.146
1541.24	257.483	1541.24	254.106
1541.34	257.433	1541.34	254.066
1541.44	257.383	1541.44	254.026
1541.54	257.312	1541.54	253.985
1541.64	257.252	1541.64	253.945
1541.74	257.188	1541.74	253.905
1541.84	257.128	1541.84	253.865
1541.94	257.063	1541.94	253.825
1542.04	257.013	1542.04	253.786
1542.14	256.959	1542.14	253.746
1542.24	256.903	1542.24	253.706
1542.34	256.839	1542.34	253.666
1542.44	256.768	1542.44	253.626
1542.54	256.724	1542.54	253.586
1542.64	256.68	1542.64	253.546
1542.74	256.633	1542.74	253.506
1542.84	256.57	1542.84	253.466
1542.94	256.514	1542.94	253.426
1543.04	256.461	1543.04	253.386
1543.14	256.407	1543.14	253.346
1543.24	256.352	1543.24	253.307
1543.34	256.292	1543.34	253.267
1543.44	256.249	1543.44	253.227
1543.54	256.188	1543.54	253.187
1543.64	256.128	1543.64	253.147
1543.74	256.069	1543.74	253.107
1543.84	256.008	1543.84	253.068
1543.94	255.948	1543.94	253.028
1544.04	255.899	1544.04	252.988
1544.14	255.852	1544.14	252.948
1544.24	255.808	1544.24	252.909
1544.34	255.745	1544.34	252.869
1544.44	255.692	1544.44	252.829
1544.54	255.628	1544.54	252.789
1544.64	255.575	1544.64	252.75
1544.74	255.512	1544.74	252.71
1544.84	255.454	1544.84	252.67
1544.94	255.402	1544.94	252.63
1545.04	255.354	1545.04	252.591
1545.14	255.284	1545.14	252.551
1545.24	255.218	1545.24	252.511
1545.34	255.155	1545.34	252.472
1545.44	255.098	1545.44	252.432
1545.54	255.038	1545.54	252.393
1545.64	254.984	1545.64	252.353
1545.74	254.918	1545.74	252.313
1545.84	254.868	1545.84	252.274
1545.94	254.82	1545.94	252.234
1546.04	254.766	1546.04	252.194
1546.14	254.7	1546.14	252.155
1546.24	254.635	1546.24	252.115
1546.34	254.589	1546.34	252.076
1546.44	254.526	1546.44	252.036
1546.54	254.459	1546.54	251.997
1546.64	254.409	1546.64	251.957
1546.74	254.356	1546.74	251.918
1546.84	254.299	1546.84	251.878
1546.94	254.235	1546.94	251.839
1547.04	254.174	1547.04	251.799
1547.14	254.118	1547.14	251.76
1547.24	254.069	1547.24	251.72
1547.34	254.014	1547.34	251.681
1547.44	253.954	1547.44	251.641
1547.54	253.884	1547.54	251.602
1547.64	253.819	1547.64	251.562
1547.74	253.764	1547.74	251.523
1547.84	253.708	1547.84	251.484
1547.94	253.655	1547.94	251.444
1548.04	253.588	1548.04	251.405
1548.14	253.534	1548.14	251.365
1548.24	253.475	1548.24	251.326
1548.34	253.415	1548.34	251.287
1548.44	253.36	1548.44	251.247
1548.54	253.295	1548.54	251.208
1548.64	253.245	1548.64	251.169
1548.74	253.195	1548.74	251.129
1548.84	253.135	1548.84	251.09
1548.94	253.075	1548.94	251.051
1549.04	253.014	1549.04	251.011
1549.14	252.94	1549.14	250.972
1549.24	252.874	1549.24	250.933
1549.34	252.814	1549.34	250.894
1549.44	252.754	1549.44	250.854
1549.54	252.692	1549.54	250.815
1549.64	252.625	1549.64	250.776
1549.74	252.565	1549.74	250.737
1549.84	252.515	1549.84	250.697
1549.94	252.452	1549.94	250.658
1550.04	252.395	1550.04	250.619
1550.14	252.344	1550.14	250.58
1550.24	252.284	1550.24	250.541
1550.34	252.231	1550.34	250.501
1550.44	252.155	1550.44	250.462
1550.54	252.101	1550.54	250.423
1550.64	252.036	1550.64	250.384
1550.74	251.985	1550.74	250.345
1550.84	251.92	1550.84	250.306
1550.94	251.844	1550.94	250.267
1551.04	251.78	1551.04	250.228
1551.14	251.714	1551.14	250.189
1551.24	251.651	1551.24	250.149
1551.34	251.596	1551.34	250.11
1551.44	251.532	1551.44	250.071
1551.54	251.461	1551.54	250.032
1551.64	251.405	1551.64	249.993
1551.74	251.354	1551.74	249.954
1551.84	251.29	1551.84	249.915
1551.94	251.23	1551.94	249.876
1552.04	251.176	1552.04	249.837
1552.14	251.116	1552.14	249.798
1552.24	251.061	1552.24	249.759
1552.34	251	1552.34	249.72
1552.44	250.934	1552.44	249.681
1552.54	250.874	1552.54	249.642
1552.64	250.82	1552.64	249.603
1552.74	250.752	1552.74	249.564
1552.84	250.682	1552.84	249.525
1552.94	250.625	1552.94	249.487
1553.04	250.561	1553.04	249.448
1553.14	250.5	1553.14	249.409
1553.24	250.43	1553.24	249.37
1553.34	250.37	1553.34	249.331
1553.44	250.299	1553.44	249.292
1553.54	250.236	1553.54	249.253
1553.64	250.177	1553.64	249.214
1553.74	250.115	1553.74	249.176
1553.84	250.057	1553.84	249.137
1553.94	249.991	1553.94	249.098
1554.04	249.932	1554.04	249.059
1554.14	249.872	1554.14	249.02
1554.24	249.815	1554.24	248.981
1554.34	249.75	1554.34	248.943
1554.44	249.69	1554.44	248.904
1554.54	249.637	1554.54	248.865
1554.64	249.561	1554.64	248.826
1554.74	249.491	1554.74	248.788
1554.84	249.43	1554.84	248.749
1554.94	249.356	1554.94	248.71
1555.04	249.29	1555.04	248.671
1555.14	249.241	1555.14	248.633
1555.24	249.178	1555.24	248.594
1555.34	249.112	1555.34	248.555
1555.44	249.047	1555.44	248.517
1555.54	248.977	1555.54	248.478
1555.64	248.901	1555.64	248.439
1555.74	248.842	1555.74	248.401
1555.84	248.788	1555.84	248.362
1555.94	248.731	1555.94	248.323
1556.04	248.682	1556.04	248.285
1556.14	248.608	1556.14	248.246
1556.24	248.542	1556.24	248.208
1556.34	248.487	1556.34	248.169
1556.44	248.42	1556.44	248.13
1556.54	248.372	1556.54	248.092
1556.64	248.307	1556.64	248.053
1556.74	248.25	1556.74	248.015
1556.84	248.186	1556.84	247.976
1556.94	248.131	1556.94	247.938
1557.04	248.067	1557.04	247.899
1557.14	248.006	1557.14	247.861
1557.24	247.94	1557.24	247.822
1557.34	247.877	1557.34	247.784
1557.44	247.821	1557.44	247.745
1557.54	247.756	1557.54	247.707
1557.64	247.69	1557.64	247.668
1557.74	247.627	1557.74	247.63
1557.84	247.547	1557.84	247.591
1557.94	247.487	1557.94	247.553
1558.04	247.417	1558.04	247.514
1558.14	247.346	1558.14	247.476
1558.24	247.282	1558.24	247.438
1558.34	247.213	1558.34	247.399
1558.44	247.141	1558.44	247.361
1558.54	247.086	1558.54	247.322
1558.64	247.02	1558.64	247.284
1558.74	246.958	1558.74	247.246
1558.84	246.907	1558.84	247.207
1558.94	246.846	1558.94	247.169
1559.04	246.788	1559.04	247.131
1559.14	246.727	1559.14	247.092
1559.24	246.653	1559.24	247.054
1559.34	246.581	1559.34	247.016
1559.44	246.528	1559.44	246.977
1559.54	246.453	1559.54	246.939
1559.64	246.385	1559.64	246.901
1559.74	246.322	1559.74	246.862
1559.84	246.267	1559.84	246.824
1559.94	246.202	1559.94	246.786
1560.04	246.135	1560.04	246.748
1560.14	246.057	1560.14	246.709
1560.24	245.997	1560.24	246.671
1560.34	245.926	1560.34	246.633
1560.44	245.862	1560.44	246.595
1560.54	245.797	1560.54	246.557
1560.64	245.737	1560.64	246.518
1560.74	245.686	1560.74	246.48
1560.84	245.624	1560.84	246.442
1560.94	245.547	1560.94	246.404
1561.04	245.487	1561.04	246.366
1561.14	245.428	1561.14	246.328
1561.24	245.377	1561.24	246.29
1561.34	245.307	1561.34	246.251
1561.44	245.258	1561.44	246.213
1561.54	245.196	1561.54	246.175
1561.64	245.131	1561.64	246.137
1561.74	245.077	1561.74	246.099
1561.84	245.016	1561.84	246.061
1561.94	244.952	1561.94	246.023
1562.04	244.887	1562.04	245.985
1562.14	244.827	1562.14	245.947
1562.24	244.762	1562.24	245.909
1562.34	244.698	1562.34	245.871
1562.44	244.637	1562.44	245.833
1562.54	244.573	1562.54	245.795
1562.64	244.508	1562.64	245.757
1562.74	244.433	1562.74	245.719
1562.84	244.366	1562.84	245.681
1562.94	244.303	1562.94	245.643
1563.04	244.237	1563.04	245.605
1563.14	244.163	1563.14	245.567
1563.24	244.096	1563.24	245.529
1563.34	244.024	1563.34	245.491
1563.44	243.944	1563.44	245.453
1563.54	243.877	1563.54	245.415
1563.64	243.812	1563.64	245.377
1563.74	243.747	1563.74	245.339
1563.84	243.686	1563.84	245.301
1563.94	243.622	1563.94	245.264
1564.04	243.553	1564.04	245.226
1564.14	243.497	1564.14	245.188
1564.24	243.444	1564.24	245.15
1564.34	243.374	1564.34	245.112
1564.44	243.317	1564.44	245.074
1564.54	243.263	1564.54	245.037
1564.64	243.192	1564.64	244.999
1564.74	243.133	1564.74	244.961
1564.84	243.073	1564.84	244.923
1564.94	243.012	1564.94	244.885
1565.04	242.948	1565.04	244.848
1565.14	242.883	1565.14	244.81
1565.24	242.822	1565.24	244.772
1565.34	242.752	1565.34	244.734
1565.44	242.692	1565.44	244.697
1565.54	242.624	1565.54	244.659
1565.64	242.553	1565.64	244.621
1565.74	242.493	1565.74	244.583
1565.84	242.424	1565.84	244.546
1565.94	242.356	1565.94	244.508
1566.04	242.292	1566.04	244.47
1566.14	242.223	1566.14	244.433
1566.24	242.168	1566.24	244.395
1566.34	242.092	1566.34	244.357
1566.44	242.024	1566.44	244.32
1566.54	241.963	1566.54	244.282
1566.64	241.903	1566.64	244.244
1566.74	241.842	1566.74	244.207
1566.84	241.772	1566.84	244.169
1566.94	241.704	1566.94	244.132
1567.04	241.643	1567.04	244.094
1567.14	241.58	1567.14	244.056
1567.24	241.512	1567.24	244.019
1567.34	241.454	1567.34	243.981
1567.44	241.383	1567.44	243.944
1567.54	241.323	1567.54	243.906
1567.64	241.263	1567.64	243.869
1567.74	241.188	1567.74	243.831
1567.84	241.122	1567.84	243.794
1567.94	241.059	1567.94	243.756
1568.04	240.993	1568.04	243.719
1568.14	240.933	1568.14	243.681
1568.24	240.868	1568.24	243.644
1568.34	240.803	1568.34	243.606
1568.44	240.743	1568.44	243.569
1568.54	240.68	1568.54	243.531
1568.64	240.613	1568.64	243.494
1568.74	240.538	1568.74	243.456
1568.84	240.483	1568.84	243.419
1568.94	240.418	1568.94	243.382
1569.04	240.354	1569.04	243.344
1569.14	240.289	1569.14	243.307
1569.24	240.229	1569.24	243.269
1569.34	240.163	1569.34	243.232
1569.44	240.1	1569.44	243.195
1569.54	240.043	1569.54	243.157
1569.64	239.969	1569.64	243.12
1569.74	239.903	1569.74	243.083
1569.84	239.838	1569.84	243.045
1569.94	239.769	1569.94	243.008
1570.04	239.698	1570.04	242.971
1570.14	239.639	1570.14	242.933
1570.24	239.579	1570.24	242.896
1570.34	239.513	1570.34	242.859
1570.44	239.448	1570.44	242.822
1570.54	239.379	1570.54	242.784
1570.64	239.313	1570.64	242.747
1570.74	239.254	1570.74	242.71
1570.84	239.188	1570.84	242.673
1570.94	239.129	1570.94	242.635
1571.04	239.059	1571.04	242.598
1571.14	238.988	1571.14	242.561
1571.24	238.932	1571.24	242.524
1571.34	238.868	1571.34	242.487
1571.44	238.809	1571.44	242.449
1571.54	238.75	1571.54	242.412
1571.64	238.692	1571.64	242.375
1571.74	238.614	1571.74	242.338
1571.84	238.54	1571.84	242.301
1571.94	238.472	1571.94	242.264
1572.04	238.409	1572.04	242.226
1572.14	238.348	1572.14	242.189
1572.24	238.28	1572.24	242.152
1572.34	238.219	1572.34	242.115
1572.44	238.149	1572.44	242.078
1572.54	238.075	1572.54	242.041
1572.64	238.004	1572.64	242.004
1572.74	237.948	1572.74	241.967
1572.84	237.875	1572.84	241.93
1572.94	237.799	1572.94	241.893
1573.04	237.729	1573.04	241.856
1573.14	237.649	1573.14	241.819
1573.24	237.579	1573.24	241.782
1573.34	237.519	1573.34	241.745
1573.44	237.458	1573.44	241.708
1573.54	237.399	1573.54	241.671
1573.64	237.34	1573.64	241.634
1573.74	237.268	1573.74	241.597
1573.84	237.209	1573.84	241.56
1573.94	237.135	1573.94	241.523
1574.04	237.07	1574.04	241.486
1574.14	236.999	1574.14	241.449
1574.24	236.94	1574.24	241.412
1574.34	236.879	1574.34	241.375
1574.44	236.809	1574.44	241.338
1574.54	236.745	1574.54	241.301
1574.64	236.679	1574.64	241.264
1574.74	236.618	1574.74	241.228
1574.84	236.549	1574.84	241.191
1574.94	236.489	1574.94	241.154
1575.04	236.42	1575.04	241.117
1575.14	236.354	1575.14	241.08
1575.24	236.28	1575.24	241.043
1575.34	236.209	1575.34	241.006
1575.44	236.145	1575.44	240.97
1575.54	236.069	1575.54	240.933
1575.64	236.01	1575.64	240.896
1575.74	235.934	1575.74	240.859
1575.84	235.879	1575.84	240.822
1575.94	235.804	1575.94	240.786
1576.04	235.739	1576.04	240.749
1576.14	235.674	1576.14	240.712
1576.24	235.599	1576.24	240.675
1576.34	235.534	1576.34	240.639
1576.44	235.459	1576.44	240.602
1576.54	235.398	1576.54	240.565
1576.64	235.334	1576.64	240.529
1576.74	235.268	1576.74	240.492
1576.84	235.209	1576.84	240.455
1576.94	235.145	1576.94	240.418
1577.04	235.088	1577.04	240.382
1577.14	235.025	1577.14	240.345
1577.24	234.958	1577.24	240.309
1577.34	234.909	1577.34	240.272
1577.44	234.845	1577.44	240.235
1577.54	234.778	1577.54	240.199
1577.64	234.719	1577.64	240.162
1577.74	234.654	1577.74	240.125
1577.84	234.584	1577.84	240.089
1577.94	234.518	1577.94	240.052
1578.04	234.465	1578.04	240.016
1578.14	234.389	1578.14	239.979
1578.24	234.334	1578.24	239.943
1578.34	234.269	1578.34	239.906
1578.44	234.204	1578.44	239.869
1578.54	234.139	1578.54	239.833
1578.64	234.078	1578.64	239.796
1578.74	234.014	1578.74	239.76
1578.84	233.934	1578.84	239.723
1578.94	233.869	1578.94	239.687
1579.04	233.805	1579.04	239.65
1579.14	233.745	1579.14	239.614
1579.24	233.679	1579.24	239.577
1579.34	233.614	1579.34	239.541
1579.44	233.545	1579.44	239.504
