Cycle: 14  CDAN-D1043K_X	Cycle: 14  CDAN-D1043K_Y	Fitted Cycle: 14  CDAN-D1043K_X	Fitted Cycle: 14  CDAN-D1043K_Y
1563.98	767.595	1563.98	755.288
1564.08	767.474	1564.08	755.206
1564.18	767.333	1564.18	755.123
1564.28	767.202	1564.28	755.041
1564.38	767.056	1564.38	754.959
1564.48	766.923	1564.48	754.877
1564.58	766.785	1564.58	754.795
1564.68	766.644	1564.68	754.713
1564.78	766.526	1564.78	754.631
1564.88	766.394	1564.88	754.549
1564.98	766.274	1564.98	754.467
1565.08	766.144	1565.08	754.385
1565.18	766.032	1565.18	754.303
1565.28	765.904	1565.28	754.221
1565.38	765.774	1565.38	754.139
1565.48	765.655	1565.48	754.058
1565.58	765.534	1565.58	753.976
1565.68	765.386	1565.68	753.894
1565.78	765.255	1565.78	753.813
1565.88	765.104	1565.88	753.731
1565.98	764.974	1565.98	753.65
1566.08	764.843	1566.08	753.569
1566.18	764.704	1566.18	753.487
1566.28	764.565	1566.28	753.406
1566.38	764.433	1566.38	753.325
1566.48	764.313	1566.48	753.243
1566.58	764.175	1566.58	753.162
1566.68	764.054	1566.68	753.081
1566.78	763.923	1566.78	753
1566.88	763.804	1566.88	752.919
1566.98	763.685	1566.98	752.838
1567.08	763.564	1567.08	752.757
1567.18	763.444	1567.18	752.676
1567.28	763.317	1567.28	752.595
1567.38	763.195	1567.38	752.514
1567.48	763.073	1567.48	752.433
1567.58	762.944	1567.58	752.353
1567.68	762.825	1567.68	752.272
1567.78	762.685	1567.78	752.191
1567.88	762.563	1567.88	752.111
1567.98	762.444	1567.98	752.03
1568.08	762.324	1568.08	751.949
1568.18	762.204	1568.18	751.869
1568.28	762.063	1568.28	751.788
1568.38	761.944	1568.38	751.708
1568.48	761.804	1568.48	751.628
1568.58	761.665	1568.58	751.547
1568.68	761.536	1568.68	751.467
1568.78	761.394	1568.78	751.387
1568.88	761.265	1568.88	751.307
1568.98	761.146	1568.98	751.227
1569.08	761.013	1569.08	751.147
1569.18	760.874	1569.18	751.066
1569.28	760.745	1569.28	750.986
1569.38	760.606	1569.38	750.906
1569.48	760.492	1569.48	750.827
1569.58	760.384	1569.58	750.747
1569.68	760.267	1569.68	750.667
1569.78	760.144	1569.78	750.587
1569.88	760.024	1569.88	750.507
1569.98	759.915	1569.98	750.428
1570.08	759.775	1570.08	750.348
1570.18	759.653	1570.18	750.268
1570.28	759.524	1570.28	750.189
1570.38	759.415	1570.38	750.109
1570.48	759.294	1570.48	750.03
1570.58	759.175	1570.58	749.95
1570.68	759.044	1570.68	749.871
1570.78	758.914	1570.78	749.791
1570.88	758.776	1570.88	749.712
1570.98	758.634	1570.98	749.633
1571.08	758.524	1571.08	749.554
1571.18	758.404	1571.18	749.474
1571.28	758.267	1571.28	749.395
1571.38	758.136	1571.38	749.316
1571.48	757.994	1571.48	749.237
1571.58	757.864	1571.58	749.158
1571.68	757.728	1571.68	749.079
1571.78	757.593	1571.78	749
1571.88	757.474	1571.88	748.921
1571.98	757.354	1571.98	748.842
1572.08	757.244	1572.08	748.764
1572.18	757.106	1572.18	748.685
1572.28	756.985	1572.28	748.606
1572.38	756.876	1572.38	748.527
1572.48	756.755	1572.48	748.449
1572.58	756.624	1572.58	748.37
1572.68	756.496	1572.68	748.291
1572.78	756.366	1572.78	748.213
1572.88	756.255	1572.88	748.134
1572.98	756.144	1572.98	748.056
1573.08	756.017	1573.08	747.978
1573.18	755.894	1573.18	747.899
1573.28	755.775	1573.28	747.821
1573.38	755.644	1573.38	747.743
1573.48	755.517	1573.48	747.664
1573.58	755.394	1573.58	747.586
1573.68	755.284	1573.68	747.508
1573.78	755.167	1573.78	747.43
1573.88	755.064	1573.88	747.352
1573.98	754.946	1573.98	747.274
1574.08	754.825	1574.08	747.196
1574.18	754.695	1574.18	747.118
1574.28	754.583	1574.28	747.04
1574.38	754.474	1574.38	746.962
1574.48	754.355	1574.48	746.884
1574.58	754.233	1574.58	746.807
1574.68	754.106	1574.68	746.729
1574.78	753.994	1574.78	746.651
1574.88	753.866	1574.88	746.573
1574.98	753.755	1574.98	746.496
1575.08	753.617	1575.08	746.418
1575.18	753.503	1575.18	746.341
1575.28	753.376	1575.28	746.263
1575.38	753.236	1575.38	746.186
1575.48	753.114	1575.48	746.108
1575.58	752.997	1575.58	746.031
1575.68	752.867	1575.68	745.953
1575.78	752.745	1575.78	745.876
1575.88	752.626	1575.88	745.799
1575.98	752.513	1575.98	745.722
1576.08	752.386	1576.08	745.645
1576.18	752.274	1576.18	745.567
1576.28	752.144	1576.28	745.49
1576.38	752.026	1576.38	745.413
1576.48	751.925	1576.48	745.336
1576.58	751.816	1576.58	745.259
1576.68	751.694	1576.68	745.182
1576.78	751.577	1576.78	745.105
1576.88	751.464	1576.88	745.028
1576.98	751.337	1576.98	744.952
1577.08	751.216	1577.08	744.875
1577.18	751.085	1577.18	744.798
1577.28	750.964	1577.28	744.721
1577.38	750.837	1577.38	744.645
1577.48	750.714	1577.48	744.568
1577.58	750.577	1577.58	744.492
1577.68	750.444	1577.68	744.415
1577.78	750.324	1577.78	744.338
1577.88	750.206	1577.88	744.262
1577.98	750.076	1577.98	744.186
1578.08	749.944	1578.08	744.109
1578.18	749.827	1578.18	744.033
1578.28	749.726	1578.28	743.956
1578.38	749.626	1578.38	743.88
1578.48	749.507	1578.48	743.804
1578.58	749.394	1578.58	743.728
1578.68	749.286	1578.68	743.651
1578.78	749.167	1578.78	743.575
1578.88	749.054	1578.88	743.499
1578.98	748.937	1578.98	743.423
1579.08	748.825	1579.08	743.347
1579.18	748.726	1579.18	743.271
1579.28	748.624	1579.28	743.195
1579.38	748.497	1579.38	743.119
1579.48	748.367	1579.48	743.044
1579.58	748.245	1579.58	742.968
1579.68	748.116	1579.68	742.892
1579.78	748.003	1579.78	742.816
1579.88	747.886	1579.88	742.741
1579.98	747.765	1579.98	742.665
1580.08	747.653	1580.08	742.589
1580.18	747.546	1580.18	742.514
1580.28	747.414	1580.28	742.438
1580.38	747.306	1580.38	742.363
1580.48	747.185	1580.48	742.287
1580.58	747.066	1580.58	742.212
1580.68	746.954	1580.68	742.136
1580.78	746.856	1580.78	742.061
1580.88	746.736	1580.88	741.986
1580.98	746.626	1580.98	741.91
1581.08	746.507	1581.08	741.835
1581.18	746.404	1581.18	741.76
1581.28	746.286	1581.28	741.685
1581.38	746.166	1581.38	741.609
1581.48	746.056	1581.48	741.534
1581.58	745.946	1581.58	741.459
1581.68	745.843	1581.68	741.384
1581.78	745.735	1581.78	741.309
1581.88	745.616	1581.88	741.234
1581.98	745.496	1581.98	741.159
1582.08	745.376	1582.08	741.085
1582.18	745.263	1582.18	741.01
1582.28	745.146	1582.28	740.935
1582.38	745.026	1582.38	740.86
1582.48	744.914	1582.48	740.785
1582.58	744.806	1582.58	740.711
1582.68	744.677	1582.68	740.636
1582.78	744.556	1582.78	740.561
1582.88	744.427	1582.88	740.487
1582.98	744.306	1582.98	740.412
1583.08	744.187	1583.08	740.338
1583.18	744.077	1583.18	740.263
1583.28	743.984	1583.28	740.189
1583.38	743.876	1583.38	740.115
1583.48	743.776	1583.48	740.04
1583.58	743.666	1583.58	739.966
1583.68	743.546	1583.68	739.891
1583.78	743.435	1583.78	739.817
1583.88	743.327	1583.88	739.743
1583.98	743.218	1583.98	739.669
1584.08	743.117	1584.08	739.595
1584.18	743.007	1584.18	739.521
1584.28	742.904	1584.28	739.447
1584.38	742.778	1584.38	739.373
1584.48	742.657	1584.48	739.299
1584.58	742.537	1584.58	739.225
1584.68	742.417	1584.68	739.151
1584.78	742.324	1584.78	739.077
1584.88	742.206	1584.88	739.003
1584.98	742.087	1584.98	738.929
1585.08	741.976	1585.08	738.855
1585.18	741.856	1585.18	738.781
1585.28	741.736	1585.28	738.708
1585.38	741.636	1585.38	738.634
1585.48	741.526	1585.48	738.56
1585.58	741.416	1585.58	738.487
1585.68	741.315	1585.68	738.413
1585.78	741.207	1585.78	738.34
1585.88	741.104	1585.88	738.266
1585.98	740.997	1585.98	738.193
1586.08	740.896	1586.08	738.119
1586.18	740.776	1586.18	738.046
1586.28	740.657	1586.28	737.973
1586.38	740.546	1586.38	737.899
1586.48	740.427	1586.48	737.826
1586.58	740.316	1586.58	737.753
1586.68	740.187	1586.68	737.68
1586.78	740.067	1586.78	737.606
1586.88	739.955	1586.88	737.533
1586.98	739.839	1586.98	737.46
1587.08	739.724	1587.08	737.387
1587.18	739.616	1587.18	737.314
1587.28	739.517	1587.28	737.241
1587.38	739.425	1587.38	737.168
1587.48	739.315	1587.48	737.095
1587.58	739.207	1587.58	737.022
1587.68	739.097	1587.68	736.949
1587.78	738.997	1587.78	736.876
1587.88	738.886	1587.88	736.804
1587.98	738.796	1587.98	736.731
1588.08	738.675	1588.08	736.658
1588.18	738.575	1588.18	736.585
1588.28	738.456	1588.28	736.513
1588.38	738.345	1588.38	736.44
1588.48	738.235	1588.48	736.368
1588.58	738.115	1588.58	736.295
1588.68	738.024	1588.68	736.223
1588.78	737.917	1588.78	736.15
1588.88	737.816	1588.88	736.078
1588.98	737.706	1588.98	736.005
1589.08	737.597	1589.08	735.933
1589.18	737.503	1589.18	735.86
1589.28	737.386	1589.28	735.788
1589.38	737.286	1589.38	735.716
1589.48	737.177	1589.48	735.644
1589.58	737.056	1589.58	735.571
1589.68	736.957	1589.68	735.499
1589.78	736.847	1589.78	735.427
1589.88	736.737	1589.88	735.355
1589.98	736.617	1589.98	735.283
1590.08	736.517	1590.08	735.211
1590.18	736.406	1590.18	735.139
1590.28	736.296	1590.28	735.067
1590.38	736.187	1590.38	734.995
1590.48	736.066	1590.48	734.923
1590.58	735.978	1590.58	734.851
1590.68	735.876	1590.68	734.779
1590.78	735.767	1590.78	734.708
1590.88	735.657	1590.88	734.636
1590.98	735.558	1590.98	734.564
1591.08	735.456	1591.08	734.492
1591.18	735.345	1591.18	734.421
1591.28	735.237	1591.28	734.349
1591.38	735.136	1591.38	734.277
1591.48	735.036	1591.48	734.206
1591.58	734.937	1591.58	734.134
1591.68	734.816	1591.68	734.063
1591.78	734.706	1591.78	733.991
1591.88	734.585	1591.88	733.92
1591.98	734.476	1591.98	733.849
1592.08	734.366	1592.08	733.777
1592.18	734.246	1592.18	733.706
1592.28	734.128	1592.28	733.635
1592.38	734.015	1592.38	733.563
1592.48	733.907	1592.48	733.492
1592.58	733.796	1592.58	733.421
1592.68	733.696	1592.68	733.35
1592.78	733.606	1592.78	733.279
1592.88	733.496	1592.88	733.207
1592.98	733.388	1592.98	733.136
1593.08	733.296	1593.08	733.065
1593.18	733.196	1593.18	732.994
1593.28	733.077	1593.28	732.923
1593.38	732.986	1593.38	732.852
1593.48	732.897	1593.48	732.782
1593.58	732.796	1593.58	732.711
1593.68	732.687	1593.68	732.64
1593.78	732.587	1593.78	732.569
1593.88	732.476	1593.88	732.498
1593.98	732.366	1593.98	732.427
1594.08	732.255	1594.08	732.357
1594.18	732.157	1594.18	732.286
1594.28	732.056	1594.28	732.215
1594.38	731.946	1594.38	732.145
1594.48	731.847	1594.48	732.074
1594.58	731.738	1594.58	732.004
1594.68	731.636	1594.68	731.933
1594.78	731.537	1594.78	731.863
1594.88	731.419	1594.88	731.792
1594.98	731.326	1594.98	731.722
1595.08	731.226	1595.08	731.651
1595.18	731.128	1595.18	731.581
1595.28	731.017	1595.28	731.511
1595.38	730.917	1595.38	731.44
1595.48	730.816	1595.48	731.37
1595.58	730.716	1595.58	731.3
1595.68	730.626	1595.68	731.23
1595.78	730.509	1595.78	731.16
1595.88	730.407	1595.88	731.089
1595.98	730.316	1595.98	731.019
1596.08	730.208	1596.08	730.949
1596.18	730.126	1596.18	730.879
1596.28	730.026	1596.28	730.809
1596.38	729.925	1596.38	730.739
1596.48	729.817	1596.48	730.669
1596.58	729.718	1596.58	730.599
1596.68	729.617	1596.68	730.53
1596.78	729.507	1596.78	730.46
1596.88	729.416	1596.88	730.39
1596.98	729.288	1596.98	730.32
1597.08	729.185	1597.08	730.25
1597.18	729.075	1597.18	730.181
1597.28	728.968	1597.28	730.111
1597.38	728.857	1597.38	730.041
1597.48	728.767	1597.48	729.972
1597.58	728.675	1597.58	729.902
1597.68	728.575	1597.68	729.832
1597.78	728.468	1597.78	729.763
1597.88	728.376	1597.88	729.693
1597.98	728.286	1597.98	729.624
1598.08	728.197	1598.08	729.555
1598.18	728.099	1598.18	729.485
1598.28	728.005	1598.28	729.416
1598.38	727.905	1598.38	729.346
1598.48	727.808	1598.48	729.277
1598.58	727.707	1598.58	729.208
1598.68	727.606	1598.68	729.139
1598.78	727.496	1598.78	729.069
1598.88	727.388	1598.88	729
1598.98	727.287	1598.98	728.931
1599.08	727.165	1599.08	728.862
1599.18	727.06	1599.18	728.793
1599.28	726.947	1599.28	728.724
1599.38	726.827	1599.38	728.655
1599.48	726.736	1599.48	728.586
1599.58	726.646	1599.58	728.517
1599.68	726.539	1599.68	728.448
1599.78	726.437	1599.78	728.379
1599.88	726.356	1599.88	728.31
1599.98	726.255	1599.98	728.241
1600.08	726.157	1600.08	728.172
1600.18	726.066	1600.18	728.103
1600.28	725.968	1600.28	728.035
1600.38	725.876	1600.38	727.966
1600.48	725.796	1600.48	727.897
1600.58	725.708	1600.58	727.829
1600.68	725.617	1600.68	727.76
1600.78	725.517	1600.78	727.691
1600.88	725.416	1600.88	727.623
1600.98	725.317	1600.98	727.554
1601.08	725.207	1601.08	727.486
1601.18	725.116	1601.18	727.417
1601.28	725.026	1601.28	727.349
1601.38	724.937	1601.38	727.28
1601.48	724.839	1601.48	727.212
1601.58	724.736	1601.58	727.144
1601.68	724.646	1601.68	727.075
1601.78	724.548	1601.78	727.007
1601.88	724.439	1601.88	726.939
1601.98	724.337	1601.98	726.87
1602.08	724.226	1602.08	726.802
1602.18	724.128	1602.18	726.734
1602.28	724.037	1602.28	726.666
1602.38	723.946	1602.38	726.598
1602.48	723.847	1602.48	726.53
1602.58	723.747	1602.58	726.462
1602.68	723.648	1602.68	726.394
1602.78	723.546	1602.78	726.326
1602.88	723.448	1602.88	726.258
1602.98	723.347	1602.98	726.19
1603.08	723.239	1603.08	726.122
1603.18	723.156	1603.18	726.054
1603.28	723.048	1603.28	725.986
1603.38	722.957	1603.38	725.918
1603.48	722.866	1603.48	725.85
1603.58	722.785	1603.58	725.783
1603.68	722.688	1603.68	725.715
1603.78	722.578	1603.78	725.647
1603.88	722.495	1603.88	725.579
1603.98	722.407	1603.98	725.512
1604.08	722.308	1604.08	725.444
1604.18	722.206	1604.18	725.377
1604.28	722.105	1604.28	725.309
1604.38	722.009	1604.38	725.242
1604.48	721.916	1604.48	725.174
1604.58	721.817	1604.58	725.107
1604.68	721.736	1604.68	725.039
1604.78	721.628	1604.78	724.972
1604.88	721.536	1604.88	724.904
1604.98	721.439	1604.98	724.837
1605.08	721.347	1605.08	724.77
1605.18	721.248	1605.18	724.702
1605.28	721.157	1605.28	724.635
1605.38	721.066	1605.38	724.568
1605.48	720.978	1605.48	724.501
1605.58	720.876	1605.58	724.433
1605.68	720.778	1605.68	724.366
1605.78	720.677	1605.78	724.299
1605.88	720.579	1605.88	724.232
1605.98	720.486	1605.98	724.165
1606.08	720.405	1606.08	724.098
1606.18	720.31	1606.18	724.031
1606.28	720.207	1606.28	723.964
1606.38	720.108	1606.38	723.897
1606.48	720.017	1606.48	723.83
1606.58	719.919	1606.58	723.763
1606.68	719.835	1606.68	723.696
1606.78	719.749	1606.78	723.629
1606.88	719.656	1606.88	723.563
1606.98	719.567	1606.98	723.496
1607.08	719.466	1607.08	723.429
1607.18	719.368	1607.18	723.362
1607.28	719.267	1607.28	723.296
1607.38	719.166	1607.38	723.229
1607.48	719.069	1607.48	723.162
1607.58	718.976	1607.58	723.096
1607.68	718.878	1607.68	723.029
1607.78	718.779	1607.78	722.963
1607.88	718.687	1607.88	722.896
1607.98	718.578	1607.98	722.83
1608.08	718.479	1608.08	722.763
1608.18	718.386	1608.18	722.697
1608.28	718.288	1608.28	722.63
1608.38	718.207	1608.38	722.564
1608.48	718.108	1608.48	722.497
1608.58	718.007	1608.58	722.431
1608.68	717.917	1608.68	722.365
1608.78	717.828	1608.78	722.299
1608.88	717.728	1608.88	722.232
1608.98	717.647	1608.98	722.166
1609.08	717.556	1609.08	722.1
1609.18	717.458	1609.18	722.034
1609.28	717.359	1609.28	721.968
1609.38	717.276	1609.38	721.901
1609.48	717.177	1609.48	721.835
1609.58	717.089	1609.58	721.769
1609.68	716.996	1609.68	721.703
1609.78	716.909	1609.78	721.637
1609.88	716.818	1609.88	721.571
1609.98	716.737	1609.98	721.505
1610.08	716.638	1610.08	721.44
1610.18	716.548	1610.18	721.374
1610.28	716.466	1610.28	721.308
1610.38	716.378	1610.38	721.242
1610.48	716.279	1610.48	721.176
1610.58	716.196	1610.58	721.11
1610.68	716.087	1610.68	721.045
1610.78	716.009	1610.78	720.979
1610.88	715.916	1610.88	720.913
1610.98	715.817	1610.98	720.848
1611.08	715.718	1611.08	720.782
1611.18	715.626	1611.18	720.716
1611.28	715.538	1611.28	720.651
1611.38	715.449	1611.38	720.585
1611.48	715.356	1611.48	720.52
1611.58	715.269	1611.58	720.454
1611.68	715.169	1611.68	720.389
1611.78	715.076	1611.78	720.323
1611.88	714.987	1611.88	720.258
1611.98	714.888	1611.98	720.192
1612.08	714.788	1612.08	720.127
1612.18	714.707	1612.18	720.062
1612.28	714.608	1612.28	719.996
1612.38	714.517	1612.38	719.931
1612.48	714.419	1612.48	719.866
1612.58	714.345	1612.58	719.801
1612.68	714.249	1612.68	719.735
1612.78	714.158	1612.78	719.67
1612.88	714.058	1612.88	719.605
1612.98	713.966	1612.98	719.54
1613.08	713.878	1613.08	719.475
1613.18	713.777	1613.18	719.41
1613.28	713.696	1613.28	719.345
1613.38	713.597	1613.38	719.28
1613.48	713.509	1613.48	719.215
1613.58	713.427	1613.58	719.15
1613.68	713.328	1613.68	719.085
1613.78	713.218	1613.78	719.02
1613.88	713.126	1613.88	718.955
1613.98	713.038	1613.98	718.89
1614.08	712.947	1614.08	718.825
1614.18	712.858	1614.18	718.761
1614.28	712.757	1614.28	718.696
1614.38	712.677	1614.38	718.631
1614.48	712.587	1614.48	718.566
1614.58	712.479	1614.58	718.502
1614.68	712.396	1614.68	718.437
1614.78	712.298	1614.78	718.372
1614.88	712.208	1614.88	718.308
1614.98	712.118	1614.98	718.243
1615.08	712.037	1615.08	718.179
1615.18	711.948	1615.18	718.114
1615.28	711.859	1615.28	718.05
1615.38	711.769	1615.38	717.985
1615.48	711.685	1615.48	717.921
1615.58	711.589	1615.58	717.856
1615.68	711.505	1615.68	717.792
1615.78	711.407	1615.78	717.727
1615.88	711.318	1615.88	717.663
1615.98	711.228	1615.98	717.599
1616.08	711.138	1616.08	717.535
1616.18	711.056	1616.18	717.47
1616.28	710.968	1616.28	717.406
1616.38	710.878	1616.38	717.342
1616.48	710.798	1616.48	717.278
1616.58	710.708	1616.58	717.213
1616.68	710.617	1616.68	717.149
1616.78	710.519	1616.78	717.085
1616.88	710.437	1616.88	717.021
1616.98	710.347	1616.98	716.957
1617.08	710.259	1617.08	716.893
1617.18	710.169	1617.18	716.829
1617.28	710.087	1617.28	716.765
1617.38	710.017	1617.38	716.701
1617.48	709.929	1617.48	716.637
1617.58	709.828	1617.58	716.573
1617.68	709.739	1617.68	716.509
1617.78	709.648	1617.78	716.445
1617.88	709.558	1617.88	716.382
1617.98	709.476	1617.98	716.318
1618.08	709.39	1618.08	716.254
1618.18	709.298	1618.18	716.19
1618.28	709.198	1618.28	716.127
1618.38	709.117	1618.38	716.063
1618.48	709.028	1618.48	715.999
1618.58	708.949	1618.58	715.936
1618.68	708.868	1618.68	715.872
1618.78	708.777	1618.78	715.808
1618.88	708.698	1618.88	715.745
1618.98	708.609	1618.98	715.681
1619.08	708.519	1619.08	715.618
1619.18	708.429	1619.18	715.554
1619.28	708.347	1619.28	715.491
1619.38	708.257	1619.38	715.427
1619.48	708.169	1619.48	715.364
1619.58	708.078	1619.58	715.301
1619.68	707.997	1619.68	715.237
1619.78	707.917	1619.78	715.174
1619.88	707.829	1619.88	715.11
1619.98	707.748	1619.98	715.047
1620.08	707.649	1620.08	714.984
1620.18	707.566	1620.18	714.921
1620.28	707.479	1620.28	714.857
1620.38	707.398	1620.38	714.794
1620.48	707.31	1620.48	714.731
1620.58	707.218	1620.58	714.668
1620.68	707.128	1620.68	714.605
1620.78	707.056	1620.78	714.542
1620.88	706.968	1620.88	714.479
1620.98	706.888	1620.98	714.416
1621.08	706.798	1621.08	714.353
1621.18	706.726	1621.18	714.29
1621.28	706.638	1621.28	714.227
1621.38	706.558	1621.38	714.164
1621.48	706.468	1621.48	714.101
1621.58	706.386	1621.58	714.038
1621.68	706.298	1621.68	713.975
1621.78	706.208	1621.78	713.912
1621.88	706.128	1621.88	713.849
1621.98	706.046	1621.98	713.787
1622.08	705.958	1622.08	713.724
1622.18	705.869	1622.18	713.661
1622.28	705.788	1622.28	713.598
1622.38	705.699	1622.38	713.536
1622.48	705.608	1622.48	713.473
1622.58	705.537	1622.58	713.41
1622.68	705.448	1622.68	713.348
1622.78	705.369	1622.78	713.285
1622.88	705.278	1622.88	713.223
1622.98	705.187	1622.98	713.16
1623.08	705.108	1623.08	713.098
1623.18	705.037	1623.18	713.035
1623.28	704.968	1623.28	712.973
1623.38	704.878	1623.38	712.91
1623.48	704.788	1623.48	712.848
1623.58	704.699	1623.58	712.785
1623.68	704.626	1623.68	712.723
