Cycle: 6  C15R22E_X	Cycle: 6  C15R22E_Y	Fitted Cycle: 6  C15R22E_X	Fitted Cycle: 6  C15R22E_Y
2655.04	88.7822	2655.04	87.2119
2655.14	88.7822	2655.14	87.2075
2655.24	88.7725	2655.24	87.203
2655.34	88.7764	2655.34	87.1985
2655.44	88.7725	2655.44	87.1941
2655.54	88.7725	2655.54	87.1896
2655.64	88.7627	2655.64	87.1851
2655.74	88.7529	2655.74	87.1807
2655.84	88.7529	2655.84	87.1762
2655.94	88.7432	2655.94	87.1717
2656.04	88.7334	2656.04	87.1673
2656.14	88.7373	2656.14	87.1628
2656.24	88.7334	2656.24	87.1584
2656.34	88.7334	2656.34	87.1539
2656.44	88.7217	2656.44	87.1494
2656.54	88.7217	2656.54	87.145
2656.64	88.7119	2656.64	87.1405
2656.74	88.7119	2656.74	87.136
2656.84	88.7061	2656.84	87.1316
2656.94	88.7021	2656.94	87.1271
2657.04	88.7021	2657.04	87.1226
2657.14	88.6924	2657.14	87.1182
2657.24	88.6924	2657.24	87.1137
2657.34	88.6826	2657.34	87.1093
2657.44	88.6826	2657.44	87.1048
2657.54	88.6729	2657.54	87.1003
2657.64	88.6631	2657.64	87.0959
2657.74	88.6631	2657.74	87.0914
2657.84	88.6514	2657.84	87.087
2657.94	88.656	2657.94	87.0825
2658.04	88.6533	2658.04	87.0781
2658.14	88.6533	2658.14	87.0736
2658.24	88.6436	2658.24	87.0691
2658.34	88.6436	2658.34	87.0647
2658.44	88.6338	2658.44	87.0602
2658.54	88.6338	2658.54	87.0558
2658.64	88.6279	2658.64	87.0513
2658.74	88.624	2658.74	87.0469
2658.84	88.624	2658.84	87.0424
2658.94	88.6143	2658.94	87.038
2659.04	88.6143	2659.04	87.0335
2659.14	88.6045	2659.14	87.029
2659.24	88.6045	2659.24	87.0246
2659.34	88.5947	2659.34	87.0201
2659.44	88.5947	2659.44	87.0157
2659.54	88.5869	2659.54	87.0112
2659.64	88.5928	2659.64	87.0068
2659.74	88.583	2659.74	87.0023
2659.84	88.5732	2659.84	86.9979
2659.94	88.5732	2659.94	86.9934
2660.04	88.5635	2660.04	86.989
2660.14	88.5635	2660.14	86.9845
2660.24	88.5537	2660.24	86.9801
2660.34	88.5439	2660.34	86.9756
2660.44	88.5439	2660.44	86.9712
2660.54	88.5342	2660.54	86.9667
2660.64	88.5381	2660.64	86.9623
2660.74	88.5342	2660.74	86.9579
2660.84	88.5342	2660.84	86.9534
2660.94	88.5342	2660.94	86.949
2661.04	88.5225	2661.04	86.9445
2661.14	88.5127	2661.14	86.9401
2661.24	88.5127	2661.24	86.9356
2661.34	88.5029	2661.34	86.9312
2661.44	88.5029	2661.44	86.9267
2661.54	88.4971	2661.54	86.9223
2661.64	88.4932	2661.64	86.9178
2661.74	88.4932	2661.74	86.9134
2661.84	88.4834	2661.84	86.909
2661.94	88.4834	2661.94	86.9045
2662.04	88.4736	2662.04	86.9001
2662.14	88.4736	2662.14	86.8956
2662.24	88.4639	2662.24	86.8912
2662.34	88.4521	2662.34	86.8867
2662.44	88.4521	2662.44	86.8823
2662.54	88.4424	2662.54	86.8779
2662.64	88.4424	2662.64	86.8734
2662.74	88.4365	2662.74	86.869
2662.84	88.4424	2662.84	86.8645
2662.94	88.4326	2662.94	86.8601
2663.04	88.4229	2663.04	86.8557
2663.14	88.4229	2663.14	86.8512
2663.24	88.4131	2663.24	86.8468
2663.34	88.417	2663.34	86.8424
2663.44	88.4131	2663.44	86.8379
2663.54	88.4033	2663.54	86.8335
2663.64	88.4033	2663.64	86.829
2663.74	88.3936	2663.74	86.8246
2663.84	88.3936	2663.84	86.8202
2663.94	88.3818	2663.94	86.8157
2664.04	88.3818	2664.04	86.8113
2664.14	88.3721	2664.14	86.8069
2664.24	88.3662	2664.24	86.8024
2664.34	88.3721	2664.34	86.798
2664.44	88.3623	2664.44	86.7936
2664.54	88.3623	2664.54	86.7891
2664.64	88.3525	2664.64	86.7847
2664.74	88.3428	2664.74	86.7803
2664.84	88.3428	2664.84	86.7758
2664.94	88.333	2664.94	86.7714
2665.04	88.333	2665.04	86.767
2665.14	88.3232	2665.14	86.7625
2665.24	88.3279	2665.24	86.7581
2665.34	88.3232	2665.34	86.7537
2665.44	88.3232	2665.44	86.7493
2665.54	88.3135	2665.54	86.7448
2665.64	88.3037	2665.64	86.7404
2665.74	88.3037	2665.74	86.736
2665.84	88.2939	2665.84	86.7315
2665.94	88.2939	2665.94	86.7271
2666.04	88.2842	2666.04	86.7227
2666.14	88.2842	2666.14	86.7183
2666.24	88.2744	2666.24	86.7138
2666.34	88.2686	2666.34	86.7094
2666.44	88.2744	2666.44	86.705
2666.54	88.2646	2666.54	86.7006
2666.64	88.2646	2666.64	86.6961
2666.74	88.2529	2666.74	86.6917
2666.84	88.2529	2666.84	86.6873
2666.94	88.2432	2666.94	86.6829
2667.04	88.2334	2667.04	86.6784
2667.14	88.2373	2667.14	86.674
2667.24	88.2334	2667.24	86.6696
2667.34	88.2334	2667.34	86.6652
2667.44	88.2236	2667.44	86.6608
2667.54	88.2236	2667.54	86.6563
2667.64	88.2139	2667.64	86.6519
2667.74	88.2041	2667.74	86.6475
2667.84	88.2041	2667.84	86.6431
2667.94	88.1943	2667.94	86.6387
2668.04	88.1943	2668.04	86.6342
2668.14	88.1885	2668.14	86.6298
2668.24	88.1943	2668.24	86.6254
2668.34	88.1826	2668.34	86.621
2668.44	88.1729	2668.44	86.6166
2668.54	88.1729	2668.54	86.6121
2668.64	88.1631	2668.64	86.6077
2668.74	88.1533	2668.74	86.6033
2668.84	88.1533	2668.84	86.5989
2668.94	88.1475	2668.94	86.5945
2669.04	88.1533	2669.04	86.5901
2669.14	88.1436	2669.14	86.5856
2669.24	88.1436	2669.24	86.5812
2669.34	88.1338	2669.34	86.5768
2669.44	88.124	2669.44	86.5724
2669.54	88.124	2669.54	86.568
2669.64	88.1123	2669.64	86.5636
2669.74	88.1162	2669.74	86.5592
2669.84	88.1123	2669.84	86.5547
2669.94	88.1123	2669.94	86.5503
2670.04	88.1025	2670.04	86.5459
2670.14	88.0928	2670.14	86.5415
2670.24	88.0928	2670.24	86.5371
2670.34	88.083	2670.34	86.5327
2670.44	88.0732	2670.44	86.5283
2670.54	88.0771	2670.54	86.5239
2670.64	88.0732	2670.64	86.5195
2670.74	88.0732	2670.74	86.5151
2670.84	88.0635	2670.84	86.5106
2670.94	88.0518	2670.94	86.5062
2671.04	88.0518	2671.04	86.5018
2671.14	88.042	2671.14	86.4974
2671.24	88.042	2671.24	86.493
2671.34	88.0322	2671.34	86.4886
2671.44	88.0322	2671.44	86.4842
2671.54	88.0225	2671.54	86.4798
2671.64	88.0166	2671.64	86.4754
2671.74	88.0225	2671.74	86.471
2671.84	88.0127	2671.84	86.4666
2671.94	88.0029	2671.94	86.4622
2672.04	88.0029	2672.04	86.4578
2672.14	87.9932	2672.14	86.4534
2672.24	87.9932	2672.24	86.449
2672.34	87.988	2672.34	86.4446
2672.44	87.9834	2672.44	86.4402
2672.54	87.9834	2672.54	86.4358
2672.64	87.9736	2672.64	86.4313
2672.74	87.9736	2672.74	86.427
2672.84	87.9639	2672.84	86.4225
2672.94	87.9541	2672.94	86.4181
2673.04	87.958	2673.04	86.4137
2673.14	87.9541	2673.14	86.4093
2673.24	87.9443	2673.24	86.4049
2673.34	87.9443	2673.34	86.4005
2673.44	87.9346	2673.44	86.3962
2673.54	87.9346	2673.54	86.3917
2673.64	87.9287	2673.64	86.3873
2673.74	87.9346	2673.74	86.383
2673.84	87.9229	2673.84	86.3786
2673.94	87.9131	2673.94	86.3742
2674.04	87.9131	2674.04	86.3698
2674.14	87.9072	2674.14	86.3654
2674.24	87.9131	2674.24	86.361
2674.34	87.9033	2674.34	86.3566
2674.44	87.9033	2674.44	86.3522
2674.54	87.8936	2674.54	86.3478
2674.64	87.8936	2674.64	86.3434
2674.74	87.8877	2674.74	86.339
2674.84	87.8838	2674.84	86.3346
2674.94	87.8838	2674.94	86.3302
2675.04	87.874	2675.04	86.3258
2675.14	87.874	2675.14	86.3214
2675.24	87.8623	2675.24	86.317
2675.34	87.8623	2675.34	86.3126
2675.44	87.8525	2675.44	86.3082
2675.54	87.8525	2675.54	86.3039
2675.64	87.8467	2675.64	86.2995
2675.74	87.8525	2675.74	86.2951
2675.84	87.8428	2675.84	86.2907
2675.94	87.8428	2675.94	86.2863
2676.04	87.833	2676.04	86.2819
2676.14	87.833	2676.14	86.2775
2676.24	87.8232	2676.24	86.2731
2676.34	87.8232	2676.34	86.2687
2676.44	87.8135	2676.44	86.2644
2676.54	87.8135	2676.54	86.26
2676.64	87.8076	2676.64	86.2556
2676.74	87.8037	2676.74	86.2512
2676.84	87.8037	2676.84	86.2468
2676.94	87.8037	2676.94	86.2424
2677.04	87.792	2677.04	86.238
2677.14	87.7822	2677.14	86.2336
2677.24	87.7822	2677.24	86.2293
2677.34	87.7725	2677.34	86.2249
2677.44	87.7764	2677.44	86.2205
2677.54	87.7725	2677.54	86.2161
2677.64	87.7725	2677.64	86.2117
2677.74	87.7627	2677.74	86.2073
2677.84	87.7529	2677.84	86.203
2677.94	87.7529	2677.94	86.1986
2678.04	87.7432	2678.04	86.1942
2678.14	87.7471	2678.14	86.1898
2678.24	87.7432	2678.24	86.1854
2678.34	87.7432	2678.34	86.181
2678.44	87.7314	2678.44	86.1767
2678.54	87.7314	2678.54	86.1723
2678.64	87.7217	2678.64	86.1679
2678.74	87.7119	2678.74	86.1635
2678.84	87.7119	2678.84	86.1592
2678.94	87.7021	2678.94	86.1548
2679.04	87.7021	2679.04	86.1504
2679.14	87.697	2679.14	86.146
2679.24	87.6943	2679.24	86.1416
2679.34	87.6943	2679.34	86.1373
2679.44	87.6846	2679.44	86.1329
2679.54	87.6846	2679.54	86.1285
2679.64	87.6748	2679.64	86.1241
2679.74	87.6748	2679.74	86.1198
2679.84	87.6631	2679.84	86.1154
2679.94	87.6631	2679.94	86.111
2680.04	87.6572	2680.04	86.1066
2680.14	87.6631	2680.14	86.1023
2680.24	87.6533	2680.24	86.0979
2680.34	87.6533	2680.34	86.0935
2680.44	87.6436	2680.44	86.0891
2680.54	87.6436	2680.54	86.0848
2680.64	87.6338	2680.64	86.0804
2680.74	87.624	2680.74	86.076
2680.84	87.624	2680.84	86.0717
2680.94	87.6143	2680.94	86.0673
2681.04	87.6143	2681.04	86.0629
2681.14	87.6045	2681.14	86.0585
2681.24	87.5947	2681.24	86.0542
2681.34	87.5947	2681.34	86.0498
2681.44	87.5986	2681.44	86.0454
2681.54	87.5928	2681.54	86.0411
2681.64	87.5928	2681.64	86.0367
2681.74	87.583	2681.74	86.0323
2681.84	87.583	2681.84	86.028
2681.94	87.5732	2681.94	86.0236
2682.04	87.5732	2682.04	86.0192
2682.14	87.5635	2682.14	86.0149
2682.24	87.5635	2682.24	86.0105
2682.34	87.5537	2682.34	86.0061
2682.44	87.5537	2682.44	86.0018
2682.54	87.5439	2682.54	85.9974
2682.64	87.5439	2682.64	85.993
2682.74	87.5342	2682.74	85.9887
2682.84	87.5342	2682.84	85.9843
2682.94	87.5244	2682.94	85.9799
2683.04	87.5244	2683.04	85.9756
2683.14	87.5127	2683.14	85.9712
2683.24	87.5127	2683.24	85.9669
2683.34	87.5029	2683.34	85.9625
2683.44	87.5068	2683.44	85.9581
2683.54	87.5029	2683.54	85.9538
2683.64	87.5029	2683.64	85.9494
2683.74	87.4932	2683.74	85.9451
2683.84	87.4932	2683.84	85.9407
2683.94	87.4834	2683.94	85.9363
2684.04	87.4834	2684.04	85.932
2684.14	87.4736	2684.14	85.9276
2684.24	87.4736	2684.24	85.9233
2684.34	87.4639	2684.34	85.9189
2684.44	87.4639	2684.44	85.9145
2684.54	87.4541	2684.54	85.9102
2684.64	87.4463	2684.64	85.9058
2684.74	87.4521	2684.74	85.9015
2684.84	87.4521	2684.84	85.8971
2684.94	87.4424	2684.94	85.8928
2685.04	87.4424	2685.04	85.8884
2685.14	87.4326	2685.14	85.884
2685.24	87.4326	2685.24	85.8797
2685.34	87.4229	2685.34	85.8753
2685.44	87.4229	2685.44	85.871
2685.54	87.4131	2685.54	85.8666
2685.64	87.4131	2685.64	85.8623
2685.74	87.4033	2685.74	85.8579
2685.84	87.3936	2685.84	85.8536
2685.94	87.3936	2685.94	85.8492
2686.04	87.3838	2686.04	85.8449
2686.14	87.3877	2686.14	85.8405
2686.24	87.3838	2686.24	85.8362
2686.34	87.3838	2686.34	85.8318
2686.44	87.3721	2686.44	85.8275
2686.54	87.3623	2686.54	85.8231
2686.64	87.3623	2686.64	85.8187
2686.74	87.3525	2686.74	85.8144
2686.84	87.3525	2686.84	85.8101
2686.94	87.3428	2686.94	85.8057
2687.04	87.333	2687.04	85.8014
2687.14	87.3369	2687.14	85.797
2687.24	87.333	2687.24	85.7927
2687.34	87.3232	2687.34	85.7883
2687.44	87.3232	2687.44	85.784
2687.54	87.3135	2687.54	85.7796
2687.64	87.3135	2687.64	85.7753
2687.74	87.3018	2687.74	85.7709
2687.84	87.3018	2687.84	85.7666
2687.94	87.292	2687.94	85.7622
2688.04	87.2822	2688.04	85.7579
2688.14	87.2822	2688.14	85.7535
2688.24	87.2725	2688.24	85.7492
2688.34	87.2725	2688.34	85.7449
2688.44	87.2666	2688.44	85.7405
2688.54	87.2725	2688.54	85.7362
2688.64	87.2627	2688.64	85.7318
2688.74	87.2627	2688.74	85.7275
2688.84	87.2529	2688.84	85.7231
2688.94	87.2529	2688.94	85.7188
2689.04	87.2432	2689.04	85.7145
2689.14	87.2432	2689.14	85.7101
2689.24	87.2314	2689.24	85.7058
2689.34	87.2314	2689.34	85.7014
2689.44	87.2217	2689.44	85.6971
2689.54	87.2166	2689.54	85.6928
2689.64	87.2236	2689.64	85.6884
2689.74	87.2139	2689.74	85.6841
2689.84	87.2139	2689.84	85.6798
2689.94	87.2041	2689.94	85.6754
2690.04	87.2041	2690.04	85.6711
2690.14	87.1943	2690.14	85.6667
2690.24	87.1943	2690.24	85.6624
2690.34	87.1846	2690.34	85.6581
2690.44	87.1846	2690.44	85.6537
2690.54	87.1787	2690.54	85.6494
2690.64	87.1748	2690.64	85.6451
2690.74	87.1748	2690.74	85.6407
2690.84	87.1748	2690.84	85.6364
2690.94	87.1631	2690.94	85.6321
2691.04	87.1533	2691.04	85.6277
2691.14	87.1533	2691.14	85.6234
2691.24	87.1436	2691.24	85.6191
2691.34	87.1436	2691.34	85.6147
2691.44	87.1338	2691.44	85.6104
2691.54	87.1338	2691.54	85.6061
2691.64	87.124	2691.64	85.6017
2691.74	87.1182	2691.74	85.5974
2691.84	87.124	2691.84	85.5931
2691.94	87.1143	2691.94	85.5887
2692.04	87.1143	2692.04	85.5844
2692.14	87.1045	2692.14	85.5801
2692.24	87.1045	2692.24	85.5758
2692.34	87.0928	2692.34	85.5714
2692.44	87.0928	2692.44	85.5671
2692.54	87.083	2692.54	85.5628
2692.64	87.0869	2692.64	85.5584
2692.74	87.083	2692.74	85.5541
2692.84	87.083	2692.84	85.5498
2692.94	87.0732	2692.94	85.5455
2693.04	87.0635	2693.04	85.5411
2693.14	87.0635	2693.14	85.5368
2693.24	87.0537	2693.24	85.5325
2693.34	87.0479	2693.34	85.5282
2693.44	87.0537	2693.44	85.5238
2693.54	87.0439	2693.54	85.5195
2693.64	87.0322	2693.64	85.5152
2693.74	87.0322	2693.74	85.5109
2693.84	87.0225	2693.84	85.5065
2693.94	87.0225	2693.94	85.5022
2694.04	87.0166	2694.04	85.4979
2694.14	87.0127	2694.14	85.4936
2694.24	87.0127	2694.24	85.4893
2694.34	87.0029	2694.34	85.4849
2694.44	87.0029	2694.44	85.4806
2694.54	86.9932	2694.54	85.4763
2694.64	86.9873	2694.64	85.472
2694.74	86.9932	2694.74	85.4676
2694.84	86.9834	2694.84	85.4633
2694.94	86.9736	2694.94	85.459
2695.04	86.9736	2695.04	85.4547
2695.14	86.9658	2695.14	85.4504
2695.24	86.9717	2695.24	85.4461
2695.34	86.9619	2695.34	85.4417
2695.44	86.9521	2695.44	85.4374
2695.54	86.9521	2695.54	85.4331
2695.64	86.9424	2695.64	85.4288
2695.74	86.947	2695.74	85.4245
2695.84	86.9443	2695.84	85.4201
2695.94	86.9346	2695.94	85.4158
2696.04	86.9346	2696.04	85.4115
2696.14	86.9248	2696.14	85.4072
2696.24	86.9248	2696.24	85.4029
2696.34	86.915	2696.34	85.3986
2696.44	86.915	2696.44	85.3943
2696.54	86.9072	2696.54	85.3899
2696.64	86.9131	2696.64	85.3856
2696.74	86.9033	2696.74	85.3813
2696.84	86.8936	2696.84	85.377
2696.94	86.8936	2696.94	85.3727
2697.04	86.8838	2697.04	85.3684
2697.14	86.874	2697.14	85.3641
2697.24	86.8779	2697.24	85.3598
2697.34	86.874	2697.34	85.3555
2697.44	86.874	2697.44	85.3512
2697.54	86.8643	2697.54	85.3468
2697.64	86.8643	2697.64	85.3425
2697.74	86.8545	2697.74	85.3382
2697.84	86.8545	2697.84	85.3339
2697.94	86.8467	2697.94	85.3296
2698.04	86.8525	2698.04	85.3253
2698.14	86.8428	2698.14	85.321
2698.24	86.8428	2698.24	85.3167
2698.34	86.833	2698.34	85.3124
2698.44	86.833	2698.44	85.3081
2698.54	86.8232	2698.54	85.3038
2698.64	86.8232	2698.64	85.2995
2698.74	86.8135	2698.74	85.2952
2698.84	86.8174	2698.84	85.2908
2698.94	86.8135	2698.94	85.2865
2699.04	86.8037	2699.04	85.2822
2699.14	86.8037	2699.14	85.2779
2699.24	86.7939	2699.24	85.2736
2699.34	86.7939	2699.34	85.2693
2699.44	86.7842	2699.44	85.265
2699.54	86.7842	2699.54	85.2607
2699.64	86.7764	2699.64	85.2564
2699.74	86.7822	2699.74	85.2521
2699.84	86.7725	2699.84	85.2478
2699.94	86.7627	2699.94	85.2435
2700.04	86.7627	2700.04	85.2392
2700.14	86.7529	2700.14	85.2349
2700.24	86.7471	2700.24	85.2306
2700.34	86.7529	2700.34	85.2263
2700.44	86.7432	2700.44	85.222
2700.54	86.7432	2700.54	85.2177
2700.64	86.7373	2700.64	85.2134
2700.74	86.7432	2700.74	85.2091
2700.84	86.7334	2700.84	85.2048
2700.94	86.7334	2700.94	85.2005
2701.04	86.7217	2701.04	85.1962
2701.14	86.7119	2701.14	85.1919
2701.24	86.7119	2701.24	85.1876
2701.34	86.7021	2701.34	85.1833
2701.44	86.7061	2701.44	85.179
2701.54	86.7021	2701.54	85.1748
2701.64	86.7021	2701.64	85.1705
2701.74	86.6924	2701.74	85.1662
2701.84	86.6924	2701.84	85.1619
2701.94	86.6826	2701.94	85.1576
2702.04	86.6729	2702.04	85.1533
2702.14	86.6729	2702.14	85.149
2702.24	86.6631	2702.24	85.1447
2702.34	86.6631	2702.34	85.1404
2702.44	86.6514	2702.44	85.1361
2702.54	86.6514	2702.54	85.1318
2702.64	86.656	2702.64	85.1275
2702.74	86.6533	2702.74	85.1232
2702.84	86.6533	2702.84	85.1189
2702.94	86.6436	2702.94	85.1147
2703.04	86.6436	2703.04	85.1104
2703.14	86.6338	2703.14	85.1061
2703.24	86.6338	2703.24	85.1018
2703.34	86.624	2703.34	85.0975
2703.44	86.6143	2703.44	85.0932
2703.54	86.6182	2703.54	85.0889
2703.64	86.6143	2703.64	85.0846
2703.74	86.6143	2703.74	85.0804
2703.84	86.6045	2703.84	85.0761
2703.94	86.6045	2703.94	85.0718
2704.04	86.5947	2704.04	85.0675
2704.14	86.5947	2704.14	85.0632
2704.24	86.583	2704.24	85.0589
2704.34	86.583	2704.34	85.0546
2704.44	86.5732	2704.44	85.0504
2704.54	86.5771	2704.54	85.0461
2704.64	86.5732	2704.64	85.0418
2704.74	86.5732	2704.74	85.0375
2704.84	86.5635	2704.84	85.0332
2704.94	86.5635	2704.94	85.0289
2705.04	86.5537	2705.04	85.0247
2705.14	86.5537	2705.14	85.0204
2705.24	86.5439	2705.24	85.0161
2705.34	86.5439	2705.34	85.0118
2705.44	86.5342	2705.44	85.0075
2705.54	86.5283	2705.54	85.0032
2705.64	86.5342	2705.64	84.999
2705.74	86.5342	2705.74	84.9947
2705.84	86.5225	2705.84	84.9904
2705.94	86.5127	2705.94	84.9861
2706.04	86.5127	2706.04	84.9818
2706.14	86.5029	2706.14	84.9776
2706.24	86.5029	2706.24	84.9733
2706.34	86.4932	2706.34	84.969
2706.44	86.4971	2706.44	84.9647
2706.54	86.4932	2706.54	84.9605
2706.64	86.4932	2706.64	84.9562
2706.74	86.4834	2706.74	84.9519
2706.84	86.4834	2706.84	84.9476
2706.94	86.4736	2706.94	84.9434
2707.04	86.4736	2707.04	84.9391
2707.14	86.4639	2707.14	84.9348
2707.24	86.4521	2707.24	84.9305
2707.34	86.4521	2707.34	84.9263
2707.44	86.4424	2707.44	84.922
2707.54	86.4463	2707.54	84.9177
2707.64	86.4424	2707.64	84.9134
2707.74	86.4424	2707.74	84.9092
2707.84	86.4326	2707.84	84.9049
2707.94	86.4326	2707.94	84.9006
2708.04	86.4229	2708.04	84.8964
2708.14	86.4131	2708.14	84.8921
2708.24	86.4131	2708.24	84.8878
2708.34	86.4033	2708.34	84.8835
2708.44	86.4033	2708.44	84.8793
2708.54	86.3936	2708.54	84.875
2708.64	86.3975	2708.64	84.8707
2708.74	86.3936	2708.74	84.8665
2708.84	86.3936	2708.84	84.8622
2708.94	86.3818	2708.94	84.8579
2709.04	86.3721	2709.04	84.8537
2709.14	86.3721	2709.14	84.8494
2709.24	86.3623	2709.24	84.8451
2709.34	86.3623	2709.34	84.8409
2709.44	86.3525	2709.44	84.8366
2709.54	86.3525	2709.54	84.8323
2709.64	86.3428	2709.64	84.8281
2709.74	86.3428	2709.74	84.8238
2709.84	86.333	2709.84	84.8195
2709.94	86.3232	2709.94	84.8153
2710.04	86.3232	2710.04	84.811
2710.14	86.3135	2710.14	84.8067
2710.24	86.3174	2710.24	84.8025
2710.34	86.3115	2710.34	84.7982
2710.44	86.3115	2710.44	84.794
2710.54	86.3018	2710.54	84.7897
2710.64	86.3018	2710.64	84.7854
2710.74	86.292	2710.74	84.7812
2710.84	86.2822	2710.84	84.7769
2710.94	86.2822	2710.94	84.7726
2711.04	86.2725	2711.04	84.7684
2711.14	86.2725	2711.14	84.7641
2711.24	86.2627	2711.24	84.7599
2711.34	86.2673	2711.34	84.7556
2711.44	86.2646	2711.44	84.7513
2711.54	86.2646	2711.54	84.7471
2711.64	86.2549	2711.64	84.7428
2711.74	86.2549	2711.74	84.7386
2711.84	86.2432	2711.84	84.7343
2711.94	86.2432	2711.94	84.7301
2712.04	86.2334	2712.04	84.7258
2712.14	86.2334	2712.14	84.7215
2712.24	86.2236	2712.24	84.7173
2712.34	86.2139	2712.34	84.713
2712.44	86.2139	2712.44	84.7088
2712.54	86.2041	2712.54	84.7045
2712.64	86.2041	2712.64	84.7003
2712.74	86.1943	2712.74	84.696
2712.84	86.1943	2712.84	84.6917
2712.94	86.1846	2712.94	84.6875
2713.04	86.1748	2713.04	84.6832
2713.14	86.1748	2713.14	84.679
2713.24	86.165	2713.24	84.6747
2713.34	86.165	2713.34	84.6705
2713.44	86.1533	2713.44	84.6662
2713.54	86.1572	2713.54	84.662
2713.64	86.1533	2713.64	84.6577
2713.74	86.1436	2713.74	84.6535
2713.84	86.1436	2713.84	84.6492
2713.94	86.1338	2713.94	84.645
2714.04	86.1338	2714.04	84.6407
2714.14	86.124	2714.14	84.6365
2714.24	86.124	2714.24	84.6322
2714.34	86.1143	2714.34	84.628
2714.44	86.1084	2714.44	84.6237
2714.54	86.1143	2714.54	84.6195
2714.64	86.1045	2714.64	84.6152
2714.74	86.1045	2714.74	84.611
2714.84	86.0928	2714.84	84.6067
2714.94	86.0928	2714.94	84.6025
2715.04	86.083	2715.04	84.5982
2715.14	86.0732	2715.14	84.594
2715.24	86.0732	2715.24	84.5898
2715.34	86.0635	2715.34	84.5855
2715.44	86.0635	2715.44	84.5813
2715.54	86.0537	2715.54	84.577
2715.64	86.0537	2715.64	84.5728
2715.74	86.0479	2715.74	84.5685
2715.84	86.0439	2715.84	84.5643
2715.94	86.0439	2715.94	84.5601
2716.04	86.0342	2716.04	84.5558
2716.14	86.0342	2716.14	84.5516
2716.24	86.0225	2716.24	84.5473
2716.34	86.0225	2716.34	84.5431
2716.44	86.0127	2716.44	84.5388
2716.54	86.0127	2716.54	84.5346
2716.64	86.0029	2716.64	84.5304
2716.74	86.0029	2716.74	84.5261
2716.84	85.9932	2716.84	84.5219
2716.94	85.9932	2716.94	84.5176
2717.04	85.9873	2717.04	84.5134
2717.14	85.9932	2717.14	84.5092
2717.24	85.9834	2717.24	84.5049
2717.34	85.9834	2717.34	84.5007
2717.44	85.9736	2717.44	84.4965
2717.54	85.9736	2717.54	84.4922
2717.64	85.9639	2717.64	84.488
2717.74	85.9639	2717.74	84.4837
2717.84	85.958	2717.84	84.4795
2717.94	85.96	2717.94	84.4753
2718.04	85.9463	2718.04	84.471
2718.14	85.9521	2718.14	84.4668
2718.24	85.9424	2718.24	84.4626
2718.34	85.9424	2718.34	84.4583
2718.44	85.9326	2718.44	84.4541
2718.54	85.9326	2718.54	84.4499
2718.64	85.9229	2718.64	84.4456
2718.74	85.9229	2718.74	84.4414
2718.84	85.9131	2718.84	84.4372
2718.94	85.9131	2718.94	84.4329
2719.04	85.9033	2719.04	84.4287
2719.14	85.9033	2719.14	84.4245
2719.24	85.8975	2719.24	84.4202
2719.34	85.9033	2719.34	84.416
2719.44	85.8936	2719.44	84.4118
2719.54	85.8936	2719.54	84.4075
2719.64	85.8936	2719.64	84.4033
2719.74	85.8818	2719.74	84.3991
2719.84	85.8721	2719.84	84.3949
2719.94	85.8721	2719.94	84.3906
2720.04	85.8623	2720.04	84.3864
2720.14	85.8623	2720.14	84.3822
2720.24	85.8525	2720.24	84.3779
2720.34	85.8525	2720.34	84.3737
2720.44	85.8428	2720.44	84.3695
2720.54	85.8428	2720.54	84.3653
2720.64	85.8369	2720.64	84.361
2720.74	85.8428	2720.74	84.3568
2720.84	85.833	2720.84	84.3526
2720.94	85.833	2720.94	84.3484
2721.04	85.8232	2721.04	84.3441
2721.14	85.8232	2721.14	84.3399
2721.24	85.8115	2721.24	84.3357
2721.34	85.8115	2721.34	84.3315
2721.44	85.8115	2721.44	84.3272
2721.54	85.8018	2721.54	84.323
2721.64	85.8018	2721.64	84.3188
2721.74	85.7966	2721.74	84.3146
2721.84	85.7939	2721.84	84.3103
2721.94	85.7939	2721.94	84.3061
2722.04	85.7939	2722.04	84.3019
2722.14	85.7842	2722.14	84.2977
2722.24	85.7744	2722.24	84.2935
2722.34	85.7744	2722.34	84.2892
2722.44	85.7646	2722.44	84.285
2722.54	85.7646	2722.54	84.2808
2722.64	85.7549	2722.64	84.2766
2722.74	85.7549	2722.74	84.2724
2722.84	85.7451	2722.84	84.2681
2722.94	85.7451	2722.94	84.2639
2723.04	85.7451	2723.04	84.2597
2723.14	85.7373	2723.14	84.2555
2723.24	85.7432	2723.24	84.2513
2723.34	85.7334	2723.34	84.2471
2723.44	85.7334	2723.44	84.2429
2723.54	85.7236	2723.54	84.2386
2723.64	85.7139	2723.64	84.2344
2723.74	85.7139	2723.74	84.2302
2723.84	85.7041	2723.84	84.226
2723.94	85.7041	2723.94	84.2218
2724.04	85.6943	2724.04	84.2176
2724.14	85.6982	2724.14	84.2133
2724.24	85.6943	2724.24	84.2091
2724.34	85.6943	2724.34	84.2049
2724.44	85.6846	2724.44	84.2007
2724.54	85.6846	2724.54	84.1965
2724.64	85.6729	2724.64	84.1923
2724.74	85.6729	2724.74	84.1881
2724.84	85.6631	2724.84	84.1839
2724.94	85.6631	2724.94	84.1797
2725.04	85.6572	2725.04	84.1754
2725.14	85.6631	2725.14	84.1712
