Cycle: 15  CDAN-D1080A_X	Cycle: 15  CDAN-D1080A_Y	Fitted Cycle: 15  CDAN-D1080A_X	Fitted Cycle: 15  CDAN-D1080A_Y
1443.98	826.418	1443.98	804.768
1444.08	826.519	1444.08	804.909
1444.18	826.6	1444.18	805.049
1444.28	826.7	1444.28	805.19
1444.38	826.788	1444.38	805.33
1444.48	826.889	1444.48	805.47
1444.58	826.987	1444.58	805.61
1444.68	827.069	1444.68	805.75
1444.78	827.169	1444.78	805.89
1444.88	827.258	1444.88	806.029
1444.98	827.36	1444.98	806.168
1445.08	827.469	1445.08	806.307
1445.18	827.559	1445.18	806.446
1445.28	827.647	1445.28	806.585
1445.38	827.749	1445.38	806.723
1445.48	827.838	1445.48	806.861
1445.58	827.928	1445.58	806.999
1445.68	828.009	1445.68	807.137
1445.78	828.11	1445.78	807.275
1445.88	828.2	1445.88	807.413
1445.98	828.29	1445.98	807.55
1446.08	828.378	1446.08	807.687
1446.18	828.477	1446.18	807.824
1446.28	828.559	1446.28	807.96
1446.38	828.649	1446.38	808.097
1446.48	828.739	1446.48	808.233
1446.58	828.827	1446.58	808.369
1446.68	828.918	1446.68	808.505
1446.78	829.016	1446.78	808.641
1446.88	829.108	1446.88	808.777
1446.98	829.198	1446.98	808.912
1447.08	829.288	1447.08	809.047
1447.18	829.366	1447.18	809.182
1447.28	829.458	1447.28	809.317
1447.38	829.547	1447.38	809.451
1447.48	829.647	1447.48	809.586
1447.58	829.739	1447.58	809.72
1447.68	829.827	1447.68	809.854
1447.78	829.907	1447.78	809.988
1447.88	829.999	1447.88	810.121
1447.98	830.077	1447.98	810.255
1448.08	830.176	1448.08	810.388
1448.18	830.268	1448.18	810.521
1448.28	830.356	1448.28	810.654
1448.38	830.448	1448.38	810.786
1448.48	830.526	1448.48	810.919
1448.58	830.618	1448.58	811.051
1448.68	830.69	1448.68	811.183
1448.78	830.768	1448.78	811.315
1448.88	830.856	1448.88	811.447
1448.98	830.936	1448.98	811.578
1449.08	831.016	1449.08	811.71
1449.18	831.106	1449.18	811.841
1449.28	831.194	1449.28	811.972
1449.38	831.276	1449.38	812.102
1449.48	831.356	1449.48	812.233
1449.58	831.436	1449.58	812.363
1449.68	831.516	1449.68	812.493
1449.78	831.596	1449.78	812.623
1449.88	831.676	1449.88	812.753
1449.98	831.747	1449.98	812.883
1450.08	831.827	1450.08	813.012
1450.18	831.907	1450.18	813.142
1450.28	831.987	1450.28	813.271
1450.38	832.055	1450.38	813.4
1450.48	832.143	1450.48	813.528
1450.58	832.217	1450.58	813.657
1450.68	832.286	1450.68	813.785
1450.78	832.366	1450.78	813.913
1450.88	832.436	1450.88	814.041
1450.98	832.504	1450.98	814.169
1451.08	832.579	1451.08	814.296
1451.18	832.647	1451.18	814.423
1451.28	832.727	1451.28	814.551
1451.38	832.797	1451.38	814.678
1451.48	832.866	1451.48	814.804
1451.58	832.928	1451.58	814.931
1451.68	832.997	1451.68	815.057
1451.78	833.075	1451.78	815.183
1451.88	833.145	1451.88	815.31
1451.98	833.206	1451.98	815.435
1452.08	833.274	1452.08	815.561
1452.18	833.336	1452.18	815.686
1452.28	833.393	1452.28	815.812
1452.38	833.463	1452.38	815.937
1452.48	833.526	1452.48	816.062
1452.58	833.584	1452.58	816.186
1452.68	833.653	1452.68	816.311
1452.78	833.715	1452.78	816.435
1452.88	833.786	1452.88	816.559
1452.98	833.856	1452.98	816.683
1453.08	833.926	1453.08	816.807
1453.18	834	1453.18	816.931
1453.28	834.057	1453.28	817.054
1453.38	834.133	1453.38	817.177
1453.48	834.196	1453.48	817.3
1453.58	834.266	1453.58	817.423
1453.68	834.325	1453.68	817.546
1453.78	834.395	1453.78	817.668
1453.88	834.465	1453.88	817.791
1453.98	834.543	1453.98	817.913
1454.08	834.604	1454.08	818.035
1454.18	834.674	1454.18	818.156
1454.28	834.745	1454.28	818.278
1454.38	834.803	1454.38	818.399
1454.48	834.874	1454.48	818.52
1454.58	834.944	1454.58	818.641
1454.68	835.012	1454.68	818.762
1454.78	835.075	1454.78	818.883
1454.88	835.145	1454.88	819.003
1454.98	835.215	1454.98	819.123
1455.08	835.295	1455.08	819.243
1455.18	835.356	1455.18	819.363
1455.28	835.426	1455.28	819.483
1455.38	835.497	1455.38	819.603
1455.48	835.555	1455.48	819.722
1455.58	835.625	1455.58	819.841
1455.68	835.696	1455.68	819.96
1455.78	835.766	1455.78	820.079
1455.88	835.836	1455.88	820.197
1455.98	835.907	1455.98	820.316
1456.08	835.985	1456.08	820.434
1456.18	836.057	1456.18	820.552
1456.28	836.124	1456.28	820.67
1456.38	836.196	1456.38	820.787
1456.48	836.266	1456.48	820.905
1456.58	836.344	1456.58	821.022
1456.68	836.417	1456.68	821.139
1456.78	836.475	1456.78	821.256
1456.88	836.553	1456.88	821.373
1456.98	836.625	1456.98	821.49
1457.08	836.696	1457.08	821.606
1457.18	836.774	1457.18	821.722
1457.28	836.834	1457.28	821.838
1457.38	836.913	1457.38	821.954
1457.48	836.985	1457.48	822.07
1457.58	837.051	1457.58	822.185
1457.68	837.131	1457.68	822.3
1457.78	837.204	1457.78	822.416
1457.88	837.283	1457.88	822.531
1457.98	837.344	1457.98	822.645
1458.08	837.422	1458.08	822.76
1458.18	837.495	1458.18	822.874
1458.28	837.565	1458.28	822.988
1458.38	837.633	1458.38	823.103
1458.48	837.711	1458.48	823.216
1458.58	837.784	1458.58	823.33
1458.68	837.854	1458.68	823.443
1458.78	837.926	1458.78	823.557
1458.88	837.993	1458.88	823.67
1458.98	838.073	1458.98	823.783
1459.08	838.145	1459.08	823.896
1459.18	838.223	1459.18	824.008
1459.28	838.293	1459.28	824.121
1459.38	838.366	1459.38	824.233
1459.48	838.444	1459.48	824.345
1459.58	838.512	1459.58	824.457
1459.68	838.592	1459.68	824.569
1459.78	838.665	1459.78	824.68
1459.88	838.735	1459.88	824.791
1459.98	838.801	1459.98	824.903
1460.08	838.881	1460.08	825.014
1460.18	838.954	1460.18	825.124
1460.28	839.026	1460.28	825.235
1460.38	839.102	1460.38	825.345
1460.48	839.184	1460.48	825.456
1460.58	839.252	1460.58	825.566
1460.68	839.313	1460.68	825.676
1460.78	839.393	1460.78	825.785
1460.88	839.469	1460.88	825.895
1460.98	839.551	1460.98	826.004
1461.08	839.619	1461.08	826.114
1461.18	839.69	1461.18	826.223
1461.28	839.729	1461.28	826.331
1461.38	839.799	1461.38	826.44
1461.48	839.863	1461.48	826.549
1461.58	839.94	1461.58	826.657
1461.68	839.973	1461.68	826.765
1461.78	840.069	1461.78	826.873
1461.88	840.131	1461.88	826.981
1461.98	840.292	1461.98	827.089
1462.08	840.456	1462.08	827.196
1462.18	840.631	1462.18	827.303
1462.28	840.778	1462.28	827.41
1462.38	841.089	1462.38	827.517
1462.48	837.306	1462.48	827.624
1462.58	804.761	1462.58	827.731
1462.68	758.342	1462.68	827.837
1462.78	723.576	1462.78	827.943
1462.88	702.299	1462.88	828.049
1462.98	730.371	1462.98	702.754
1463.08	792.679	1463.08	702.691
1463.18	821.616	1463.18	702.628
1463.28	829.665	1463.28	702.565
1463.38	831.258	1463.38	702.502
1463.48	830.229	1463.48	702.439
1463.58	828.837	1463.58	702.377
1463.68	827.175	1463.68	702.314
1463.78	825.876	1463.78	702.251
1463.88	824.282	1463.88	702.188
1463.98	822.998	1463.98	702.125
1464.08	821.741	1464.08	702.063
1464.18	820.581	1464.18	702
1464.28	819.343	1464.28	701.937
1464.38	818.261	1464.38	701.875
1464.48	817.24	1464.48	701.812
1464.58	816.314	1464.58	701.749
1464.68	815.379	1464.68	701.687
1464.78	814.469	1464.78	701.624
1464.88	813.639	1464.88	701.562
1464.98	812.766	1464.98	701.499
1465.08	811.973	1465.08	701.437
1465.18	811.186	1465.18	701.374
1465.28	810.489	1465.28	701.312
1465.38	809.751	1465.38	701.25
1465.48	809.02	1465.48	701.187
1465.58	808.358	1465.58	701.125
1465.68	807.676	1465.68	701.063
1465.78	807.034	1465.78	701
1465.88	806.362	1465.88	700.938
1465.98	805.718	1465.98	700.876
1466.08	805.104	1466.08	700.814
1466.18	804.511	1466.18	700.752
1466.28	803.87	1466.28	700.689
1466.38	803.319	1466.38	700.627
1466.48	802.763	1466.48	700.565
1466.58	802.185	1466.58	700.503
1466.68	801.632	1466.68	700.441
1466.78	801.085	1466.78	700.379
1466.88	800.552	1466.88	700.317
1466.98	800.034	1466.98	700.255
1467.08	799.515	1467.08	700.193
1467.18	798.997	1467.18	700.131
1467.28	798.496	1467.28	700.07
1467.38	797.991	1467.38	700.008
1467.48	797.498	1467.48	699.946
1467.58	797	1467.58	699.884
1467.68	796.519	1467.68	699.822
1467.78	796.023	1467.78	699.761
1467.88	795.56	1467.88	699.699
1467.98	795.082	1467.98	699.637
1468.08	794.605	1468.08	699.576
1468.18	794.152	1468.18	699.514
1468.28	793.695	1468.28	699.452
1468.38	793.234	1468.38	699.391
1468.48	792.783	1468.48	699.329
1468.58	792.345	1468.58	699.268
1468.68	791.921	1468.68	699.206
1468.78	791.488	1468.78	699.145
1468.88	791.054	1468.88	699.083
1468.98	790.626	1468.98	699.022
1469.08	790.207	1469.08	698.96
1469.18	789.796	1469.18	698.899
1469.28	789.38	1469.28	698.838
1469.38	788.978	1469.38	698.776
1469.48	788.576	1469.48	698.715
1469.58	788.179	1469.58	698.654
1469.68	787.759	1469.68	698.593
1469.78	787.359	1469.78	698.531
1469.88	786.968	1469.88	698.47
1469.98	786.578	1469.98	698.409
1470.08	786.199	1470.08	698.348
1470.18	785.812	1470.18	698.287
1470.28	785.419	1470.28	698.226
1470.38	785.048	1470.38	698.165
1470.48	784.664	1470.48	698.104
1470.58	784.283	1470.58	698.043
1470.68	783.921	1470.68	697.982
1470.78	783.562	1470.78	697.921
1470.88	783.203	1470.88	697.86
1470.98	782.822	1470.98	697.799
1471.08	782.474	1471.08	697.738
1471.18	782.105	1471.18	697.677
1471.28	781.753	1471.28	697.616
1471.38	781.402	1471.38	697.556
1471.48	781.056	1471.48	697.495
1471.58	780.687	1471.58	697.434
1471.68	780.341	1471.68	697.373
1471.78	779.988	1471.78	697.313
1471.88	779.65	1471.88	697.252
1471.98	779.324	1471.98	697.191
1472.08	778.994	1472.08	697.131
1472.18	778.656	1472.18	697.07
1472.28	778.302	1472.28	697.01
1472.38	777.966	1472.38	696.949
1472.48	777.617	1472.48	696.889
1472.58	777.257	1472.58	696.828
1472.68	776.933	1472.68	696.768
1472.78	776.607	1472.78	696.707
1472.88	776.267	1472.88	696.647
1472.98	775.921	1472.98	696.586
1473.08	775.578	1473.08	696.526
1473.18	775.238	1473.18	696.466
1473.28	774.908	1473.28	696.405
1473.38	774.607	1473.38	696.345
1473.48	774.306	1473.48	696.285
1473.58	774.005	1473.58	696.225
1473.68	773.714	1473.68	696.164
1473.78	773.414	1473.78	696.104
1473.88	773.117	1473.88	696.044
1473.98	772.826	1473.98	695.984
1474.08	772.527	1474.08	695.924
1474.18	772.246	1474.18	695.864
1474.28	771.939	1474.28	695.804
1474.38	771.658	1474.38	695.744
1474.48	771.341	1474.48	695.684
1474.58	771.046	1474.58	695.624
1474.68	770.748	1474.68	695.564
1474.78	770.449	1474.78	695.504
1474.88	770.16	1474.88	695.444
1474.98	769.859	1474.98	695.384
1475.08	769.562	1475.08	695.324
1475.18	769.279	1475.18	695.264
1475.28	768.988	1475.28	695.204
1475.38	768.71	1475.38	695.145
1475.48	768.419	1475.48	695.085
1475.58	768.158	1475.58	695.025
1475.68	767.871	1475.68	694.965
1475.78	767.58	1475.78	694.906
1475.88	767.3	1475.88	694.846
1475.98	767.019	1475.98	694.786
1476.08	766.751	1476.08	694.727
1476.18	766.482	1476.18	694.667
1476.28	766.201	1476.28	694.608
1476.38	765.921	1476.38	694.548
1476.48	765.64	1476.48	694.489
1476.58	765.371	1476.58	694.429
1476.68	765.093	1476.68	694.37
1476.78	764.832	1476.78	694.31
1476.88	764.572	1476.88	694.251
1476.98	764.31	1476.98	694.191
1477.08	764.033	1477.08	694.132
1477.18	763.771	1477.18	694.073
1477.28	763.503	1477.28	694.013
1477.38	763.259	1477.38	693.954
1477.48	762.994	1477.48	693.895
1477.58	762.751	1477.58	693.836
1477.68	762.501	1477.68	693.776
1477.78	762.244	1477.78	693.717
1477.88	761.994	1477.88	693.658
1477.98	761.742	1477.98	693.599
1478.08	761.476	1478.08	693.54
1478.18	761.232	1478.18	693.481
1478.28	760.965	1478.28	693.422
1478.38	760.703	1478.38	693.362
1478.48	760.453	1478.48	693.303
1478.58	760.195	1478.58	693.244
1478.68	759.925	1478.68	693.185
1478.78	759.666	1478.78	693.126
1478.88	759.414	1478.88	693.067
1478.98	759.154	1478.98	693.009
1479.08	758.912	1479.08	692.95
1479.18	758.671	1479.18	692.891
1479.28	758.414	1479.28	692.832
1479.38	758.183	1479.38	692.773
1479.48	757.953	1479.48	692.714
1479.58	757.712	1479.58	692.656
1479.68	757.466	1479.68	692.597
1479.78	757.223	1479.78	692.538
1479.88	756.994	1479.88	692.479
1479.98	756.742	1479.98	692.421
1480.08	756.515	1480.08	692.362
1480.18	756.285	1480.18	692.304
1480.28	756.035	1480.28	692.245
1480.38	755.812	1480.38	692.186
1480.48	755.583	1480.48	692.128
1480.58	755.347	1480.58	692.069
1480.68	755.115	1480.68	692.011
1480.78	754.895	1480.78	691.952
1480.88	754.666	1480.88	691.894
1480.98	754.435	1480.98	691.835
1481.08	754.207	1481.08	691.777
1481.18	753.974	1481.18	691.719
1481.28	753.746	1481.28	691.66
1481.38	753.523	1481.38	691.602
1481.48	753.304	1481.48	691.543
1481.58	753.064	1481.58	691.485
1481.68	752.845	1481.68	691.427
1481.78	752.617	1481.78	691.369
1481.88	752.406	1481.88	691.31
1481.98	752.176	1481.98	691.252
1482.08	751.945	1482.08	691.194
1482.18	751.724	1482.18	691.136
1482.28	751.513	1482.28	691.078
1482.38	751.294	1482.38	691.02
1482.48	751.064	1482.48	690.962
1482.58	750.853	1482.58	690.904
1482.68	750.628	1482.68	690.845
1482.78	750.396	1482.78	690.787
1482.88	750.191	1482.88	690.729
1482.98	749.984	1482.98	690.671
1483.08	749.767	1483.08	690.614
1483.18	749.566	1483.18	690.556
1483.28	749.336	1483.28	690.498
1483.38	749.126	1483.38	690.44
1483.48	748.925	1483.48	690.382
1483.58	748.719	1483.58	690.324
1483.68	748.488	1483.68	690.266
1483.78	748.277	1483.78	690.209
1483.88	748.066	1483.88	690.151
1483.98	747.849	1483.98	690.093
1484.08	747.666	1484.08	690.035
1484.18	747.459	1484.18	689.978
1484.28	747.238	1484.28	689.92
1484.38	747.047	1484.38	689.862
1484.48	746.837	1484.48	689.805
1484.58	746.628	1484.58	689.747
1484.68	746.418	1484.68	689.689
1484.78	746.228	1484.78	689.632
1484.88	746.035	1484.88	689.574
1484.98	745.828	1484.98	689.517
1485.08	745.636	1485.08	689.459
1485.18	745.426	1485.18	689.402
1485.28	745.218	1485.28	689.344
1485.38	745.018	1485.38	689.287
1485.48	744.808	1485.48	689.23
1485.58	744.599	1485.58	689.172
1485.68	744.396	1485.68	689.115
1485.78	744.181	1485.78	689.058
1485.88	743.979	1485.88	689
1485.98	743.769	1485.98	688.943
1486.08	743.578	1486.08	688.886
1486.18	743.378	1486.18	688.828
1486.28	743.197	1486.28	688.771
1486.38	742.998	1486.38	688.714
1486.48	742.808	1486.48	688.657
1486.58	742.6	1486.58	688.6
1486.68	742.41	1486.68	688.543
1486.78	742.219	1486.78	688.485
1486.88	742.029	1486.88	688.428
1486.98	741.837	1486.98	688.371
1487.08	741.633	1487.08	688.314
1487.18	741.428	1487.18	688.257
1487.28	741.23	1487.28	688.2
1487.38	741.037	1487.38	688.143
1487.48	740.842	1487.48	688.086
1487.58	740.65	1487.58	688.029
1487.68	740.451	1487.68	687.972
1487.78	740.26	1487.78	687.916
1487.88	740.07	1487.88	687.859
1487.98	739.871	1487.98	687.802
1488.08	739.673	1488.08	687.745
1488.18	739.471	1488.18	687.688
1488.28	739.279	1488.28	687.631
1488.38	739.091	1488.38	687.575
1488.48	738.908	1488.48	687.518
1488.58	738.703	1488.58	687.461
1488.68	738.518	1488.68	687.404
1488.78	738.341	1488.78	687.348
1488.88	738.158	1488.88	687.291
1488.98	737.97	1488.98	687.235
1489.08	737.781	1489.08	687.178
1489.18	737.574	1489.18	687.121
1489.28	737.381	1489.28	687.065
1489.38	737.189	1489.38	687.008
1489.48	737.001	1489.48	686.952
1489.58	736.818	1489.58	686.895
1489.68	736.648	1489.68	686.839
1489.78	736.459	1489.78	686.782
1489.88	736.296	1489.88	686.726
1489.98	736.121	1489.98	686.669
1490.08	735.92	1490.08	686.613
1490.18	735.74	1490.18	686.557
1490.28	735.568	1490.28	686.5
1490.38	735.381	1490.38	686.444
1490.48	735.201	1490.48	686.388
1490.58	735.012	1490.58	686.331
1490.68	734.824	1490.68	686.275
1490.78	734.648	1490.78	686.219
1490.88	734.48	1490.88	686.163
1490.98	734.291	1490.98	686.107
1491.08	734.121	1491.08	686.05
1491.18	733.949	1491.18	685.994
1491.28	733.771	1491.28	685.938
1491.38	733.602	1491.38	685.882
1491.48	733.43	1491.48	685.826
1491.58	733.251	1491.58	685.77
1491.68	733.088	1491.68	685.714
1491.78	732.921	1491.78	685.658
1491.88	732.758	1491.88	685.602
1491.98	732.591	1491.98	685.546
1492.08	732.428	1492.08	685.49
1492.18	732.251	1492.18	685.434
1492.28	732.098	1492.28	685.378
1492.38	731.939	1492.38	685.322
1492.48	731.77	1492.48	685.266
1492.58	731.609	1492.58	685.21
1492.68	731.449	1492.68	685.155
1492.78	731.281	1492.78	685.099
1492.88	731.119	1492.88	685.043
1492.98	730.943	1492.98	684.987
1493.08	730.777	1493.08	684.931
1493.18	730.621	1493.18	684.876
1493.28	730.461	1493.28	684.82
1493.38	730.3	1493.38	684.764
1493.48	730.141	1493.48	684.709
1493.58	729.961	1493.58	684.653
1493.68	729.8	1493.68	684.597
1493.78	729.641	1493.78	684.542
1493.88	729.472	1493.88	684.486
1493.98	729.295	1493.98	684.431
1494.08	729.123	1494.08	684.375
1494.18	728.933	1494.18	684.32
1494.28	728.764	1494.28	684.264
1494.38	728.582	1494.38	684.209
1494.48	728.402	1494.48	684.153
1494.58	728.222	1494.58	684.098
1494.68	728.053	1494.68	684.042
1494.78	727.883	1494.78	683.987
1494.88	727.712	1494.88	683.932
1494.98	727.553	1494.98	683.876
1495.08	727.383	1495.08	683.821
1495.18	727.222	1495.18	683.766
1495.28	727.053	1495.28	683.71
1495.38	726.893	1495.38	683.655
1495.48	726.753	1495.48	683.6
1495.58	726.584	1495.58	683.545
1495.68	726.432	1495.68	683.489
1495.78	726.281	1495.78	683.434
1495.88	726.15	1495.88	683.379
1495.98	726.001	1495.98	683.324
1496.08	725.863	1496.08	683.269
1496.18	725.713	1496.18	683.214
1496.28	725.572	1496.28	683.159
1496.38	725.412	1496.38	683.104
1496.48	725.271	1496.48	683.049
1496.58	725.103	1496.58	682.994
1496.68	724.951	1496.68	682.939
1496.78	724.793	1496.78	682.884
1496.88	724.662	1496.88	682.829
1496.98	724.502	1496.98	682.774
1497.08	724.371	1497.08	682.719
1497.18	724.205	1497.18	682.664
1497.28	724.061	1497.28	682.609
1497.38	723.904	1497.38	682.554
1497.48	723.753	1497.48	682.499
1497.58	723.611	1497.58	682.444
1497.68	723.461	1497.68	682.39
1497.78	723.33	1497.78	682.335
1497.88	723.184	1497.88	682.28
1497.98	723.031	1497.98	682.225
1498.08	722.873	1498.08	682.171
1498.18	722.715	1498.18	682.116
1498.28	722.551	1498.28	682.061
1498.38	722.396	1498.38	682.007
1498.48	722.232	1498.48	681.952
1498.58	722.082	1498.58	681.897
1498.68	721.923	1498.68	681.843
1498.78	721.746	1498.78	681.788
1498.88	721.592	1498.88	681.734
1498.98	721.424	1498.98	681.679
1499.08	721.263	1499.08	681.625
1499.18	721.115	1499.18	681.57
1499.28	720.953	1499.28	681.516
1499.38	720.805	1499.38	681.461
1499.48	720.645	1499.48	681.407
1499.58	720.496	1499.58	681.352
1499.68	720.346	1499.68	681.298
1499.78	720.191	1499.78	681.244
1499.88	720.055	1499.88	681.189
1499.98	719.923	1499.98	681.135
1500.08	719.785	1500.08	681.081
1500.18	719.645	1500.18	681.026
1500.28	719.512	1500.28	680.972
1500.38	719.375	1500.38	680.918
1500.48	719.242	1500.48	680.864
1500.58	719.104	1500.58	680.809
1500.68	718.973	1500.68	680.755
1500.78	718.826	1500.78	680.701
1500.88	718.693	1500.88	680.647
1500.98	718.545	1500.98	680.593
1501.08	718.395	1501.08	680.539
1501.18	718.244	1501.18	680.485
1501.28	718.092	1501.28	680.431
1501.38	717.934	1501.38	680.376
1501.48	717.783	1501.48	680.322
1501.58	717.633	1501.58	680.268
1501.68	717.492	1501.68	680.214
1501.78	717.353	1501.78	680.161
1501.88	717.23	1501.88	680.107
1501.98	717.092	1501.98	680.053
1502.08	716.943	1502.08	679.999
1502.18	716.804	1502.18	679.945
1502.28	716.672	1502.28	679.891
1502.38	716.531	1502.38	679.837
1502.48	716.396	1502.48	679.783
1502.58	716.246	1502.58	679.729
1502.68	716.104	1502.68	679.676
1502.78	715.955	1502.78	679.622
1502.88	715.805	1502.88	679.568
1502.98	715.673	1502.98	679.514
1503.08	715.533	1503.08	679.461
1503.18	715.385	1503.18	679.407
1503.28	715.244	1503.28	679.353
1503.38	715.105	1503.38	679.3
1503.48	714.967	1503.48	679.246
1503.58	714.824	1503.58	679.192
1503.68	714.695	1503.68	679.139
1503.78	714.555	1503.78	679.085
1503.88	714.406	1503.88	679.032
1503.98	714.277	1503.98	678.978
