Cycle: 7  C15D171A_X	Cycle: 7  C15D171A_Y	Fitted Cycle: 7  C15D171A_X	Fitted Cycle: 7  C15D171A_Y
1766.54	326.279	1766.54	328.547
1766.64	326.271	1766.64	328.536
1766.74	326.267	1766.74	328.525
1766.84	326.257	1766.84	328.514
1766.94	326.238	1766.94	328.503
1767.04	326.232	1767.04	328.492
1767.14	326.228	1767.14	328.481
1767.24	326.218	1767.24	328.47
1767.34	326.206	1767.34	328.458
1767.44	326.187	1767.44	328.447
1767.54	326.181	1767.54	328.436
1767.64	326.177	1767.64	328.425
1767.74	326.167	1767.74	328.414
1767.84	326.157	1767.84	328.403
1767.94	326.14	1767.94	328.392
1768.04	326.136	1768.04	328.381
1768.14	326.126	1768.14	328.37
1768.24	326.121	1768.24	328.359
1768.34	326.118	1768.34	328.348
1768.44	326.099	1768.44	328.336
1768.54	326.089	1768.54	328.325
1768.64	326.083	1768.64	328.314
1768.74	326.077	1768.74	328.303
1768.84	326.068	1768.84	328.292
1768.94	326.058	1768.94	328.281
1769.04	326.042	1769.04	328.27
1769.14	326.038	1769.14	328.259
1769.24	326.029	1769.24	328.248
1769.34	326.019	1769.34	328.237
1769.44	326.011	1769.44	328.226
1769.54	326.007	1769.54	328.215
1769.64	325.988	1769.64	328.204
1769.74	325.978	1769.74	328.192
1769.84	325.972	1769.84	328.181
1769.94	325.968	1769.94	328.17
1770.04	325.958	1770.04	328.159
1770.14	325.95	1770.14	328.148
1770.24	325.937	1770.24	328.137
1770.34	325.927	1770.34	328.126
1770.44	325.917	1770.44	328.115
1770.54	325.907	1770.54	328.104
1770.64	325.902	1770.64	328.093
1770.74	325.888	1770.74	328.082
1770.84	325.876	1770.84	328.071
1770.94	325.866	1770.94	328.06
1771.04	325.861	1771.04	328.049
1771.14	325.857	1771.14	328.038
1771.24	325.847	1771.24	328.027
1771.34	325.827	1771.34	328.016
1771.44	325.822	1771.44	328.004
1771.54	325.816	1771.54	327.993
1771.64	325.806	1771.64	327.982
1771.74	325.796	1771.74	327.971
1771.84	325.791	1771.84	327.96
1771.94	325.788	1771.94	327.949
1772.04	325.769	1772.04	327.938
1772.14	325.759	1772.14	327.927
1772.24	325.751	1772.24	327.916
1772.34	325.747	1772.34	327.905
1772.44	325.738	1772.44	327.894
1772.54	325.732	1772.54	327.883
1772.64	325.718	1772.64	327.872
1772.74	325.708	1772.74	327.861
1772.84	325.702	1772.84	327.85
1772.94	325.698	1772.94	327.839
1773.04	325.687	1773.04	327.828
1773.14	325.667	1773.14	327.817
1773.24	325.661	1773.24	327.806
1773.34	325.657	1773.34	327.795
1773.44	325.648	1773.44	327.784
1773.54	325.642	1773.54	327.773
1773.64	325.638	1773.64	327.762
1773.74	325.616	1773.74	327.751
1773.84	325.607	1773.84	327.74
1773.94	325.601	1773.94	327.729
1774.04	325.597	1774.04	327.717
1774.14	325.577	1774.14	327.706
1774.24	325.568	1774.24	327.695
1774.34	325.556	1774.34	327.684
1774.44	325.55	1774.44	327.673
1774.54	325.546	1774.54	327.662
1774.64	325.536	1774.64	327.651
1774.74	325.517	1774.74	327.64
1774.84	325.507	1774.84	327.629
1774.94	325.502	1774.94	327.618
1775.04	325.499	1775.04	327.607
1775.14	325.488	1775.14	327.596
1775.24	325.468	1775.24	327.585
1775.34	325.462	1775.34	327.574
1775.44	325.458	1775.44	327.563
1775.54	325.448	1775.54	327.552
1775.64	325.433	1775.64	327.541
1775.74	325.427	1775.74	327.53
1775.84	325.417	1775.84	327.519
1775.94	325.411	1775.94	327.508
1776.04	325.407	1776.04	327.497
1776.14	325.388	1776.14	327.486
1776.24	325.378	1776.24	327.475
1776.34	325.372	1776.34	327.464
1776.44	325.366	1776.44	327.453
1776.54	325.357	1776.54	327.442
1776.64	325.347	1776.64	327.431
1776.74	325.341	1776.74	327.42
1776.84	325.337	1776.84	327.409
1776.94	325.318	1776.94	327.398
1777.04	325.308	1777.04	327.387
1777.14	325.302	1777.14	327.376
1777.24	325.296	1777.24	327.365
1777.34	325.286	1777.34	327.354
1777.44	325.277	1777.44	327.343
1777.54	325.271	1777.54	327.332
1777.64	325.257	1777.64	327.321
1777.74	325.247	1777.74	327.31
1777.84	325.242	1777.84	327.299
1777.94	325.238	1777.94	327.288
1778.04	325.228	1778.04	327.278
1778.14	325.218	1778.14	327.267
1778.24	325.208	1778.24	327.256
1778.34	325.193	1778.34	327.245
1778.44	325.189	1778.44	327.234
1778.54	325.179	1778.54	327.223
1778.64	325.171	1778.64	327.212
1778.74	325.167	1778.74	327.201
1778.84	325.157	1778.84	327.19
1778.94	325.148	1778.94	327.179
1779.04	325.142	1779.04	327.168
1779.14	325.128	1779.14	327.157
1779.24	325.118	1779.24	327.146
1779.34	325.109	1779.34	327.135
1779.44	325.101	1779.44	327.124
1779.54	325.097	1779.54	327.113
1779.64	325.087	1779.64	327.102
1779.74	325.077	1779.74	327.091
1779.84	325.062	1779.84	327.08
1779.94	325.058	1779.94	327.069
1780.04	325.048	1780.04	327.058
1780.14	325.036	1780.14	327.047
1780.24	325.031	1780.24	327.036
1780.34	325.027	1780.34	327.025
1780.44	325.017	1780.44	327.014
1780.54	324.997	1780.54	327.003
1780.64	324.988	1780.64	326.992
1780.74	324.982	1780.74	326.982
1780.84	324.976	1780.84	326.971
1780.94	324.966	1780.94	326.96
1781.04	324.956	1781.04	326.949
1781.14	324.95	1781.14	326.938
1781.24	324.937	1781.24	326.927
1781.34	324.927	1781.34	326.916
1781.44	324.917	1781.44	326.905
1781.54	324.907	1781.54	326.894
1781.64	324.891	1781.64	326.883
1781.74	324.888	1781.74	326.872
1781.84	324.878	1781.84	326.861
1781.94	324.868	1781.94	326.85
1782.04	324.863	1782.04	326.839
1782.14	324.859	1782.14	326.828
1782.24	324.837	1782.24	326.817
1782.34	324.827	1782.34	326.806
1782.44	324.822	1782.44	326.796
1782.54	324.818	1782.54	326.785
1782.64	324.808	1782.64	326.774
1782.74	324.788	1782.74	326.763
1782.84	324.782	1782.84	326.752
1782.94	324.777	1782.94	326.741
1783.04	324.767	1783.04	326.73
1783.14	324.757	1783.14	326.719
1783.24	324.751	1783.24	326.708
1783.34	324.747	1783.34	326.697
1783.44	324.738	1783.44	326.686
1783.54	324.722	1783.54	326.675
1783.64	324.718	1783.64	326.664
1783.74	324.706	1783.74	326.654
1783.84	324.697	1783.84	326.643
1783.94	324.691	1783.94	326.632
1784.04	324.687	1784.04	326.621
1784.14	324.677	1784.14	326.61
1784.24	324.671	1784.24	326.599
1784.34	324.657	1784.34	326.588
1784.44	324.646	1784.44	326.577
1784.54	324.636	1784.54	326.566
1784.64	324.631	1784.64	326.555
1784.74	324.628	1784.74	326.544
1784.84	324.618	1784.84	326.534
1784.94	324.599	1784.94	326.523
1785.04	324.589	1785.04	326.512
1785.14	324.581	1785.14	326.501
1785.24	324.577	1785.24	326.49
1785.34	324.568	1785.34	326.479
1785.44	324.558	1785.44	326.468
1785.54	324.552	1785.54	326.457
1785.64	324.538	1785.64	326.446
1785.74	324.529	1785.74	326.435
1785.84	324.519	1785.84	326.425
1785.94	324.511	1785.94	326.414
1786.04	324.507	1786.04	326.403
1786.14	324.497	1786.14	326.392
1786.24	324.491	1786.24	326.381
1786.34	324.478	1786.34	326.37
1786.44	324.468	1786.44	326.359
1786.54	324.458	1786.54	326.348
1786.64	324.45	1786.64	326.337
1786.74	324.447	1786.74	326.327
1786.84	324.437	1786.84	326.316
1786.94	324.431	1786.94	326.305
1787.04	324.417	1787.04	326.294
1787.14	324.407	1787.14	326.283
1787.24	324.398	1787.24	326.272
1787.34	324.39	1787.34	326.261
1787.44	324.386	1787.44	326.25
1787.54	324.376	1787.54	326.24
1787.64	324.357	1787.64	326.229
1787.74	324.347	1787.74	326.218
1787.84	324.342	1787.84	326.207
1787.94	324.339	1787.94	326.196
1788.04	324.329	1788.04	326.185
1788.14	324.318	1788.14	326.174
1788.24	324.298	1788.24	326.163
1788.34	324.292	1788.34	326.153
1788.44	324.288	1788.44	326.142
1788.54	324.279	1788.54	326.131
1788.64	324.259	1788.64	326.12
1788.74	324.247	1788.74	326.109
1788.84	324.241	1788.84	326.098
1788.94	324.238	1788.94	326.087
1789.04	324.228	1789.04	326.077
1789.14	324.212	1789.14	326.066
1789.24	324.208	1789.24	326.055
1789.34	324.198	1789.34	326.044
1789.44	324.187	1789.44	326.033
1789.54	324.181	1789.54	326.022
1789.64	324.177	1789.64	326.011
1789.74	324.157	1789.74	326.001
1789.84	324.148	1789.84	325.99
1789.94	324.142	1789.94	325.979
1790.04	324.138	1790.04	325.968
1790.14	324.128	1790.14	325.957
1790.24	324.107	1790.24	325.946
1790.34	324.101	1790.34	325.935
1790.44	324.097	1790.44	325.925
1790.54	324.087	1790.54	325.914
1790.64	324.077	1790.64	325.903
1790.74	324.068	1790.74	325.892
1790.84	324.062	1790.84	325.881
1790.94	324.046	1790.94	325.87
1791.04	324.036	1791.04	325.86
1791.14	324.027	1791.14	325.849
1791.24	324.021	1791.24	325.838
1791.34	324.017	1791.34	325.827
1791.44	324.007	1791.44	325.816
1791.54	323.986	1791.54	325.805
1791.64	323.986	1791.64	325.795
1791.74	323.976	1791.74	325.784
1791.84	323.961	1791.84	325.773
1791.94	323.958	1791.94	325.762
1792.04	323.948	1792.04	325.751
1792.14	323.939	1792.14	325.74
1792.24	323.929	1792.24	325.73
1792.34	323.923	1792.34	325.719
1792.44	323.917	1792.44	325.708
1792.54	323.907	1792.54	325.697
1792.64	323.898	1792.64	325.686
1792.74	323.882	1792.74	325.676
1792.84	323.878	1792.84	325.665
1792.94	323.868	1792.94	325.654
1793.04	323.863	1793.04	325.643
1793.14	323.857	1793.14	325.632
1793.24	323.847	1793.24	325.621
1793.34	323.837	1793.34	325.611
1793.44	323.818	1793.44	325.6
1793.54	323.812	1793.54	325.589
1793.64	323.808	1793.64	325.578
1793.74	323.798	1793.74	325.567
1793.84	323.786	1793.84	325.557
1793.94	323.781	1793.94	325.546
1794.04	323.777	1794.04	325.535
1794.14	323.767	1794.14	325.524
1794.24	323.757	1794.24	325.513
1794.34	323.741	1794.34	325.503
1794.44	323.738	1794.44	325.492
1794.54	323.728	1794.54	325.481
1794.64	323.716	1794.64	325.47
1794.74	323.71	1794.74	325.459
1794.84	323.706	1794.84	325.449
1794.94	323.697	1794.94	325.438
1795.04	323.691	1795.04	325.427
1795.14	323.689	1795.14	325.416
1795.24	323.669	1795.24	325.405
1795.34	323.669	1795.34	325.395
1795.44	323.652	1795.44	325.384
1795.54	323.648	1795.54	325.373
1795.64	323.638	1795.64	325.362
1795.74	323.628	1795.74	325.352
1795.84	323.622	1795.84	325.341
1795.94	323.618	1795.94	325.33
1796.04	323.609	1796.04	325.319
1796.14	323.597	1796.14	325.308
1796.24	323.577	1796.24	325.298
1796.34	323.572	1796.34	325.287
1796.44	323.568	1796.44	325.276
1796.54	323.558	1796.54	325.265
1796.64	323.548	1796.64	325.255
1796.74	323.542	1796.74	325.244
1796.84	323.538	1796.84	325.233
1796.94	323.527	1796.94	325.222
1797.04	323.507	1797.04	325.211
1797.14	323.501	1797.14	325.201
1797.24	323.497	1797.24	325.19
1797.34	323.488	1797.34	325.179
1797.44	323.482	1797.44	325.168
1797.54	323.478	1797.54	325.158
1797.64	323.466	1797.64	325.147
1797.74	323.447	1797.74	325.136
1797.84	323.441	1797.84	325.125
1797.94	323.437	1797.94	325.115
1798.04	323.427	1798.04	325.104
1798.14	323.417	1798.14	325.093
1798.24	323.4	1798.24	325.082
1798.34	323.398	1798.34	325.071
1798.44	323.388	1798.44	325.061
1798.54	323.378	1798.54	325.05
1798.64	323.368	1798.64	325.039
1798.74	323.363	1798.74	325.028
1798.84	323.359	1798.84	325.018
1798.94	323.339	1798.94	325.007
1799.04	323.327	1799.04	324.996
1799.14	323.322	1799.14	324.985
1799.24	323.318	1799.24	324.975
1799.34	323.308	1799.34	324.964
1799.44	323.302	1799.44	324.953
1799.54	323.288	1799.54	324.942
1799.64	323.279	1799.64	324.932
1799.74	323.267	1799.74	324.921
1799.84	323.257	1799.84	324.91
1799.94	323.251	1799.94	324.9
1800.04	323.247	1800.04	324.889
1800.14	323.238	1800.14	324.878
1800.24	323.222	1800.24	324.867
1800.34	323.218	1800.34	324.857
1800.44	323.206	1800.44	324.846
1800.54	323.197	1800.54	324.835
1800.64	323.191	1800.64	324.824
1800.74	323.187	1800.74	324.814
1800.84	323.177	1800.84	324.803
1800.94	323.157	1800.94	324.792
1801.04	323.152	1801.04	324.781
1801.14	323.148	1801.14	324.771
1801.24	323.136	1801.24	324.76
1801.34	323.126	1801.34	324.749
1801.44	323.12	1801.44	324.739
1801.54	323.107	1801.54	324.728
1801.64	323.097	1801.64	324.717
1801.74	323.087	1801.74	324.706
1801.84	323.077	1801.84	324.696
1801.94	323.07	1801.94	324.685
1802.04	323.068	1802.04	324.674
1802.14	323.048	1802.14	324.664
1802.24	323.038	1802.24	324.653
1802.34	323.029	1802.34	324.642
1802.44	323.023	1802.44	324.631
1802.54	323.019	1802.54	324.621
1802.64	323.007	1802.64	324.61
1802.74	323.001	1802.74	324.599
1802.84	322.988	1802.84	324.589
1802.94	322.978	1802.94	324.578
1803.04	322.968	1803.04	324.567
1803.14	322.958	1803.14	324.556
1803.24	322.952	1803.24	324.546
1803.34	322.948	1803.34	324.535
1803.44	322.927	1803.44	324.524
1803.54	322.917	1803.54	324.514
1803.64	322.911	1803.64	324.503
1803.74	322.907	1803.74	324.492
1803.84	322.898	1803.84	324.482
1803.94	322.892	1803.94	324.471
1804.04	322.888	1804.04	324.46
1804.14	322.876	1804.14	324.449
1804.24	322.866	1804.24	324.439
1804.34	322.851	1804.34	324.428
1804.44	322.847	1804.44	324.417
1804.54	322.837	1804.54	324.407
1804.64	322.827	1804.64	324.396
1804.74	322.81	1804.74	324.385
1804.84	322.816	1804.84	324.375
1804.94	322.796	1804.94	324.364
1805.04	322.786	1805.04	324.353
1805.14	322.781	1805.14	324.343
1805.24	322.779	1805.24	324.332
1805.34	322.759	1805.34	324.321
1805.44	322.753	1805.44	324.31
1805.54	322.747	1805.54	324.3
1805.64	322.738	1805.64	324.289
1805.74	322.728	1805.74	324.278
1805.84	322.722	1805.84	324.268
1805.94	322.708	1805.94	324.257
1806.04	322.698	1806.04	324.246
1806.14	322.693	1806.14	324.236
1806.24	322.687	1806.24	324.225
1806.34	322.677	1806.34	324.214
1806.44	322.671	1806.44	324.204
1806.54	322.657	1806.54	324.193
1806.64	322.648	1806.64	324.182
1806.74	322.638	1806.74	324.172
1806.84	322.632	1806.84	324.161
1806.94	322.626	1806.94	324.15
1807.04	322.616	1807.04	324.14
1807.14	322.597	1807.14	324.129
1807.24	322.591	1807.24	324.118
1807.34	322.587	1807.34	324.108
1807.44	322.577	1807.44	324.097
1807.54	322.568	1807.54	324.086
1807.64	322.562	1807.64	324.076
1807.74	322.556	1807.74	324.065
1807.84	322.536	1807.84	324.054
1807.94	322.531	1807.94	324.044
1808.04	322.529	1808.04	324.033
1808.14	322.519	1808.14	324.023
1808.24	322.509	1808.24	324.012
1808.34	322.503	1808.34	324.001
1808.44	322.497	1808.44	323.991
1808.54	322.478	1808.54	323.98
1808.64	322.468	1808.64	323.969
1808.74	322.462	1808.74	323.959
1808.84	322.458	1808.84	323.948
1808.94	322.448	1808.94	323.937
1809.04	322.427	1809.04	323.927
1809.14	322.421	1809.14	323.916
1809.24	322.417	1809.24	323.905
1809.34	322.407	1809.34	323.895
1809.44	322.398	1809.44	323.884
1809.54	322.388	1809.54	323.874
1809.64	322.372	1809.64	323.863
1809.74	322.368	1809.74	323.852
1809.84	322.357	1809.84	323.842
1809.94	322.351	1809.94	323.831
1810.04	322.347	1810.04	323.82
1810.14	322.337	1810.14	323.81
1810.24	322.327	1810.24	323.799
1810.34	322.322	1810.34	323.788
1810.44	322.308	1810.44	323.778
1810.54	322.296	1810.54	323.767
1810.64	322.286	1810.64	323.757
1810.74	322.281	1810.74	323.746
1810.84	322.277	1810.84	323.735
1810.94	322.267	1810.94	323.725
1811.04	322.257	1811.04	323.714
1811.14	322.251	1811.14	323.703
1811.24	322.236	1811.24	323.693
1811.34	322.226	1811.34	323.682
1811.44	322.216	1811.44	323.672
1811.54	322.211	1811.54	323.661
1811.64	322.208	1811.64	323.65
1811.74	322.198	1811.74	323.64
1811.84	322.189	1811.84	323.629
1811.94	322.173	1811.94	323.619
1812.04	322.167	1812.04	323.608
1812.14	322.157	1812.14	323.597
1812.24	322.148	1812.24	323.587
1812.34	322.142	1812.34	323.576
1812.44	322.138	1812.44	323.566
1812.54	322.118	1812.54	323.555
1812.64	322.113	1812.64	323.544
1812.74	322.107	1812.74	323.534
1812.84	322.097	1812.84	323.523
1812.94	322.087	1812.94	323.513
1813.04	322.072	1813.04	323.502
1813.14	322.068	1813.14	323.491
1813.24	322.058	1813.24	323.481
1813.34	322.052	1813.34	323.47
1813.44	322.046	1813.44	323.46
1813.54	322.036	1813.54	323.449
1813.64	322.021	1813.64	323.438
1813.74	322.017	1813.74	323.428
1813.84	322.007	1813.84	323.417
1813.94	322.001	1813.94	323.407
1814.04	321.988	1814.04	323.396
1814.14	321.976	1814.14	323.385
1814.24	321.966	1814.24	323.375
1814.34	321.961	1814.34	323.364
1814.44	321.948	1814.44	323.354
1814.54	321.939	1814.54	323.343
1814.64	321.933	1814.64	323.332
1814.74	321.929	1814.74	323.322
1814.84	321.917	1814.84	323.311
1814.94	321.911	1814.94	323.301
1815.04	321.898	1815.04	323.29
1815.14	321.888	1815.14	323.28
1815.24	321.882	1815.24	323.269
1815.34	321.878	1815.34	323.258
1815.44	321.868	1815.44	323.248
1815.54	321.857	1815.54	323.237
1815.64	321.851	1815.64	323.227
1815.74	321.847	1815.74	323.216
1815.84	321.827	1815.84	323.206
1815.94	321.822	1815.94	323.195
1816.04	321.818	1816.04	323.184
1816.14	321.808	1816.14	323.174
1816.24	321.798	1816.24	323.163
1816.34	321.79	1816.34	323.153
1816.44	321.777	1816.44	323.142
1816.54	321.767	1816.54	323.132
1816.64	321.757	1816.64	323.121
1816.74	321.751	1816.74	323.111
1816.84	321.747	1816.84	323.1
1816.94	321.738	1816.94	323.089
1817.04	321.726	1817.04	323.079
1817.14	321.721	1817.14	323.068
1817.24	321.718	1817.24	323.058
1817.34	321.708	1817.34	323.047
1817.44	321.689	1817.44	323.037
1817.54	321.679	1817.54	323.026
1817.64	321.669	1817.64	323.016
1817.74	321.661	1817.74	323.005
1817.84	321.657	1817.84	322.994
1817.94	321.648	1817.94	322.984
1818.04	321.638	1818.04	322.973
1818.14	321.632	1818.14	322.963
1818.24	321.628	1818.24	322.952
1818.34	321.618	1818.34	322.942
1818.44	321.609	1818.44	322.931
1818.54	321.599	1818.54	322.921
1818.64	321.587	1818.64	322.91
1818.74	321.572	1818.74	322.9
1818.84	321.568	1818.84	322.889
1818.94	321.558	1818.94	322.878
1819.04	321.548	1819.04	322.868
1819.14	321.538	1819.14	322.857
1819.24	321.532	1819.24	322.847
1819.34	321.527	1819.34	322.836
1819.44	321.517	1819.44	322.826
1819.54	321.507	1819.54	322.815
1819.64	321.501	1819.64	322.805
1819.74	321.497	1819.74	322.794
1819.84	321.488	1819.84	322.784
1819.94	321.478	1819.94	322.773
1820.04	321.468	1820.04	322.763
1820.14	321.456	1820.14	322.752
1820.24	321.45	1820.24	322.742
1820.34	321.437	1820.34	322.731
1820.44	321.427	1820.44	322.721
1820.54	321.417	1820.54	322.71
1820.64	321.407	1820.64	322.7
1820.74	321.402	1820.74	322.689
1820.84	321.398	1820.84	322.679
1820.94	321.386	1820.94	322.668
1821.04	321.376	1821.04	322.657
1821.14	321.361	1821.14	322.647
1821.24	321.357	1821.24	322.636
1821.34	321.347	1821.34	322.626
1821.44	321.337	1821.44	322.615
1821.54	321.327	1821.54	322.605
1821.64	321.316	1821.64	322.594
1821.74	321.311	1821.74	322.584
1821.84	321.308	1821.84	322.573
1821.94	321.298	1821.94	322.563
1822.04	321.279	1822.04	322.552
1822.14	321.273	1822.14	322.542
1822.24	321.269	1822.24	322.531
1822.34	321.257	1822.34	322.521
1822.44	321.247	1822.44	322.51
1822.54	321.238	1822.54	322.5
1822.64	321.232	1822.64	322.489
1822.74	321.228	1822.74	322.479
1822.84	321.218	1822.84	322.468
1822.94	321.198	1822.94	322.458
1823.04	321.193	1823.04	322.447
1823.14	321.187	1823.14	322.437
1823.24	321.177	1823.24	322.426
1823.34	321.167	1823.34	322.416
1823.44	321.161	1823.44	322.405
1823.54	321.157	1823.54	322.395
1823.64	321.148	1823.64	322.384
1823.74	321.138	1823.74	322.374
1823.84	321.128	1823.84	322.364
1823.94	321.12	1823.94	322.353
1824.04	321.116	1824.04	322.343
1824.14	321.107	1824.14	322.332
1824.24	321.097	1824.24	322.322
1824.34	321.087	1824.34	322.311
1824.44	321.077	1824.44	322.301
1824.54	321.072	1824.54	322.29
1824.64	321.068	1824.64	322.28
1824.74	321.056	1824.74	322.269
1824.84	321.046	1824.84	322.259
1824.94	321.036	1824.94	322.248
1825.04	321.027	1825.04	322.238
1825.14	321.021	1825.14	322.227
1825.24	321.017	1825.24	322.217
1825.34	321.007	1825.34	322.206
1825.44	320.988	1825.44	322.196
1825.54	320.988	1825.54	322.185
1825.64	320.976	1825.64	322.175
1825.74	320.956	1825.74	322.165
1825.84	320.951	1825.84	322.154
1825.94	320.948	1825.94	322.144
1826.04	320.939	1826.04	322.133
1826.14	320.929	1826.14	322.123
