Cycle: 13  CDAN-E1046A_X	Cycle: 13  CDAN-E1046A_Y	Fitted Cycle: 13  CDAN-E1046A_X	Fitted Cycle: 13  CDAN-E1046A_Y
7.18	1.85986	7.18	-2.75584
7.28	1.86963	7.28	-2.74735
7.38	1.87744	7.38	-2.73886
7.48	1.89063	7.48	-2.73037
7.58001	1.88916	7.58001	-2.72189
7.68	1.89893	7.68	-2.7134
7.78	1.90869	7.78	-2.70491
7.88	1.91016	7.88	-2.69642
7.98	1.92041	7.98	-2.68794
8.08001	1.92041	8.08001	-2.67945
8.18	1.93018	8.18	-2.67096
8.28	1.92969	8.28	-2.66248
8.38	1.93994	8.38	-2.65399
8.48	1.93994	8.48	-2.64551
8.58001	1.93994	8.58001	-2.63702
8.68	1.94971	8.68	-2.62853
8.78	1.94922	8.78	-2.62005
8.88	1.95947	8.88	-2.61156
8.98	1.95947	8.98	-2.60308
9.08001	1.96924	9.08001	-2.59459
9.18	1.9707	9.18	-2.58611
9.28	1.979	9.28	-2.57763
9.38	1.979	9.38	-2.56914
9.48	1.98877	9.48	-2.56066
9.58001	1.99023	9.58001	-2.55217
9.68	2.00049	9.68	-2.54369
9.78	2.00049	9.78	-2.53521
9.88	2.0083	9.88	-2.52672
9.98	2.01953	9.98	-2.51824
10.08	2.02002	10.08	-2.50976
10.18	2.02979	10.18	-2.50127
10.28	2.02979	10.28	-2.49279
10.38	2.03174	10.38	-2.48431
10.48	2.03906	10.48	-2.47583
10.58	2.03955	10.58	-2.46735
10.68	2.04932	10.68	-2.45886
10.78	2.05908	10.78	-2.45038
10.88	2.05273	10.88	-2.4419
10.98	2.06104	10.98	-2.43342
11.08	2.06885	11.08	-2.42494
11.18	2.06885	11.18	-2.41646
11.28	2.07861	11.28	-2.40798
11.38	2.08203	11.38	-2.3995
11.48	2.08057	11.48	-2.39102
11.58	2.09033	11.58	-2.38254
11.68	2.09229	11.68	-2.37406
11.78	2.08838	11.78	-2.36558
11.88	2.09961	11.88	-2.3571
11.98	2.10205	11.98	-2.34862
12.08	2.1001	12.08	-2.34014
12.18	2.10986	12.18	-2.33166
12.28	2.12109	12.28	-2.32318
12.38	2.11182	12.38	-2.31471
12.48	2.11963	12.48	-2.30623
12.58	2.12939	12.58	-2.29775
12.68	2.13135	12.68	-2.28927
12.78	2.12939	12.78	-2.28079
12.88	2.13281	12.88	-2.27232
12.98	2.13916	12.98	-2.26384
13.08	2.14893	13.08	-2.25536
13.18	2.15088	13.18	-2.24689
13.28	2.15869	13.28	-2.23841
13.38	2.15234	13.38	-2.22993
13.48	2.16064	13.48	-2.22146
13.58	2.1626	13.58	-2.21298
13.68	2.17041	13.68	-2.2045
13.78	2.17041	13.78	-2.19603
13.88	2.16992	13.88	-2.18755
13.98	2.17236	13.98	-2.17908
14.08	2.18018	14.08	-2.1706
14.18	2.17236	14.18	-2.16213
14.28	2.18018	14.28	-2.15365
14.38	2.18018	14.38	-2.14518
14.48	2.18018	14.48	-2.1367
14.58	2.18945	14.58	-2.12823
14.68	2.19189	14.68	-2.11976
14.78	2.18994	14.78	-2.11128
14.88	2.19189	14.88	-2.10281
14.98	2.19971	14.98	-2.09434
15.08	2.20117	15.08	-2.08586
15.18	2.19189	15.18	-2.07739
15.28	2.19971	15.28	-2.06892
15.38	2.20166	15.38	-2.06044
15.48	2.20166	15.48	-2.05197
15.58	2.20947	15.58	-2.0435
15.68	2.20313	15.68	-2.03503
15.78	2.22119	15.78	-2.02656
15.88	2.21143	15.88	-2.01808
15.98	2.21143	15.98	-2.00961
16.08	2.21924	16.08	-2.00114
16.18	2.22119	16.18	-1.99267
16.28	2.22119	16.28	-1.9842
16.38	2.23047	16.38	-1.97573
16.48	2.23291	16.48	-1.96726
16.58	2.23096	16.58	-1.95879
16.68	2.23877	16.68	-1.95032
16.78	2.24072	16.78	-1.94185
16.88	2.24072	16.88	-1.93338
16.98	2.25	16.98	-1.92491
17.08	2.25244	17.08	-1.91644
17.18	2.25244	17.18	-1.90797
17.28	2.26025	17.28	-1.8995
17.38	2.26025	17.38	-1.89103
17.48	2.26025	17.48	-1.88257
17.58	2.26172	17.58	-1.8741
17.68	2.27002	17.68	-1.86563
17.78	2.27197	17.78	-1.85716
17.88	2.26221	17.88	-1.84869
17.98	2.26221	17.98	-1.84023
18.08	2.27002	18.08	-1.83176
18.18	2.28174	18.18	-1.82329
18.28	2.27148	18.28	-1.81482
18.38	2.27197	18.38	-1.80636
18.48	2.27197	18.48	-1.79789
18.58	2.27979	18.58	-1.78942
18.68	2.28174	18.68	-1.78096
18.78	2.28174	18.78	-1.77249
18.88	2.28174	18.88	-1.76403
18.98	2.28125	18.98	-1.75556
19.08	2.2915	19.08	-1.74709
19.18	2.29932	19.18	-1.73863
19.28	2.2915	19.28	-1.73016
19.38	2.2915	19.38	-1.7217
19.48	2.2915	19.48	-1.71324
19.58	2.2915	19.58	-1.70477
19.68	2.29297	19.68	-1.69631
19.78	2.29932	19.78	-1.68784
19.88	2.30127	19.88	-1.67938
19.98	2.31104	19.98	-1.67091
20.08	2.30127	20.08	-1.66245
20.18	2.30127	20.18	-1.65399
20.28	2.30127	20.28	-1.64552
20.38	2.30127	20.38	-1.63706
20.48	2.31055	20.48	-1.6286
20.58	2.31299	20.58	-1.62014
20.68	2.31104	20.68	-1.61167
20.78	2.31104	20.78	-1.60321
20.88	2.31104	20.88	-1.59475
20.98	2.31104	20.98	-1.58629
21.08	2.31104	21.08	-1.57783
21.18	2.32031	21.18	-1.56937
21.28	2.32275	21.28	-1.5609
21.38	2.32275	21.38	-1.55244
21.48	2.3208	21.48	-1.54398
21.58	2.3208	21.58	-1.53552
21.68	2.3208	21.68	-1.52706
21.78	2.3208	21.78	-1.5186
21.88	2.32227	21.88	-1.51014
21.98	2.32275	21.98	-1.50168
22.08	2.33057	22.08	-1.49322
22.18	2.33252	22.18	-1.48476
22.28	2.33057	22.28	-1.4763
22.38	2.33057	22.38	-1.46784
22.48	2.33057	22.48	-1.45939
22.58	2.33057	22.58	-1.45093
22.68	2.33203	22.68	-1.44247
22.78	2.33252	22.78	-1.43401
22.88	2.33252	22.88	-1.42555
22.98	2.34229	22.98	-1.41709
23.08	2.3501	23.08	-1.40864
23.18	2.35205	23.18	-1.40018
23.28	2.3501	23.28	-1.39172
23.38	2.35156	23.38	-1.38326
23.48	2.35205	23.48	-1.37481
23.58	2.35205	23.58	-1.36635
23.68	2.36182	23.68	-1.35789
23.78	2.35205	23.78	-1.34944
23.88	2.35205	23.88	-1.34098
23.98	2.36182	23.98	-1.33252
24.08	2.36182	24.08	-1.32407
24.18	2.36133	24.18	-1.31561
24.28	2.36182	24.28	-1.30716
24.38	2.36182	24.38	-1.2987
24.48	2.36182	24.48	-1.29025
24.58	2.36182	24.58	-1.28179
24.68	2.36182	24.68	-1.27334
24.78	2.36182	24.78	-1.26488
24.88	2.36182	24.88	-1.25643
24.98	2.35986	24.98	-1.24798
25.08	2.37109	25.08	-1.23952
25.18	2.37158	25.18	-1.23107
25.28	2.37158	25.28	-1.22261
25.38	2.37158	25.38	-1.21416
25.48	2.37158	25.48	-1.20571
25.58	2.37158	25.58	-1.19725
25.68	2.37939	25.68	-1.1888
25.78	2.37354	25.78	-1.18035
25.88	2.38281	25.88	-1.1719
25.98	2.3833	25.98	-1.16345
26.08	2.38135	26.08	-1.15499
26.18	2.38135	26.18	-1.14654
26.28	2.38135	26.28	-1.13809
26.38	2.38135	26.38	-1.12964
26.48	2.38135	26.48	-1.12119
26.58	2.38135	26.58	-1.11274
26.68	2.38281	26.68	-1.10429
26.78	2.3833	26.78	-1.09583
26.88	2.38135	26.88	-1.08738
26.98	2.38135	26.98	-1.07893
27.08	2.39111	27.08	-1.07048
27.18	2.39111	27.18	-1.06203
27.28	2.39111	27.28	-1.05358
27.38	2.39111	27.38	-1.04514
27.48	2.39111	27.48	-1.03669
27.58	2.39258	27.58	-1.02824
27.68	2.39307	27.68	-1.01979
27.78	2.39111	27.78	-1.01134
27.88	2.40088	27.88	-1.00289
27.98	2.40088	27.98	-0.994443
28.08	2.39307	28.08	-0.985994
28.18	2.39111	28.18	-0.977546
28.28	2.39111	28.28	-0.969099
28.38	2.39111	28.38	-0.960651
28.48	2.39258	28.48	-0.952204
28.58	2.40283	28.58	-0.943756
28.68	2.40283	28.68	-0.93531
28.78	2.40283	28.78	-0.926863
28.88	2.40088	28.88	-0.918416
28.98	2.41064	28.98	-0.90997
29.08	2.41064	29.08	-0.901524
29.18	2.41064	29.18	-0.893078
29.28	2.41211	29.28	-0.884632
29.38	2.40479	29.38	-0.876186
29.48	2.40283	29.48	-0.867741
29.58	2.40283	29.58	-0.859295
29.68	2.40283	29.68	-0.85085
29.78	2.40088	29.78	-0.842406
29.88	2.41064	29.88	-0.833961
29.98	2.41064	29.98	-0.825517
30.08	2.41064	30.08	-0.817072
30.18	2.41064	30.18	-0.808628
30.28	2.40283	30.28	-0.800184
30.38	2.40234	30.38	-0.791741
30.48	2.4126	30.48	-0.783297
30.58	2.4126	30.58	-0.774854
30.68	2.4126	30.68	-0.766411
30.78	2.41064	30.78	-0.757968
30.88	2.41064	30.88	-0.749525
30.98	2.40283	30.98	-0.741083
31.08	2.41064	31.08	-0.73264
31.18	2.41064	31.18	-0.724198
31.28	2.40283	31.28	-0.715756
31.38	2.40234	31.38	-0.707314
31.48	2.40283	31.48	-0.698873
31.58	2.40283	31.58	-0.690431
31.68	2.4126	31.68	-0.68199
31.78	2.4126	31.78	-0.673549
31.88	2.41064	31.88	-0.665108
31.98	2.40283	31.98	-0.656668
32.08	2.41064	32.08	-0.648227
32.18	2.41064	32.18	-0.639787
32.28	2.41211	32.28	-0.631347
32.38	2.4126	32.38	-0.622907
32.48	2.40479	32.48	-0.614467
32.58	2.4126	32.58	-0.606027
32.68	2.4126	32.68	-0.597588
32.78	2.4126	32.78	-0.589149
32.88	2.41064	32.88	-0.580711
32.98	2.4126	32.98	-0.572272
33.08	2.41064	33.08	-0.563833
33.18	2.41064	33.18	-0.555395
33.28	2.41064	33.28	-0.546957
33.38	2.40283	33.38	-0.538519
33.48	2.41211	33.48	-0.530081
33.58	2.4126	33.58	-0.521643
33.68	2.40479	33.68	-0.513206
33.78	2.40283	33.78	-0.504769
33.88	2.40088	33.88	-0.496332
33.98	2.40088	33.98	-0.487895
34.08	2.41064	34.08	-0.479458
34.18	2.40283	34.18	-0.471022
34.28	2.40088	34.28	-0.462586
34.38	2.41064	34.38	-0.45415
34.48	2.40283	34.48	-0.445714
34.58	2.40234	34.58	-0.437278
34.68	2.40283	34.68	-0.428843
34.78	2.4126	34.78	-0.420407
34.88	2.40479	34.88	-0.411973
34.98	2.40283	34.98	-0.403538
35.08	2.40088	35.08	-0.395103
35.18	2.40283	35.18	-0.386668
35.28	2.40088	35.28	-0.378234
35.38	2.40088	35.38	-0.3698
35.48	2.40088	35.48	-0.361366
35.58	2.40283	35.58	-0.352932
35.68	2.40234	35.68	-0.344498
35.78	2.39502	35.78	-0.336065
35.88	2.39307	35.88	-0.327632
35.98	2.39307	35.98	-0.319199
36.08	2.40283	36.08	-0.310766
36.18	2.39307	36.18	-0.302334
36.28	2.40088	36.28	-0.293901
36.38	2.40088	36.38	-0.285469
36.48	2.40088	36.48	-0.277037
36.58	2.39307	36.58	-0.268605
36.68	2.39111	36.68	-0.260173
36.78	2.40088	36.78	-0.251742
36.88	2.39307	36.88	-0.243311
36.98	2.39258	36.98	-0.23488
37.08	2.38525	37.08	-0.226449
37.18	2.39307	37.18	-0.218018
37.28	2.39111	37.28	-0.209588
37.38	2.39307	37.38	-0.201158
37.48	2.39111	37.48	-0.192728
37.58	2.39111	37.58	-0.184297
37.68	2.40088	37.68	-0.175868
37.78	2.39307	37.78	-0.167438
37.88	2.39111	37.88	-0.159009
37.98	2.40088	37.98	-0.15058
38.08	2.39307	38.08	-0.14215
38.18	2.39258	38.18	-0.133722
38.28	2.39502	38.28	-0.125293
38.38	2.39307	38.38	-0.116865
38.48	2.39307	38.48	-0.108437
38.58	2.39111	38.58	-0.100008
38.68	2.39307	38.68	-0.0915808
38.78	2.39111	38.78	-0.0831533
38.88	2.39111	38.88	-0.074726
38.98	2.3833	38.98	-0.0662988
39.08	2.39111	39.08	-0.0578713
39.18	2.39111	39.18	-0.0494445
39.28	2.3833	39.28	-0.041018
39.38	2.38281	39.38	-0.0325916
39.48	2.37549	39.48	-0.0241655
39.58	2.3833	39.58	-0.0157389
39.68	2.38135	39.68	-7.31308e-3
39.78	2.37354	39.78	1.11251e-3
39.88	2.37158	39.88	9.53791e-3
39.98	2.38135	39.98	0.0179631
40.08	2.37354	40.08	0.0263888
40.18	2.37158	40.18	0.0348136
40.28	2.38135	40.28	0.0432382
40.38	2.37354	40.38	0.0516627
40.48	2.37158	40.48	0.0600869
40.58	2.37158	40.58	0.0685116
40.68	2.37354	40.68	0.0769355
40.78	2.37109	40.78	0.0853592
40.88	2.37354	40.88	0.0937827
40.98	2.37158	40.98	0.102206
41.08	2.37158	41.08	0.11063
41.18	2.36377	41.18	0.119053
41.28	2.37158	41.28	0.127475
41.38	2.37158	41.38	0.135898
41.48	2.37158	41.48	0.14432
41.58	2.37354	41.58	0.152743
41.68	2.37158	41.68	0.161165
41.78	2.37158	41.78	0.169587
41.88	2.36377	41.88	0.178008
41.98	2.37305	41.98	0.18643
42.08	2.36377	42.08	0.194852
42.18	2.36182	42.18	0.203273
42.28	2.37158	42.28	0.211693
42.38	2.37158	42.38	0.220114
42.48	2.36377	42.48	0.228535
42.58	2.37158	42.58	0.236955
42.68	2.37158	42.68	0.245376
42.78	2.36377	42.78	0.253795
42.88	2.36182	42.88	0.262215
42.98	2.37158	42.98	0.270635
43.08	2.36377	43.08	0.279054
43.18	2.37305	43.18	0.287474
43.28	2.36377	43.28	0.295892
43.38	2.36182	43.38	0.304311
43.48	2.37158	43.48	0.31273
43.58	2.36377	43.58	0.321149
43.68	2.36182	43.68	0.329567
43.78	2.37158	43.78	0.337985
43.88	2.36377	43.88	0.346403
43.98	2.36182	43.98	0.35482
44.08	2.36182	44.08	0.363238
44.18	2.36377	44.18	0.371655
44.28	2.36182	44.28	0.380072
44.38	2.35205	44.38	0.388489
44.48	2.3501	44.48	0.396906
44.58	2.35205	44.58	0.405323
44.68	2.35156	44.68	0.413739
44.78	2.35205	44.78	0.422155
44.88	2.36182	44.88	0.430571
44.98	2.354	44.98	0.438987
45.08	2.35205	45.08	0.447403
45.18	2.36182	45.18	0.455818
45.28	2.354	45.28	0.464233
45.38	2.35205	45.38	0.472648
45.48	2.35205	45.48	0.481063
45.58	2.354	45.58	0.489478
45.68	2.3501	45.68	0.497893
45.78	2.34229	45.78	0.506307
45.88	2.3418	45.88	0.514721
45.98	2.34229	45.98	0.523134
46.08	2.34424	46.08	0.531549
46.18	2.34229	46.18	0.539962
46.28	2.35205	46.28	0.548375
46.38	2.34424	46.38	0.556788
46.48	2.34229	46.48	0.565201
46.58	2.33447	46.58	0.573614
46.68	2.34229	46.68	0.582027
46.78	2.34033	46.78	0.590439
46.88	2.34033	46.88	0.598851
46.98	2.34229	46.98	0.607263
47.08	2.3418	47.08	0.615675
47.18	2.33447	47.18	0.624087
47.28	2.34229	47.28	0.632498
47.38	2.33447	47.38	0.640909
47.48	2.33252	47.48	0.64932
47.58	2.33252	47.58	0.657732
47.68	2.32471	47.68	0.666142
47.78	2.33252	47.78	0.674552
47.88	2.33057	47.88	0.682963
47.98	2.33252	47.98	0.691373
48.08	2.33057	48.08	0.699783
48.18	2.33057	48.18	0.708193
48.28	2.32275	48.28	0.716602
48.38	2.3208	48.38	0.725011
48.48	2.31299	48.48	0.73342
48.58	2.3125	48.58	0.74183
48.68	2.32275	48.68	0.750238
48.78	2.31494	48.78	0.758647
48.88	2.31299	48.88	0.767055
48.98	2.30322	48.98	0.775463
49.08	2.31104	49.08	0.783872
49.18	2.31104	49.18	0.792279
49.28	2.31104	49.28	0.800687
49.38	2.30322	49.38	0.809094
49.48	2.31104	49.48	0.817501
49.58	2.31104	49.58	0.825909
49.68	2.30322	49.68	0.834316
49.78	2.30273	49.78	0.842722
49.88	2.29541	49.88	0.851128
49.98	2.30322	49.98	0.859535
50.08	2.30127	50.08	0.867941
50.18	2.29346	50.18	0.876347
50.28	2.30127	50.28	0.884753
50.38	2.29346	50.38	0.893158
50.48	2.2915	50.48	0.901563
50.58	2.2915	50.58	0.909969
50.68	2.29346	50.68	0.918374
50.78	2.2915	50.78	0.926778
50.88	2.2915	50.88	0.935183
50.98	2.28369	50.98	0.943587
51.08	2.29297	51.08	0.951992
51.18	2.28369	51.18	0.960396
51.28	2.28174	51.28	0.9688
51.38	2.28174	51.38	0.977203
51.48	2.28369	51.48	0.985606
51.58	2.28174	51.58	0.99401
51.68	2.27393	51.68	1.00241
51.78	2.27197	51.78	1.01082
51.88	2.28174	51.88	1.01922
51.98	2.27393	51.98	1.02762
52.08	2.27197	52.08	1.03602
52.18	2.27197	52.18	1.04443
52.28	2.27393	52.28	1.05283
52.38	2.27002	52.38	1.06123
52.48	2.26221	52.48	1.06963
52.58	2.26172	52.58	1.07803
52.68	2.27197	52.68	1.08643
52.78	2.26416	52.78	1.09483
52.88	2.26221	52.88	1.10323
52.98	2.26416	52.98	1.11164
53.08	2.26221	53.08	1.12004
53.18	2.26221	53.18	1.12844
53.28	2.25439	53.28	1.13684
53.38	2.26221	53.38	1.14524
53.48	2.25244	53.48	1.15364
53.58	2.25049	53.58	1.16204
53.68	2.24268	53.68	1.17043
53.78	2.25049	53.78	1.17883
53.88	2.24268	53.88	1.18723
53.98	2.24219	53.98	1.19563
54.08	2.23486	54.08	1.20403
54.18	2.24268	54.18	1.21243
54.28	2.24268	54.28	1.22083
54.38	2.23486	54.38	1.22922
54.48	2.23096	54.48	1.23762
54.58	2.23291	54.58	1.24602
54.68	2.23096	54.68	1.25442
54.78	2.22314	54.78	1.26281
54.88	2.23096	54.88	1.27121
54.98	2.23096	54.98	1.27961
55.08	2.22314	55.08	1.288
55.18	2.23096	55.18	1.2964
55.28	2.22314	55.28	1.3048
55.38	2.22266	55.38	1.31319
55.48	2.21533	55.48	1.32159
55.58	2.22314	55.58	1.32999
55.68	2.21533	55.68	1.33838
55.78	2.21143	55.78	1.34678
55.88	2.22119	55.88	1.35517
55.98	2.21338	55.98	1.36357
56.08	2.21143	56.08	1.37196
56.18	2.21338	56.18	1.38036
56.28	2.21143	56.28	1.38875
56.38	2.20361	56.38	1.39714
56.48	2.20166	56.48	1.40554
56.58	2.20361	56.58	1.41393
56.68	2.20166	56.68	1.42232
56.78	2.19385	56.78	1.43072
56.88	2.20166	56.88	1.43911
56.98	2.19189	56.98	1.4475
57.08	2.19141	57.08	1.4559
57.18	2.19385	57.18	1.46429
57.28	2.19189	57.28	1.47268
57.38	2.18408	57.38	1.48107
57.48	2.19189	57.48	1.48947
57.58	2.18408	57.58	1.49786
57.68	2.18213	57.68	1.50625
57.78	2.18408	57.78	1.51464
57.88	2.18213	57.88	1.52303
57.98	2.18213	57.98	1.53142
58.08	2.18408	58.08	1.53982
58.18	2.18018	58.18	1.54821
58.28	2.18213	58.28	1.5566
58.38	2.18018	58.38	1.56499
58.48	2.17236	58.48	1.57338
58.58	2.17188	58.58	1.58177
58.68	2.17432	58.68	1.59016
58.78	2.17236	58.78	1.59855
58.88	2.18213	58.88	1.60694
58.98	2.17432	58.98	1.61533
59.08	2.17236	59.08	1.62371
59.18	2.17432	59.18	1.6321
59.28	2.17236	59.28	1.64049
59.38	2.17432	59.38	1.64888
59.48	2.17236	59.48	1.65727
59.58	2.17432	59.58	1.66566
59.68	2.17041	59.68	1.67404
59.78	2.1626	59.78	1.68243
59.88	2.17041	59.88	1.69082
59.98	2.1626	59.98	1.69921
60.08	2.16211	60.08	1.70759
60.18	2.16455	60.18	1.71598
60.28	2.1626	60.28	1.72437
60.38	2.16455	60.38	1.73275
60.48	2.1626	60.48	1.74114
60.58	2.15479	60.58	1.74953
60.68	2.1626	60.68	1.75791
60.78	2.15479	60.78	1.7663
60.88	2.15088	60.88	1.77468
60.98	2.15283	60.98	1.78307
61.08	2.15088	61.08	1.79146
61.18	2.15283	61.18	1.79984
61.28	2.15088	61.28	1.80823
61.38	2.14307	61.38	1.81661
61.48	2.15088	61.48	1.82499
61.58	2.14307	61.58	1.83338
61.68	2.15088	61.68	1.84176
61.78	2.14307	61.78	1.85015
61.88	2.14258	61.88	1.85853
61.98	2.14502	61.98	1.86691
62.08	2.14307	62.08	1.8753
62.18	2.1333	62.18	1.88368
62.28	2.14111	62.28	1.89206
62.38	2.1333	62.38	1.90045
62.48	2.13135	62.48	1.90883
62.58	2.1333	62.58	1.91721
62.68	2.13135	62.68	1.92559
62.78	2.12354	62.78	1.93398
62.88	2.13135	62.88	1.94236
62.98	2.12354	62.98	1.95074
63.08	2.12158	63.08	1.95912
63.18	2.12354	63.18	1.9675
63.28	2.12158	63.28	1.97588
63.38	2.12354	63.38	1.98426
63.48	2.12305	63.48	1.99265
63.58	2.12549	63.58	2.00103
63.68	2.11377	63.68	2.00941
63.78	2.11182	63.78	2.01779
63.88	2.11377	63.88	2.02617
63.98	2.11182	63.98	2.03455
64.08	2.104	64.08	2.04293
64.18	2.11182	64.18	2.05131
64.28	2.104	64.28	2.05968
64.38	2.10205	64.38	2.06806
64.48	2.104	64.48	2.07644
64.58	2.10205	64.58	2.08482
64.68	2.09424	64.68	2.0932
64.78	2.10205	64.78	2.10158
64.88	2.09229	64.88	2.10996
64.98	2.09033	64.98	2.11833
65.08	2.08252	65.08	2.12671
65.18	2.0918	65.18	2.13509
65.28	2.08447	65.28	2.14347
65.38	2.08252	65.38	2.15184
65.48	2.08447	65.48	2.16022
65.58	2.08252	65.58	2.1686
65.68	2.08252	65.68	2.17697
65.78	2.08447	65.78	2.18535
65.88	2.08252	65.88	2.19373
65.98	2.07275	65.98	2.2021
66.08	2.08057	66.08	2.21048
66.18	2.07275	66.18	2.21885
66.28	2.0708	66.28	2.22723
66.38	2.07275	66.38	2.23561
66.48	2.0708	66.48	2.24398
66.58	2.06299	66.58	2.25236
66.68	2.0708	66.68	2.26073
66.78	2.06299	66.78	2.2691
66.88	2.05322	66.88	2.27748
66.98	2.0625	66.98	2.28585
67.08	2.05518	67.08	2.29423
67.18	2.05322	67.18	2.3026
67.28	2.05518	67.28	2.31097
67.38	2.05127	67.38	2.31935
67.48	2.04346	67.48	2.32772
67.58	2.05127	67.58	2.33609
67.68	2.04346	67.68	2.34447
67.78	2.0415	67.78	2.35284
67.88	2.04346	67.88	2.36121
67.98	2.0415	67.98	2.36958
68.08	2.0415	68.08	2.37796
68.18	2.03369	68.18	2.38633
68.28	2.0415	68.28	2.3947
68.38	2.03369	68.38	2.40307
68.48	2.02197	68.48	2.41144
68.58	2.03125	68.58	2.41981
68.68	2.02393	68.68	2.42818
68.78	2.03174	68.78	2.43656
68.88	2.02393	68.88	2.44493
68.98	2.02197	68.98	2.4533
69.08	2.01416	69.08	2.46167
69.18	2.02197	69.18	2.47004
69.28	2.01416	69.28	2.47841
69.38	2.01221	69.38	2.48678
69.48	2.00439	69.48	2.49515
69.58	2.01221	69.58	2.50351
69.68	2.00244	69.68	2.51188
69.78	2.01025	69.78	2.52025
69.88	2.00244	69.88	2.52862
69.98	1.99268	69.98	2.53699
70.08	2.00049	70.08	2.54536
70.18	1.99268	70.18	2.55373
70.28	1.99219	70.28	2.56209
70.38	1.98486	70.38	2.57046
70.48	1.99268	70.48	2.57883
70.58	1.98486	70.58	2.5872
70.68	1.9751	70.68	2.59556
70.78	1.97314	70.78	2.60393
70.88	1.9751	70.88	2.6123
70.98	1.97119	70.98	2.62066
71.08	1.96338	71.08	2.62903
71.18	1.96143	71.18	2.6374
71.28	1.96338	71.28	2.64576
71.38	1.96143	71.38	2.65413
71.48	1.95361	71.48	2.66249
71.58	1.95166	71.58	2.67086
71.68	1.95361	71.68	2.67923
71.78	1.95166	71.78	2.68759
71.88	1.94385	71.88	2.69596
71.98	1.93994	71.98	2.70432
72.08	1.94189	72.08	2.71269
72.18	1.94141	72.18	2.72105
72.28	1.93408	72.28	2.72941
72.38	1.93213	72.38	2.73778
72.48	1.93408	72.48	2.74614
72.58	1.93213	72.58	2.75451
72.68	1.92432	72.68	2.76287
72.78	1.92236	72.78	2.77123
72.88	1.92432	72.88	2.7796
72.98	1.92236	72.98	2.78796
73.08	1.9126	73.08	2.79632
73.18	1.92041	73.18	2.80468
73.28	1.9126	73.28	2.81305
73.38	1.91064	73.38	2.82141
73.48	1.9126	73.48	2.82977
73.58	1.91064	73.58	2.83813
73.68	1.90283	73.68	2.84649
73.78	1.89307	73.78	2.85485
73.88	1.90234	73.88	2.86322
73.98	1.89502	73.98	2.87158
74.08	1.89307	74.08	2.87994
74.18	1.88525	74.18	2.8883
74.28	1.89307	74.28	2.89666
74.38	1.8833	74.38	2.90502
74.48	1.88135	74.48	2.91338
74.58	1.87354	74.58	2.92174
74.68	1.87354	74.68	2.9301
74.78	1.87158	74.78	2.93846
74.88	1.86377	74.88	2.94682
74.98	1.86182	74.98	2.95518
75.08	1.86377	75.08	2.96353
75.18	1.86182	75.18	2.97189
75.28	1.854	75.28	2.98025
75.38	1.86182	75.38	2.98861
75.48	1.85205	75.48	2.99697
75.58	1.85156	75.58	3.00533
75.68	1.854	75.68	3.01368
75.78	1.84424	75.78	3.02204
75.88	1.84229	75.88	3.0304
75.98	1.84424	75.98	3.03876
76.08	1.83447	76.08	3.04711
76.18	1.83252	76.18	3.05547
76.28	1.82471	76.28	3.06383
76.38	1.82275	76.38	3.07218
76.48	1.82471	76.48	3.08054
76.58	1.81299	76.58	3.0889
76.68	1.81104	76.68	3.09725
76.78	1.81299	76.78	3.10561
76.88	1.81104	76.88	3.11396
76.98	1.80322	76.98	3.12232
77.08	1.79346	77.08	3.13067
77.18	1.80127	77.18	3.13903
77.28	1.79346	77.28	3.14738
77.38	1.7915	77.38	3.15574
77.48	1.78369	77.48	3.16409
77.58	1.77393	77.58	3.17245
77.68	1.78174	77.68	3.1808
77.78	1.77197	77.78	3.18915
77.88	1.77148	77.88	3.19751
77.98	1.77393	77.98	3.20586
78.08	1.76416	78.08	3.21422
78.18	1.76221	78.18	3.22257
78.28	1.75439	78.28	3.23092
78.38	1.75244	78.38	3.23927
78.48	1.75439	78.48	3.24763
78.58	1.75244	78.58	3.25598
78.68	1.74463	78.68	3.26433
78.78	1.74463	78.78	3.27268
78.88	1.74072	78.88	3.28104
78.98	1.73291	78.98	3.28939
79.08	1.73096	79.08	3.29774
79.18	1.73291	79.18	3.30609
79.28	1.72314	79.28	3.31444
79.38	1.72119	79.38	3.32279
79.48	1.71338	79.48	3.33114
79.58	1.71143	79.58	3.33949
79.68	1.70361	79.68	3.34784
79.78	1.69189	79.78	3.35619
79.88	1.70117	79.88	3.36454
79.98	1.69385	79.98	3.37289
80.08	1.69189	80.08	3.38124
80.18	1.69385	80.18	3.38959
80.28	1.69189	80.28	3.39794
80.38	1.68408	80.38	3.40629
80.48	1.68213	80.48	3.41464
80.58	1.67432	80.58	3.42299
80.68	1.67432	80.68	3.43133
80.78	1.67236	80.78	3.43968
80.88	1.66455	80.88	3.44803
80.98	1.66064	80.98	3.45638
81.08	1.6626	81.08	3.46473
81.18	1.65283	81.18	3.47307
81.28	1.65088	81.28	3.48142
81.38	1.65283	81.38	3.48977
81.48	1.65088	81.48	3.49812
81.58	1.64307	81.58	3.50646
81.68	1.65234	81.68	3.51481
81.78	1.64502	81.78	3.52316
81.88	1.63525	81.88	3.5315
81.98	1.64307	81.98	3.53985
82.08	1.63525	82.08	3.54819
82.18	1.62354	82.18	3.55654
82.28	1.63135	82.28	3.56488
82.38	1.62354	82.38	3.57323
