Cycle: 4  c15-c089_X	Cycle: 4  c15-c089_Y	Fitted Cycle: 4  c15-c089_X	Fitted Cycle: 4  c15-c089_Y
438.34	215.305	438.34	208.738
438.44	215.5	438.44	208.869
438.54	215.705	438.54	209
438.64	215.922	438.64	209.131
438.74	216.125	438.74	209.262
438.84	216.342	438.84	209.393
438.94	216.545	438.94	209.523
439.04	216.752	439.04	209.654
439.14	216.955	439.14	209.785
439.24	217.162	439.24	209.916
439.34	217.366	439.34	210.047
439.44	217.582	439.44	210.177
439.54	217.797	439.54	210.308
439.64	217.996	439.64	210.439
439.74	218.203	439.74	210.569
439.84	218.395	439.84	210.7
439.94	218.612	439.94	210.831
440.04	218.815	440.04	210.961
440.14	219.022	440.14	211.092
440.24	219.215	440.24	211.223
440.34	219.426	440.34	211.353
440.44	219.631	440.44	211.484
440.54	219.825	440.54	211.615
440.64	220.032	440.64	211.745
440.74	220.235	440.74	211.876
440.84	220.442	440.84	212.006
440.94	220.647	440.94	212.137
441.04	220.846	441.04	212.267
441.14	221.051	441.14	212.398
441.24	221.246	441.24	212.528
441.34	221.452	441.34	212.659
441.44	221.657	441.44	212.789
441.54	221.851	441.54	212.92
441.64	222.055	441.64	213.05
441.74	222.264	441.74	213.181
441.84	222.461	441.84	213.311
441.94	222.664	441.94	213.441
442.04	222.866	442.04	213.572
442.14	223.051	442.14	213.702
442.24	223.245	442.24	213.833
442.34	223.452	442.34	213.963
442.44	223.645	442.44	214.093
442.54	223.842	442.54	214.223
442.64	224.036	442.64	214.354
442.74	224.243	442.74	214.484
442.84	224.426	442.84	214.614
442.94	224.635	442.94	214.745
443.04	224.823	443.04	214.875
443.14	225.006	443.14	215.005
443.24	225.211	443.24	215.135
443.34	225.397	443.34	215.266
443.44	225.586	443.44	215.396
443.54	225.781	443.54	215.526
443.64	225.975	443.64	215.656
443.74	226.174	443.74	215.786
443.84	226.36	443.84	215.916
443.94	226.545	443.94	216.046
444.04	226.735	444.04	216.176
444.14	226.942	444.14	216.307
444.24	227.135	444.24	216.437
444.34	227.334	444.34	216.567
444.44	227.522	444.44	216.697
444.54	227.715	444.54	216.827
444.64	227.901	444.64	216.957
444.74	228.086	444.74	217.087
444.84	228.276	444.84	217.217
444.94	228.461	444.94	217.347
445.04	228.657	445.04	217.477
445.14	228.846	445.14	217.607
445.24	229.032	445.24	217.737
445.34	229.227	445.34	217.866
445.44	229.416	445.44	217.996
445.54	229.616	445.54	218.126
445.64	229.801	445.64	218.256
445.74	229.987	445.74	218.386
445.84	230.176	445.84	218.516
445.94	230.366	445.94	218.646
446.04	230.553	446.04	218.775
446.14	230.746	446.14	218.905
446.24	230.946	446.24	219.035
446.34	231.137	446.34	219.165
446.44	231.322	446.44	219.295
446.54	231.514	446.54	219.424
446.64	231.705	446.64	219.554
446.74	231.905	446.74	219.684
446.84	232.09	446.84	219.813
446.94	232.276	446.94	219.943
447.04	232.465	447.04	220.073
447.14	232.664	447.14	220.202
447.24	232.852	447.24	220.332
447.34	233.016	447.34	220.462
447.44	233.205	447.44	220.591
447.54	233.395	447.54	220.721
447.64	233.58	447.64	220.851
447.74	233.766	447.74	220.98
447.84	233.936	447.84	221.11
447.94	234.116	447.94	221.239
448.04	234.301	448.04	221.369
448.14	234.485	448.14	221.498
448.24	234.657	448.24	221.628
448.34	234.846	448.34	221.757
448.44	235.026	448.44	221.887
448.54	235.202	448.54	222.016
448.64	235.385	448.64	222.146
448.74	235.567	448.74	222.275
448.84	235.746	448.84	222.404
448.94	235.942	448.94	222.534
449.04	236.125	449.04	222.663
449.14	236.317	449.14	222.793
449.24	236.506	449.24	222.922
449.34	236.705	449.34	223.051
449.44	236.883	449.44	223.181
449.54	237.077	449.54	223.31
449.64	237.246	449.64	223.439
449.74	237.426	449.74	223.569
449.84	237.616	449.84	223.698
449.94	237.802	449.94	223.827
450.04	237.975	450.04	223.956
450.14	238.145	450.14	224.086
450.24	238.315	450.24	224.215
450.34	238.495	450.34	224.344
450.44	238.674	450.44	224.473
450.54	238.854	450.54	224.602
450.64	239.036	450.64	224.731
450.74	239.211	450.74	224.861
450.84	239.375	450.84	224.99
450.94	239.545	450.94	225.119
451.04	239.725	451.04	225.248
451.14	239.905	451.14	225.377
451.24	240.09	451.24	225.506
451.34	240.266	451.34	225.635
451.44	240.446	451.44	225.764
451.54	240.635	451.54	225.893
451.64	240.815	451.64	226.022
451.74	240.981	451.74	226.151
451.84	241.155	451.84	226.28
451.94	241.346	451.94	226.409
452.04	241.526	452.04	226.538
452.14	241.692	452.14	226.667
452.24	241.856	452.24	226.796
452.34	242.036	452.34	226.925
452.44	242.215	452.44	227.054
452.54	242.385	452.54	227.183
452.64	242.555	452.64	227.312
452.74	242.731	452.74	227.44
452.84	242.907	452.84	227.569
452.94	243.077	452.94	227.698
453.04	243.246	453.04	227.827
453.14	243.426	453.14	227.956
453.24	243.596	453.24	228.084
453.34	243.772	453.34	228.213
453.44	243.936	453.44	228.342
453.54	244.096	453.54	228.471
453.64	244.266	453.64	228.599
453.74	244.446	453.74	228.728
453.84	244.606	453.84	228.857
453.94	244.786	453.94	228.985
454.04	244.955	454.04	229.114
454.14	245.121	454.14	229.243
454.24	245.286	454.24	229.371
454.34	245.455	454.34	229.5
454.44	245.625	454.44	229.629
454.54	245.807	454.54	229.757
454.64	245.977	454.64	229.886
454.74	246.147	454.74	230.014
454.84	246.317	454.84	230.143
454.94	246.487	454.94	230.271
455.04	246.657	455.04	230.4
455.14	246.832	455.14	230.529
455.24	246.985	455.24	230.657
455.34	247.164	455.34	230.786
455.44	247.344	455.44	230.914
455.54	247.514	455.54	231.042
455.64	247.664	455.64	231.171
455.74	247.834	455.74	231.299
455.84	248.004	455.84	231.428
455.94	248.184	455.94	231.556
456.04	248.344	456.04	231.684
456.14	248.514	456.14	231.813
456.24	248.674	456.24	231.941
456.34	248.854	456.34	232.069
456.44	249.014	456.44	232.198
456.54	249.174	456.54	232.326
456.64	249.344	456.64	232.454
456.74	249.514	456.74	232.583
456.84	249.694	456.84	232.711
456.94	249.875	456.94	232.839
457.04	250.036	457.04	232.967
457.14	250.215	457.14	233.096
457.24	250.375	457.24	233.224
457.34	250.545	457.34	233.352
457.44	250.705	457.44	233.48
457.54	250.864	457.54	233.608
457.64	251.014	457.64	233.736
457.74	251.164	457.74	233.865
457.84	251.334	457.84	233.993
457.94	251.475	457.94	234.121
458.04	251.625	458.04	234.249
458.14	251.774	458.14	234.377
458.24	251.924	458.24	234.505
458.34	252.075	458.34	234.633
458.44	252.225	458.44	234.761
458.54	252.385	458.54	234.889
458.64	252.555	458.64	235.017
458.74	252.715	458.74	235.145
458.84	252.875	458.84	235.273
458.94	253.036	458.94	235.401
459.04	253.194	459.04	235.529
459.14	253.354	459.14	235.657
459.24	253.514	459.24	235.785
459.34	253.674	459.34	235.913
459.44	253.834	459.44	236.041
459.54	253.975	459.54	236.168
459.64	254.125	459.64	236.296
459.74	254.274	459.74	236.424
459.84	254.439	459.84	236.552
459.94	254.596	459.94	236.68
460.04	254.737	460.04	236.808
460.14	254.897	460.14	236.935
460.24	255.047	460.24	237.063
460.34	255.196	460.34	237.191
460.44	255.346	460.44	237.319
460.54	255.496	460.54	237.446
460.64	255.657	460.64	237.574
460.74	255.821	460.74	237.702
460.84	255.977	460.84	237.829
460.94	256.125	460.94	237.957
461.04	256.286	461.04	238.085
461.14	256.446	461.14	238.212
461.24	256.596	461.24	238.34
461.34	256.76	461.34	238.468
461.44	256.907	461.44	238.595
461.54	257.055	461.54	238.723
461.64	257.215	461.64	238.85
461.74	257.366	461.74	238.978
461.84	257.516	461.84	239.105
461.94	257.676	461.94	239.233
462.04	257.817	462.04	239.36
462.14	257.969	462.14	239.488
462.24	258.116	462.24	239.615
462.34	258.266	462.34	239.743
462.44	258.416	462.44	239.87
462.54	258.577	462.54	239.998
462.64	258.735	462.64	240.125
462.74	258.866	462.74	240.252
462.84	259.02	462.84	240.38
462.94	259.164	462.94	240.507
463.04	259.305	463.04	240.635
463.14	259.446	463.14	240.762
463.24	259.596	463.24	240.889
463.34	259.739	463.34	241.017
463.44	259.885	463.44	241.144
463.54	260.026	463.54	241.271
463.64	260.155	463.64	241.398
463.74	260.295	463.74	241.526
463.84	260.44	463.84	241.653
463.94	260.584	463.94	241.78
464.04	260.725	464.04	241.907
464.14	260.866	464.14	242.034
464.24	261.004	464.24	242.162
464.34	261.149	464.34	242.289
464.44	261.286	464.44	242.416
464.54	261.424	464.54	242.543
464.64	261.555	464.64	242.67
464.74	261.698	464.74	242.797
464.84	261.856	464.84	242.924
464.94	261.996	464.94	243.051
465.04	262.137	465.04	243.179
465.14	262.28	465.14	243.306
465.24	262.426	465.24	243.433
465.34	262.557	465.34	243.56
465.44	262.686	465.44	243.687
465.54	262.83	465.54	243.814
465.64	262.965	465.64	243.941
465.74	263.106	465.74	244.068
465.84	263.241	465.84	244.195
465.94	263.385	465.94	244.321
466.04	263.526	466.04	244.448
466.14	263.666	466.14	244.575
466.24	263.809	466.24	244.702
466.34	263.946	466.34	244.829
466.44	264.075	466.44	244.956
466.54	264.215	466.54	245.083
466.64	264.35	466.64	245.21
466.74	264.495	466.74	245.336
466.84	264.625	466.84	245.463
466.94	264.766	466.94	245.59
467.04	264.909	467.04	245.717
467.14	265.055	467.14	245.843
467.24	265.196	467.24	245.97
467.34	265.328	467.34	246.097
467.44	265.465	467.44	246.224
467.54	265.616	467.54	246.35
467.64	265.745	467.64	246.477
467.74	265.88	467.74	246.604
467.84	266.016	467.84	246.73
467.94	266.157	467.94	246.857
468.04	266.286	468.04	246.984
468.14	266.43	468.14	247.11
468.24	266.577	468.24	247.237
468.34	266.717	468.34	247.363
468.44	266.85	468.44	247.49
468.54	266.987	468.54	247.616
468.64	267.116	468.64	247.743
468.74	267.246	468.74	247.869
468.84	267.389	468.84	247.996
468.94	267.526	468.94	248.122
469.04	267.657	469.04	248.249
469.14	267.789	469.14	248.375
469.24	267.916	469.24	248.502
469.34	268.055	469.34	248.628
469.44	268.186	469.44	248.755
469.54	268.328	469.54	248.881
469.64	268.465	469.64	249.007
469.74	268.596	469.74	249.134
469.84	268.729	469.84	249.26
469.94	268.866	469.94	249.386
470.04	268.995	470.04	249.513
470.14	269.116	470.14	249.639
470.24	269.248	470.24	249.765
470.34	269.375	470.34	249.892
470.44	269.514	470.44	250.018
470.54	269.649	470.54	250.144
470.64	269.764	470.64	250.27
470.74	269.905	470.74	250.397
470.84	270.036	470.84	250.523
470.94	270.159	470.94	250.649
471.04	270.297	471.04	250.775
471.14	270.416	471.14	250.901
471.24	270.539	471.24	251.027
471.34	270.666	471.34	251.154
471.44	270.786	471.44	251.28
471.54	270.916	471.54	251.406
471.64	271.049	471.64	251.532
471.74	271.176	471.74	251.658
471.84	271.305	471.84	251.784
471.94	271.426	471.94	251.91
472.04	271.549	472.04	252.036
472.14	271.676	472.14	252.162
472.24	271.795	472.24	252.288
472.34	271.93	472.34	252.414
472.44	272.055	472.44	252.54
472.54	272.176	472.54	252.666
472.64	272.309	472.64	252.792
472.74	272.436	472.74	252.918
472.84	272.555	472.84	253.044
472.94	272.69	472.94	253.17
473.04	272.815	473.04	253.296
473.14	272.934	473.14	253.421
473.24	273.049	473.24	253.547
473.34	273.174	473.34	253.673
473.44	273.295	473.44	253.799
473.54	273.414	473.54	253.925
473.64	273.54	473.64	254.051
473.74	273.666	473.74	254.176
473.84	273.786	473.84	254.302
473.94	273.911	473.94	254.428
474.04	274.036	474.04	254.554
474.14	274.157	474.14	254.679
474.24	274.286	474.24	254.805
474.34	274.411	474.34	254.931
474.44	274.526	474.44	255.056
474.54	274.635	474.54	255.182
474.64	274.76	474.64	255.308
474.74	274.875	474.74	255.433
474.84	275	474.84	255.559
474.94	275.125	474.94	255.684
475.04	275.245	475.04	255.81
475.14	275.37	475.14	255.936
475.24	275.495	475.24	256.061
475.34	275.61	475.34	256.187
475.44	275.735	475.44	256.312
475.54	275.844	475.54	256.438
475.64	275.969	475.64	256.563
475.74	276.084	475.74	256.689
475.84	276.21	475.84	256.814
475.94	276.327	475.94	256.939
476.04	276.436	476.04	257.065
476.14	276.551	476.14	257.19
476.24	276.657	476.24	257.316
476.34	276.776	476.34	257.441
476.44	276.901	476.44	257.566
476.54	277.016	476.54	257.692
476.64	277.125	476.64	257.817
476.74	277.25	476.74	257.942
476.84	277.366	476.84	258.068
476.94	277.465	476.94	258.193
477.04	277.58	477.04	258.318
477.14	277.705	477.14	258.444
477.24	277.815	477.24	258.569
477.34	277.93	477.34	258.694
477.44	278.045	477.44	258.819
477.54	278.168	477.54	258.945
477.64	278.295	477.64	259.07
477.74	278.405	477.74	259.195
477.84	278.52	477.84	259.32
477.94	278.635	477.94	259.445
478.04	278.758	478.04	259.57
478.14	278.875	478.14	259.695
478.24	278.995	478.24	259.821
478.34	279.109	478.34	259.946
478.44	279.217	478.44	260.071
478.54	279.33	478.54	260.196
478.64	279.455	478.64	260.321
478.74	279.58	478.74	260.446
478.84	279.696	478.84	260.571
478.94	279.805	478.94	260.696
479.04	279.92	479.04	260.821
479.14	280.045	479.14	260.946
479.24	280.159	479.24	261.071
479.34	280.276	479.34	261.196
479.44	280.375	479.44	261.321
479.54	280.498	479.54	261.446
479.64	280.606	479.64	261.57
479.74	280.719	479.74	261.695
479.84	280.834	479.84	261.82
479.94	280.934	479.94	261.945
480.04	281.049	480.04	262.07
480.14	281.155	480.14	262.195
480.24	281.269	480.24	262.319
480.34	281.377	480.34	262.444
480.44	281.487	480.44	262.569
480.54	281.59	480.54	262.694
480.64	281.705	480.64	262.818
480.74	281.811	480.74	262.943
480.84	281.916	480.84	263.068
480.94	282.026	480.94	263.193
481.04	282.129	481.04	263.317
481.14	282.246	481.14	263.442
481.24	282.35	481.24	263.566
481.34	282.455	481.34	263.691
481.44	282.559	481.44	263.816
481.54	282.676	481.54	263.94
481.64	282.776	481.64	264.065
481.74	282.879	481.74	264.189
481.84	282.995	481.84	264.314
481.94	283.11	481.94	264.439
482.04	283.215	482.04	264.563
482.14	283.329	482.14	264.688
482.24	283.436	482.24	264.812
482.34	283.547	482.34	264.937
482.44	283.651	482.44	265.061
482.54	283.766	482.54	265.186
482.64	283.866	482.64	265.31
482.74	283.981	482.74	265.434
482.84	284.086	482.84	265.559
482.94	284.19	482.94	265.683
483.04	284.295	483.04	265.808
483.14	284.411	483.14	265.932
483.24	284.506	483.24	266.056
483.34	284.61	483.34	266.181
483.44	284.715	483.44	266.305
483.54	284.819	483.54	266.429
483.64	284.936	483.64	266.554
483.74	285.039	483.74	266.678
483.84	285.155	483.84	266.802
483.94	285.254	483.94	266.926
484.04	285.358	484.04	267.051
484.14	285.465	484.14	267.175
484.24	285.565	484.24	267.299
484.34	285.669	484.34	267.423
484.44	285.776	484.44	267.547
484.54	285.879	484.54	267.671
484.64	285.987	484.64	267.796
484.74	286.09	484.74	267.92
484.84	286.196	484.84	268.044
484.94	286.299	484.94	268.168
485.04	286.405	485.04	268.292
485.14	286.51	485.14	268.416
485.24	286.616	485.24	268.54
485.34	286.729	485.34	268.664
485.44	286.834	485.44	268.788
485.54	286.924	485.54	268.912
485.64	287.039	485.64	269.036
485.74	287.155	485.74	269.16
485.84	287.258	485.84	269.284
485.94	287.366	485.94	269.408
486.04	287.46	486.04	269.532
486.14	287.577	486.14	269.656
486.24	287.68	486.24	269.78
486.34	287.776	486.34	269.903
486.44	287.879	486.44	270.027
486.54	287.987	486.54	270.151
486.64	288.09	486.64	270.275
486.74	288.196	486.74	270.399
486.84	288.295	486.84	270.523
486.94	288.399	486.94	270.646
487.04	288.506	487.04	270.77
487.14	288.61	487.14	270.894
487.24	288.705	487.24	271.018
487.34	288.809	487.34	271.141
487.44	288.905	487.44	271.265
487.54	289.008	487.54	271.389
487.64	289.116	487.64	271.512
487.74	289.22	487.74	271.636
487.84	289.327	487.84	271.76
487.94	289.43	487.94	271.883
488.04	289.526	488.04	272.007
488.14	289.625	488.14	272.131
488.24	289.721	488.24	272.254
488.34	289.827	488.34	272.378
488.44	289.93	488.44	272.501
488.54	290.026	488.54	272.625
488.64	290.129	488.64	272.748
488.74	290.225	488.74	272.872
488.84	290.328	488.84	272.995
488.94	290.426	488.94	273.119
489.04	290.53	489.04	273.242
489.14	290.625	489.14	273.366
489.24	290.719	489.24	273.489
489.34	290.825	489.34	273.613
489.44	290.928	489.44	273.736
489.54	291.024	489.54	273.859
489.64	291.125	489.64	273.983
489.74	291.22	489.74	274.106
489.84	291.327	489.84	274.229
489.94	291.42	489.94	274.353
490.04	291.526	490.04	274.476
490.14	291.62	490.14	274.599
490.24	291.725	490.24	274.723
490.34	291.817	490.34	274.846
490.44	291.911	490.44	274.969
490.54	292.016	490.54	275.092
490.64	292.11	490.64	275.216
490.74	292.215	490.74	275.339
490.84	292.309	490.84	275.462
490.94	292.414	490.94	275.585
491.04	292.508	491.04	275.708
491.14	292.606	491.14	275.831
491.24	292.7	491.24	275.955
491.34	292.805	491.34	276.078
491.44	292.9	491.44	276.201
491.54	292.996	491.54	276.324
491.64	293.096	491.64	276.447
491.74	293.19	491.74	276.57
491.84	293.289	491.84	276.693
491.94	293.385	491.94	276.816
492.04	293.479	492.04	276.939
492.14	293.577	492.14	277.062
492.24	293.67	492.24	277.185
492.34	293.776	492.34	277.308
492.44	293.87	492.44	277.431
492.54	293.965	492.54	277.554
492.64	294.059	492.64	277.677
492.74	294.155	492.74	277.8
492.84	294.248	492.84	277.923
492.94	294.344	492.94	278.045
493.04	294.439	493.04	278.168
493.14	294.536	493.14	278.291
493.24	294.631	493.24	278.414
493.34	294.727	493.34	278.537
493.44	294.821	493.44	278.659
493.54	294.916	493.54	278.782
493.64	295.01	493.64	278.905
493.74	295.106	493.74	279.028
493.84	295.2	493.84	279.15
493.94	295.295	493.94	279.273
494.04	295.389	494.04	279.396
494.14	295.485	494.14	279.519
494.24	295.578	494.24	279.641
494.34	295.674	494.34	279.764
494.44	295.77	494.44	279.886
494.54	295.866	494.54	280.009
494.64	295.95	494.64	280.132
494.74	296.055	494.74	280.254
494.84	296.15	494.84	280.377
494.94	296.246	494.94	280.499
495.04	296.33	495.04	280.622
495.14	296.426	495.14	280.745
495.24	296.516	495.24	280.867
495.34	296.61	495.34	280.99
495.44	296.705	495.44	281.112
495.54	296.799	495.54	281.235
495.64	296.895	495.64	281.357
495.74	296.989	495.74	281.479
495.84	297.086	495.84	281.602
495.94	297.168	495.94	281.724
496.04	297.266	496.04	281.847
496.14	297.36	496.14	281.969
496.24	297.455	496.24	282.091
496.34	297.549	496.34	282.214
496.44	297.645	496.44	282.336
496.54	297.725	496.54	282.458
496.64	297.819	496.64	282.581
496.74	297.92	496.74	282.703
496.84	298.006	496.84	282.825
496.94	298.1	496.94	282.947
497.04	298.196	497.04	283.07
497.14	298.28	497.14	283.192
497.24	298.375	497.24	283.314
497.34	298.469	497.34	283.436
497.44	298.565	497.44	283.558
497.54	298.645	497.54	283.681
497.64	298.739	497.64	283.803
497.74	298.834	497.74	283.925
497.84	298.918	497.84	284.047
497.94	299.014	497.94	284.169
498.04	299.098	498.04	284.291
498.14	299.196	498.14	284.413
498.24	299.29	498.24	284.535
498.34	299.377	498.34	284.657
498.44	299.471	498.44	284.779
498.54	299.557	498.54	284.901
498.64	299.651	498.64	285.023
498.74	299.737	498.74	285.145
498.84	299.821	498.84	285.267
498.94	299.916	498.94	285.389
499.04	300	499.04	285.511
499.14	300.09	499.14	285.633
499.24	300.186	499.24	285.755
499.34	300.28	499.34	285.877
499.44	300.366	499.44	285.999
