Cycle: 8  C15N146A_X	Cycle: 8  C15N146A_Y	Fitted Cycle: 8  C15N146A_X	Fitted Cycle: 8  C15N146A_Y
291.24	12.97	291.24	9.91237
291.34	12.97	291.34	9.91368
291.44	12.9797	291.44	9.915
291.54	12.9797	291.54	9.91631
291.64	12.9758	291.64	9.91762
291.74	12.97	291.74	9.91893
291.84	12.9817	291.84	9.92024
291.94	12.9817	291.94	9.92155
292.04	12.9817	292.04	9.92286
292.14	12.9817	292.14	9.92417
292.24	12.9915	292.24	9.92547
292.34	12.9915	292.34	9.92678
292.44	12.9875	292.44	9.92809
292.54	12.9817	292.54	9.92939
292.64	12.9915	292.64	9.9307
292.74	12.9915	292.74	9.932
292.84	12.9915	292.84	9.9333
292.94	12.9915	292.94	9.93461
293.04	12.9915	293.04	9.93591
293.14	13.0012	293.14	9.93721
293.24	13.0012	293.24	9.93851
293.34	13.0012	293.34	9.93981
293.44	13.011	293.44	9.94111
293.54	13.011	293.54	9.94241
293.64	13.0071	293.64	9.94371
293.74	13.011	293.74	9.94501
293.84	13.011	293.84	9.9463
293.94	13.011	293.94	9.9476
294.04	13.011	294.04	9.94889
294.14	13.0208	294.14	9.95019
294.24	13.0208	294.24	9.95148
294.34	13.0208	294.34	9.95278
294.44	13.0208	294.44	9.95407
294.54	13.0266	294.54	9.95536
294.64	13.0208	294.64	9.95665
294.74	13.0208	294.74	9.95795
294.84	13.0305	294.84	9.95924
294.94	13.0305	294.94	9.96052
295.04	13.0305	295.04	9.96181
295.14	13.0305	295.14	9.9631
295.24	13.0305	295.24	9.96439
295.34	13.0383	295.34	9.96568
295.44	13.0325	295.44	9.96696
295.54	13.0325	295.54	9.96825
295.64	13.0325	295.64	9.96954
295.74	13.0422	295.74	9.97082
295.84	13.0422	295.84	9.9721
295.94	13.0422	295.94	9.97339
296.04	13.0422	296.04	9.97467
296.14	13.0422	296.14	9.97595
296.24	13.052	296.24	9.97723
296.34	13.0481	296.34	9.97851
296.44	13.0422	296.44	9.97979
296.54	13.0422	296.54	9.98107
296.64	13.052	296.64	9.98235
296.74	13.052	296.74	9.98363
296.84	13.052	296.84	9.98491
296.94	13.052	296.94	9.98618
297.04	13.052	297.04	9.98746
297.14	13.0571	297.14	9.98874
297.24	13.05	297.24	9.99001
297.34	13.05	297.34	9.99129
297.44	13.05	297.44	9.99256
297.54	13.0598	297.54	9.99383
297.64	13.0598	297.64	9.9951
297.74	13.0598	297.74	9.99638
297.84	13.0598	297.84	9.99765
297.94	13.0598	297.94	9.99892
298.04	13.0696	298.04	10.0002
298.14	13.0696	298.14	10.0015
298.24	13.0696	298.24	10.0027
298.34	13.0696	298.34	10.004
298.44	13.0793	298.44	10.0053
298.54	13.0754	298.54	10.0065
298.64	13.0696	298.64	10.0078
298.74	13.0696	298.74	10.0091
298.84	13.0696	298.84	10.0103
298.94	13.0696	298.94	10.0116
299.04	13.0813	299.04	10.0129
299.14	13.0813	299.14	10.0141
299.24	13.0813	299.24	10.0154
299.34	13.0813	299.34	10.0166
299.44	13.0813	299.44	10.0179
299.54	13.0813	299.54	10.0192
299.64	13.0911	299.64	10.0204
299.74	13.0911	299.74	10.0217
299.84	13.0911	299.84	10.0229
299.94	13.0911	299.94	10.0242
300.04	13.0911	300.04	10.0254
300.14	13.0872	300.14	10.0267
300.24	13.0911	300.24	10.028
300.34	13.0911	300.34	10.0292
300.44	13.0911	300.44	10.0305
300.54	13.0911	300.54	10.0317
300.64	13.0911	300.64	10.033
300.74	13.0911	300.74	10.0342
300.84	13.1008	300.84	10.0355
300.94	13.1008	300.94	10.0367
301.04	13.1008	301.04	10.038
301.14	13.0969	301.14	10.0392
301.24	13.1008	301.24	10.0405
301.34	13.1008	301.34	10.0417
301.44	13.1008	301.44	10.043
301.54	13.1008	301.54	10.0442
301.64	13.1106	301.64	10.0455
301.74	13.1106	301.74	10.0467
301.84	13.1106	301.84	10.048
301.94	13.1067	301.94	10.0492
302.04	13.1106	302.04	10.0505
302.14	13.1106	302.14	10.0517
302.24	13.1106	302.24	10.0529
302.34	13.1106	302.34	10.0542
302.44	13.1204	302.44	10.0554
302.54	13.1204	302.54	10.0567
302.64	13.1204	302.64	10.0579
302.74	13.1204	302.74	10.0591
302.84	13.1282	302.84	10.0604
302.94	13.1223	302.94	10.0616
303.04	13.1223	303.04	10.0629
303.14	13.1223	303.14	10.0641
303.24	13.1223	303.24	10.0653
303.34	13.1223	303.34	10.0666
303.44	13.1321	303.44	10.0678
303.54	13.1321	303.54	10.069
303.64	13.1282	303.64	10.0703
303.74	13.1223	303.74	10.0715
303.84	13.1223	303.84	10.0727
303.94	13.1321	303.94	10.074
304.04	13.1321	304.04	10.0752
304.14	13.1321	304.14	10.0764
304.24	13.1321	304.24	10.0777
304.34	13.1321	304.34	10.0789
304.44	13.1321	304.44	10.0801
304.54	13.1321	304.54	10.0814
304.64	13.1321	304.64	10.0826
304.74	13.1418	304.74	10.0838
304.84	13.1418	304.84	10.085
304.94	13.1418	304.94	10.0863
305.04	13.1379	305.04	10.0875
305.14	13.1321	305.14	10.0887
305.24	13.1321	305.24	10.0899
305.34	13.1321	305.34	10.0912
305.44	13.1418	305.44	10.0924
305.54	13.1418	305.54	10.0936
305.64	13.1418	305.64	10.0948
305.74	13.1418	305.74	10.0961
305.84	13.1379	305.84	10.0973
305.94	13.1418	305.94	10.0985
306.04	13.1418	306.04	10.0997
306.14	13.1418	306.14	10.1009
306.24	13.1418	306.24	10.1021
306.34	13.1516	306.34	10.1034
306.44	13.1516	306.44	10.1046
306.54	13.147	306.54	10.1058
306.64	13.1399	306.64	10.107
306.74	13.1497	306.74	10.1082
306.84	13.1497	306.84	10.1094
306.94	13.1497	306.94	10.1107
307.04	13.1497	307.04	10.1119
307.14	13.1458	307.14	10.1131
307.24	13.1497	307.24	10.1143
307.34	13.1497	307.34	10.1155
307.44	13.1497	307.44	10.1167
307.54	13.1497	307.54	10.1179
307.64	13.1497	307.64	10.1191
307.74	13.1497	307.74	10.1203
307.84	13.1497	307.84	10.1215
307.94	13.1497	307.94	10.1228
308.04	13.1614	308.04	10.124
308.14	13.1575	308.14	10.1252
308.24	13.1516	308.24	10.1264
308.34	13.1516	308.34	10.1276
308.44	13.1516	308.44	10.1288
308.54	13.1614	308.54	10.13
308.64	13.1614	308.64	10.1312
308.74	13.1575	308.74	10.1324
308.84	13.1516	308.84	10.1336
308.94	13.1516	308.94	10.1348
309.04	13.1516	309.04	10.136
309.14	13.1418	309.14	10.1372
309.24	13.1458	309.24	10.1384
309.34	13.1516	309.34	10.1396
309.44	13.1516	309.44	10.1408
309.54	13.136	309.54	10.142
309.64	13.1301	309.64	10.1432
309.74	13.134	309.74	10.1444
309.84	13.134	309.84	10.1456
309.94	13.134	309.94	10.1468
310.04	13.125	310.04	10.148
310.14	13.1204	310.14	10.1492
310.24	13.1204	310.24	10.1503
310.34	13.1321	310.34	10.1515
310.44	13.1687	310.44	10.1527
310.54	13.2344	310.54	10.1539
310.64	13.5762	310.64	10.1551
310.74	14.1313	310.74	10.1563
310.84	14.0657	310.84	10.1575
310.94	12.1821	310.94	1.71168
311.04	11.1582	311.04	1.70959
311.14	11.9216	311.14	1.7075
311.24	11.9099	311.24	1.70542
311.34	11.6697	311.34	1.70333
311.44	11.6426	311.44	1.70125
311.54	11.4744	311.54	1.69916
311.64	11.3962	311.64	1.69708
311.74	11.3396	311.74	1.695
311.84	11.2595	311.84	1.69291
311.94	11.1394	311.94	1.69083
312.04	11.0566	312.04	1.68875
312.14	10.9792	312.14	1.68667
312.24	10.991	312.24	1.68459
312.34	10.9753	312.34	1.6825
312.44	10.9414	312.44	1.68042
312.54	10.9277	312.54	1.67834
312.64	10.877	312.64	1.67626
312.74	10.8457	312.74	1.67418
312.84	10.7961	312.84	1.67211
312.94	10.7454	312.94	1.67003
313.04	10.6458	313.04	1.66795
313.14	10.5559	313.14	1.66587
313.24	10.4739	313.24	1.66379
313.34	10.4153	313.34	1.66171
313.44	10.3496	313.44	1.65964
313.54	10.2766	313.54	1.65756
313.64	10.2239	313.64	1.65549
313.74	10.1614	313.74	1.65341
313.84	10.0989	313.84	1.65133
313.94	10.0488	313.94	1.64926
314.04	9.99536	314.04	1.64718
314.14	9.93872	314.14	1.64511
314.24	9.89966	314.24	1.64304
314.34	9.84497	314.34	1.64096
314.44	9.79883	314.44	1.63889
314.54	9.75513	314.54	1.63682
314.64	9.71021	314.64	1.63475
314.74	9.66919	314.74	1.63267
314.84	9.62817	314.84	1.6306
314.94	9.58398	314.94	1.62853
315.04	9.53052	315.04	1.62646
315.14	9.49536	315.14	1.62439
315.24	9.44849	315.24	1.62232
315.34	9.3938	315.34	1.62025
315.44	9.34961	315.44	1.61818
315.54	9.31567	315.54	1.61611
315.64	9.27661	315.64	1.61404
315.74	9.22974	315.74	1.61198
315.84	9.18481	315.84	1.60991
315.94	9.14575	315.94	1.60784
316.04	9.09888	316.04	1.60577
316.14	9.06445	316.14	1.60371
316.24	9.02661	316.24	1.60164
316.34	8.9856	316.34	1.59958
316.44	8.94067	316.44	1.59751
316.54	8.89966	316.54	1.59545
316.64	8.8645	316.64	1.59338
316.74	8.82935	316.74	1.59132
316.84	8.80469	316.84	1.58925
316.94	8.77075	316.94	1.58719
317.04	8.7395	317.04	1.58513
317.14	8.70825	317.14	1.58306
317.24	8.67969	317.24	1.581
317.34	8.65942	317.34	1.57894
317.44	8.63013	317.44	1.57688
317.54	8.60669	317.54	1.57482
317.64	8.5957	317.64	1.57276
317.74	8.55981	317.74	1.57069
317.84	8.52856	317.84	1.56864
317.94	8.50903	317.94	1.56658
318.04	8.47852	318.04	1.56452
318.14	8.45044	318.14	1.56246
318.24	8.41919	318.24	1.5604
318.34	8.39966	318.34	1.55834
318.44	8.36914	318.44	1.55628
318.54	8.34692	318.54	1.55422
318.64	8.31958	318.64	1.55217
318.74	8.28052	318.74	1.55011
318.84	8.24927	318.84	1.54806
318.94	8.22388	318.94	1.546
319.04	8.18872	319.04	1.54394
319.14	8.16406	319.14	1.54189
319.24	8.13989	319.24	1.53983
319.34	8.11841	319.34	1.53778
319.44	8.09497	319.44	1.53573
319.54	8.06763	319.54	1.53367
319.64	8.04492	319.64	1.53162
319.74	8.01685	319.74	1.52957
319.84	7.9895	319.84	1.52751
319.94	7.96606	319.94	1.52546
320.04	7.93481	320.04	1.52341
320.14	7.90942	320.14	1.52136
320.24	7.88477	320.24	1.51931
320.34	7.8606	320.34	1.51726
320.44	7.83521	320.44	1.51521
320.54	7.80981	320.54	1.51316
320.64	7.78442	320.64	1.51111
320.74	7.75903	320.74	1.50906
320.84	7.75195	320.84	1.50701
320.94	7.7395	320.94	1.50496
321.04	7.72974	321.04	1.50291
321.14	7.70435	321.14	1.50086
321.24	7.68945	321.24	1.49882
321.34	7.66919	321.34	1.49677
321.44	7.66333	321.44	1.49472
321.54	7.64844	321.54	1.49268
321.64	7.63989	321.64	1.49063
321.74	7.62427	321.74	1.48859
321.84	7.61719	321.84	1.48654
321.94	7.60278	321.94	1.4845
322.04	7.57544	322.04	1.48245
322.14	7.53369	322.14	1.48041
322.24	7.4895	322.24	1.47837
322.34	7.45508	322.34	1.47632
322.44	7.42114	322.44	1.47428
322.54	7.39575	322.54	1.47224
322.64	7.36255	322.64	1.4702
322.74	7.33521	322.74	1.46815
322.84	7.32153	322.84	1.46611
322.94	7.32422	322.94	1.46407
323.04	7.30981	323.04	1.46203
323.14	7.29028	323.14	1.45999
323.24	7.27466	323.24	1.45795
323.34	7.26367	323.34	1.45591
323.44	7.25122	323.44	1.45387
323.54	7.21338	323.54	1.45183
323.64	7.15161	323.64	1.4498
323.74	7.0708	323.74	1.44776
323.84	6.99536	323.84	1.44572
323.94	6.92627	323.94	1.44368
324.04	6.85864	324.04	1.44165
324.14	6.80396	324.14	1.43961
324.24	6.76294	324.24	1.43757
324.34	6.69507	324.34	1.43554
324.44	6.6106	324.44	1.4335
324.54	6.58398	324.54	1.43147
324.64	6.5813	324.64	1.42943
324.74	6.60547	324.74	1.4274
324.84	6.64648	324.84	1.42537
324.94	6.66724	324.94	1.42333
325.04	6.6731	325.04	1.4213
325.14	6.66797	325.14	1.41927
325.24	6.64966	325.24	1.41723
325.34	6.64575	325.34	1.4152
325.44	6.62427	325.44	1.41317
325.54	6.60864	325.54	1.41114
325.64	6.5957	325.64	1.40911
325.74	6.57544	325.74	1.40708
325.84	6.55591	325.84	1.40505
325.94	6.53638	325.94	1.40302
326.04	6.52466	326.04	1.40099
326.14	6.50513	326.14	1.39896
326.24	6.4856	326.24	1.39693
326.34	6.47388	326.34	1.3949
326.44	6.45044	326.44	1.39288
326.54	6.42114	326.54	1.39085
326.64	6.4082	326.64	1.38882
326.74	6.39575	326.74	1.38679
326.84	6.37622	326.84	1.38477
326.94	6.35474	326.94	1.38274
327.04	6.34497	327.04	1.38072
327.14	6.32153	327.14	1.37869
327.24	6.30396	327.24	1.37666
327.34	6.28442	327.34	1.37464
327.44	6.27466	327.44	1.37262
327.54	6.25122	327.54	1.37059
327.64	6.22461	327.64	1.36857
327.74	6.21606	327.74	1.36655
327.84	6.20044	327.84	1.36452
327.94	6.18481	327.94	1.3625
328.04	6.16919	328.04	1.36048
328.14	6.16992	328.14	1.35846
328.24	6.15161	328.24	1.35644
328.34	6.12622	328.34	1.35442
328.44	6.11646	328.44	1.35239
328.54	6.09106	328.54	1.35037
328.64	6.07544	328.64	1.34835
328.74	6.05591	328.74	1.34633
328.84	6.04028	328.84	1.34432
328.94	6.02466	328.94	1.3423
329.04	6.00513	329.04	1.34028
329.14	5.99536	329.14	1.33826
329.24	5.97974	329.24	1.33624
329.34	5.95435	329.34	1.33423
329.44	5.94067	329.44	1.33221
329.54	5.92578	329.54	1.33019
329.64	5.91138	329.64	1.32818
329.74	5.88599	329.74	1.32616
329.84	5.87231	329.84	1.32415
329.94	5.85474	329.94	1.32213
330.04	5.84106	330.04	1.32012
330.14	5.82153	330.14	1.3181
330.24	5.79614	330.24	1.31609
330.34	5.78052	330.34	1.31407
330.44	5.76489	330.44	1.31206
330.54	5.75513	330.54	1.31005
330.64	5.73169	330.64	1.30803
330.74	5.71411	330.74	1.30602
330.84	5.70044	330.84	1.30401
330.94	5.68091	330.94	1.302
331.04	5.66528	331.04	1.29999
331.14	5.63989	331.14	1.29798
331.24	5.625	331.24	1.29597
331.34	5.61646	331.34	1.29396
331.44	5.60083	331.44	1.29195
331.54	5.58521	331.54	1.28994
331.64	5.57153	331.64	1.28793
331.74	5.55591	331.74	1.28592
331.84	5.54614	331.84	1.28391
331.94	5.53052	331.94	1.28191
332.04	5.51489	332.04	1.2799
332.14	5.49536	332.14	1.27789
332.24	5.47974	332.24	1.27588
332.34	5.46411	332.34	1.27388
332.44	5.45508	332.44	1.27187
332.54	5.44263	332.54	1.26987
332.64	5.42505	332.64	1.26786
332.74	5.41528	332.74	1.26586
332.84	5.39185	332.84	1.26385
332.94	5.37622	332.94	1.26185
333.04	5.37622	333.04	1.25984
333.14	5.3606	333.14	1.25784
333.24	5.33521	333.24	1.25584
333.34	5.32544	333.34	1.25383
333.44	5.30981	333.44	1.25183
333.54	5.29419	333.54	1.24983
333.64	5.28442	333.64	1.24783
333.74	5.27075	333.74	1.24583
333.84	5.25391	333.84	1.24383
333.94	5.25513	333.94	1.24183
334.04	5.2356	334.04	1.23983
334.14	5.22192	334.14	1.23783
334.24	5.2063	334.24	1.23583
334.34	5.20435	334.34	1.23383
334.44	5.19067	334.44	1.23183
334.54	5.17505	334.54	1.22983
334.64	5.16138	334.64	1.22783
334.74	5.15552	334.74	1.22583
334.84	5.13989	334.84	1.22384
334.94	5.12427	334.94	1.22184
335.04	5.11523	335.04	1.21984
335.14	5.10669	335.14	1.21785
335.24	5.10083	335.24	1.21585
335.34	5.08521	335.34	1.21386
335.44	5.07544	335.44	1.21186
335.54	5.06177	335.54	1.20987
335.64	5.04614	335.64	1.20787
335.74	5.04419	335.74	1.20588
335.84	5.03052	335.84	1.20388
335.94	5.01489	335.94	1.20189
336.04	5.00513	336.04	1.1999
336.14	5.00586	336.14	1.1979
336.24	4.99146	336.24	1.19591
336.34	4.97583	336.34	1.19392
336.44	4.96606	336.44	1.19193
336.54	4.95239	336.54	1.18994
336.64	4.94458	336.64	1.18795
336.74	4.93481	336.74	1.18596
336.84	4.93091	336.84	1.18397
336.94	4.91528	336.94	1.18198
337.04	4.90161	337.04	1.17999
337.14	4.89575	337.14	1.178
337.24	4.88403	337.24	1.17601
337.34	4.88013	337.34	1.17402
337.44	4.8645	337.44	1.17203
337.54	4.85083	337.54	1.17004
337.64	4.83398	337.64	1.16806
337.74	4.83521	337.74	1.16607
337.84	4.82544	337.84	1.16408
337.94	4.81177	337.94	1.1621
338.04	4.80591	338.04	1.16011
338.14	4.79419	338.14	1.15813
338.24	4.78442	338.24	1.15614
338.34	4.78052	338.34	1.15416
338.44	4.76489	338.44	1.15217
338.54	4.75513	338.54	1.15019
338.64	4.75122	338.64	1.1482
338.74	4.73438	338.74	1.14622
338.84	4.72192	338.84	1.14424
338.94	4.71606	338.94	1.14226
339.04	4.7063	339.04	1.14027
339.14	4.69458	339.14	1.13829
339.24	4.69458	339.24	1.13631
339.34	4.68091	339.34	1.13433
339.44	4.67505	339.44	1.13235
339.54	4.66528	339.54	1.13037
339.64	4.65356	339.64	1.12839
339.74	4.64966	339.74	1.12641
339.84	4.63477	339.84	1.12443
339.94	4.63599	339.94	1.12245
340.04	4.62231	340.04	1.12047
340.14	4.61646	340.14	1.11849
340.24	4.60474	340.24	1.11651
340.34	4.59106	340.34	1.11453
340.44	4.58521	340.44	1.11256
340.54	4.57153	340.54	1.11058
340.64	4.56567	340.64	1.1086
340.74	4.55396	340.74	1.10663
340.84	4.55396	340.84	1.10465
340.94	4.54028	340.94	1.10268
341.04	4.53442	341.04	1.1007
341.14	4.52539	341.14	1.09873
341.24	4.52271	341.24	1.09675
341.34	4.50513	341.34	1.09478
341.44	4.50513	341.44	1.0928
341.54	4.49536	341.54	1.09083
341.64	4.49146	341.64	1.08886
341.74	4.47583	341.74	1.08688
341.84	4.47192	341.84	1.08491
341.94	4.46411	341.94	1.08294
342.04	4.45044	342.04	1.08097
342.14	4.44458	342.14	1.079
342.24	4.43481	342.24	1.07702
342.34	4.43091	342.34	1.07505
342.44	4.42578	342.44	1.07308
342.54	4.42114	342.54	1.07111
342.64	4.40552	342.64	1.06914
342.74	4.40552	342.74	1.06717
342.84	4.39185	342.84	1.06521
342.94	4.38599	342.94	1.06324
343.04	4.37036	343.04	1.06127
343.14	4.3645	343.14	1.0593
343.24	4.3645	343.24	1.05733
343.34	4.35083	343.34	1.05537
343.44	4.34497	343.44	1.0534
343.54	4.34106	343.54	1.05143
343.64	4.32544	343.64	1.04947
343.74	4.31958	343.74	1.0475
343.84	4.30469	343.84	1.04554
343.94	4.302	343.94	1.04357
344.04	4.29614	344.04	1.04161
344.14	4.28247	344.14	1.03964
344.24	4.27661	344.24	1.03768
344.34	4.27466	344.34	1.03571
344.44	4.26099	344.44	1.03375
344.54	4.25513	344.54	1.03179
344.64	4.25122	344.64	1.02982
344.74	4.24536	344.74	1.02786
344.84	4.2356	344.84	1.0259
344.94	4.22974	344.94	1.02394
345.04	4.22388	345.04	1.02198
345.14	4.21021	345.14	1.02002
345.24	4.20435	345.24	1.01806
345.34	4.20044	345.34	1.0161
345.44	4.19531	345.44	1.01414
345.54	4.18677	345.54	1.01218
345.64	4.18091	345.64	1.01022
345.74	4.17505	345.74	1.00826
345.84	4.17114	345.84	1.0063
345.94	4.16528	345.94	1.00434
346.04	4.15161	346.04	1.00238
346.14	4.14575	346.14	1.00043
346.24	4.14185	346.24	0.998469
346.34	4.12427	346.34	0.996513
346.44	4.12427	346.44	0.994556
346.54	4.12036	346.54	0.9926
346.64	4.10474	346.64	0.990644
346.74	4.10083	346.74	0.988689
346.84	4.0957	346.84	0.986734
346.94	4.09106	346.94	0.98478
347.04	4.08521	347.04	0.982825
347.14	4.0813	347.14	0.980871
347.24	4.06567	347.24	0.978917
347.34	4.06567	347.34	0.976965
347.44	4.06177	347.44	0.975012
347.54	4.05591	347.54	0.973059
347.64	4.05591	347.64	0.971106
347.74	4.05005	347.74	0.969154
347.84	4.03442	347.84	0.967203
347.94	4.03052	347.94	0.965252
348.04	4.02466	348.04	0.963301
348.14	4.02539	348.14	0.96135
348.24	4.02271	348.24	0.9594
348.34	4.01294	348.34	0.957451
348.44	3.99536	348.44	0.955501
348.54	3.99536	348.54	0.953552
348.64	3.99146	348.64	0.951603
348.74	3.9856	348.74	0.949654
348.84	3.98169	348.84	0.947707
348.94	3.97583	348.94	0.945759
349.04	3.96021	349.04	0.943811
349.14	3.96411	349.14	0.941864
349.24	3.95435	349.24	0.939917
349.34	3.95044	349.34	0.937971
349.44	3.94458	349.44	0.936025
349.54	3.94067	349.54	0.934079
349.64	3.93481	349.64	0.932134
349.74	3.93091	349.74	0.930189
349.84	3.92578	349.84	0.928244
349.94	3.92114	349.94	0.9263
350.04	3.91528	350.04	0.924356
350.14	3.90161	350.14	0.922412
350.24	3.89575	350.24	0.920469
350.34	3.89185	350.34	0.918526
350.44	3.88599	350.44	0.916583
350.54	3.88208	350.54	0.914641
350.64	3.87427	350.64	0.912699
350.74	3.87036	350.74	0.910757
350.84	3.8645	350.84	0.908816
350.94	3.8606	350.94	0.906875
351.04	3.85474	351.04	0.904935
351.14	3.85083	351.14	0.902994
351.24	3.84497	351.24	0.901054
351.34	3.84106	351.34	0.899115
351.44	3.83398	351.44	0.897176
351.54	3.8313	351.54	0.895237
351.64	3.82544	351.64	0.893298
351.74	3.82544	351.74	0.89136
351.84	3.82153	351.84	0.889422
351.94	3.81567	351.94	0.887485
352.04	3.81177	352.04	0.885547
352.14	3.79614	352.14	0.88361
352.24	3.79028	352.24	0.881674
352.34	3.78442	352.34	0.879738
352.44	3.78052	352.44	0.877802
352.54	3.77466	352.54	0.875867
352.64	3.77075	352.64	0.873931
352.74	3.76489	352.74	0.871996
352.84	3.76563	352.84	0.870062
352.94	3.76294	352.94	0.868128
353.04	3.75513	353.04	0.866194
353.14	3.75122	353.14	0.864261
353.24	3.74536	353.24	0.862328
353.34	3.74146	353.34	0.860395
353.44	3.7356	353.44	0.858463
353.54	3.73169	353.54	0.856531
353.64	3.72583	353.64	0.854599
353.74	3.72583	353.74	0.852667
353.84	3.71997	353.84	0.850737
353.94	3.71411	353.94	0.848806
354.04	3.71021	354.04	0.846875
354.14	3.70435	354.14	0.844945
354.24	3.70044	354.24	0.843015
354.34	3.69458	354.34	0.841086
354.44	3.69067	354.44	0.839157
354.54	3.68555	354.54	0.837228
354.64	3.68286	354.64	0.8353
354.74	3.68286	354.74	0.833372
354.84	3.66528	354.84	0.831444
354.94	3.66138	354.94	0.829517
355.04	3.66528	355.04	0.82759
355.14	3.66138	355.14	0.825663
355.24	3.65161	355.24	0.823737
355.34	3.64575	355.34	0.821811
355.44	3.64185	355.44	0.819885
355.54	3.63208	355.54	0.81796
355.64	3.62427	355.64	0.816035
355.74	3.62036	355.74	0.81411
355.84	3.62036	355.84	0.812186
355.94	3.6145	355.94	0.810262
356.04	3.6106	356.04	0.808338
356.14	3.60083	356.14	0.806415
356.24	3.59497	356.24	0.804492
356.34	3.59106	356.34	0.802569
356.44	3.5813	356.44	0.800647
356.54	3.57349	356.54	0.798725
356.64	3.57935	356.64	0.796803
356.74	3.56958	356.74	0.794882
356.84	3.56445	356.84	0.792961
356.94	3.56177	356.94	0.791041
357.04	3.55591	357.04	0.78912
357.14	3.552	357.14	0.7872
357.24	3.54224	357.24	0.78528
357.34	3.53638	357.34	0.783361
357.44	3.53247	357.44	0.781442
357.54	3.53638	357.54	0.779524
357.64	3.53052	357.64	0.777605
357.74	3.52075	357.74	0.775687
357.84	3.51489	357.84	0.77377
357.94	3.51099	357.94	0.771853
358.04	3.50122	358.04	0.769936
358.14	3.49536	358.14	0.768019
358.24	3.49146	358.24	0.766102
358.34	3.49146	358.34	0.764187
358.44	3.48169	358.44	0.762271
358.54	3.47388	358.54	0.760356
358.64	3.46997	358.64	0.758441
358.74	3.46021	358.74	0.756526
358.84	3.45435	358.84	0.754612
358.94	3.45044	358.94	0.752698
359.04	3.45044	359.04	0.750784
359.14	3.44531	359.14	0.748871
359.24	3.44263	359.24	0.746958
359.34	3.43286	359.34	0.745046
