"Volume (mL)"	"BioRad Standards"	"BioRad Standards"	"BioRad Standards"	CDIN1-Codanin-1	CDIN1-Codanin-1	CDIN1-Codanin-1
30.528780				1.244171		
30.529830				1.244033		
30.530870				1.243538		
30.531910				1.243292		
30.532960				1.242549		
30.534000				1.241936		
30.535040				1.241318		
30.536090				1.240119		
30.537130				1.239920		
30.538180				1.239785		
30.539220				1.239840		
30.540270				1.240273		
30.541310				1.240107		
30.542350				1.239581		
30.543400				1.239527		
30.544440				1.240211		
30.545490				1.239849		
30.546530				1.240399		
30.547580				1.239753		
30.548620				1.239732		
30.549660				1.239897		
30.550710				1.240252		
30.551750				1.239686		
30.552790				1.239525		
30.553840				1.239260		
30.554880				1.238675		
30.555930				1.238931		
30.556970				1.237994		
30.558020				1.237315		
30.559060				1.237167		
30.560100				1.236611		
30.561150				1.236616		
30.562190				1.237282		
30.563230				1.237699		
30.564280				1.237269		
30.565320				1.237269		
30.566370				1.237572		
30.567410				1.236700		
30.568460				1.235665		
30.569500				1.235049		
30.570540				1.234419		
30.571590				1.233450		
30.572630				1.233121		
30.573680				1.233229		
30.574720				1.233547		
30.575760				1.234149		
30.576810				1.234305		
30.577850				1.233830		
30.578900				1.233669		
30.579940				1.234277		
30.580980				1.235123		
30.582030				1.235600		
30.583070				1.235817		
30.584120				1.236264		
30.585160				1.236555		
30.586200				1.236407		
30.587250				1.235826		
30.588290				1.236154		
30.589340				1.237009		
30.590380				1.236780		
30.591430				1.235868		
30.592470				1.235509		
30.593510				1.235259		
30.594560				1.234864		
30.595600				1.235043		
30.596640				1.234842		
30.597690				1.235222		
30.598730				1.234756		
30.599780				1.234794		
30.600820				1.235014		
30.601870				1.233899		
30.602910				1.233147		
30.603950				1.232557		
30.605000				1.231676		
30.606040				1.231372		
30.607080				1.231604		
30.608130				1.231270		
30.609180				1.231602		
30.610220				1.232025		
30.611260				1.232178		
30.612310				1.232509		
30.613350				1.233038		
30.614390				1.232837		
30.615440				1.232402		
30.616480				1.232138		
30.617530				1.232053		
30.618570				1.232277		
30.619620				1.232909		
30.620660				1.233325		
30.621700				1.233956		
30.622750				1.233518		
30.623790				1.233445		
30.624830				1.233884		
30.625880				1.233596		
30.626930				1.233488		
30.627970				1.233103		
30.629010				1.231563		
30.630060				1.230977		
30.631100				1.230519		
30.632140				1.229800		
30.633190				1.228784		
30.634230				1.228618		
30.635280				1.228222		
30.636320				1.227241		
30.637370				1.226098		
30.638410				1.225106		
30.639450				1.225231		
30.640500				1.225190		
30.641540				1.224589		
30.642580				1.223631		
30.643630				1.223756		
30.644670				1.223657		
30.645720				1.223952		
30.646760				1.224669		
30.647810				1.224302		
30.648850				1.224222		
30.649890				1.223845		
30.650940				1.223728		
30.651980				1.223089		
30.653030				1.222632		
30.654070				1.222364		
30.655120				1.222518		
30.656160				1.222132		
30.657200				1.222381		
30.658250				1.223164		
30.659290				1.222524		
30.660330				1.222356		
30.661380				1.222393		
30.662420				1.222002		
30.663470				1.221770		
30.664510				1.221824		
30.665560				1.221857		
30.666600				1.221455		
30.667640				1.221243		
30.668690				1.220938		
30.669730				1.220603		
30.670770				1.220327		
30.671820				1.219828		
30.672860				1.219219		
30.673910				1.218586		
30.674950				1.217974		
30.675990				1.217840		
30.677040				1.217759		
30.678080				1.217579		
30.679130				1.217892		
30.680170				1.218172		
30.681220				1.218420		
30.682260				1.218897		
30.683300				1.218972		
30.684350				1.219415		
30.685390				1.219316		
30.686430				1.218758		
30.687480				1.217510		
30.688520				1.217524		
30.689570				1.218239		
30.690610				1.217907		
30.691660				1.218580		
30.692700				1.217822		
30.693740				1.218030		
30.694790				1.217930		
30.695830				1.217557		
30.696880				1.216582		
30.697920				1.215959		
30.698970				1.214605		
30.700010				1.213470		
30.701050				1.213318		
30.702100				1.213094		
30.703140				1.212574		
30.704180				1.212103		
30.705230				1.212574		
30.706270				1.211835		
30.707320				1.212227		
30.708360				1.212085		
30.709410				1.212755		
30.710450				1.212590		
30.711490				1.211321		
30.712540				1.210954		
30.713580				1.210900		
30.714620				1.210696		
30.715670				1.209219		
30.716720				1.209216		
30.717760				1.208862		
30.718800				1.208283		
30.719850				1.207501		
30.720890				1.207538		
30.721930				1.206734		
30.722980				1.206942		
30.724020				1.206890		
30.725070				1.206456		
30.726110				1.206727		
30.727160				1.206366		
30.728200				1.205684		
30.729240				1.204949		
30.730290				1.205157		
30.731330				1.205338		
30.732370				1.204826		
30.733420				1.204163		
30.734470				1.203831		
30.735510				1.204073		
30.736550				1.203806		
30.737600				1.203018		
30.738640				1.202924		
30.739680				1.203110		
30.740730				1.203203		
30.741770				1.202767		
30.742820				1.202432		
30.743860				1.202443		
30.744910				1.201751		
30.745950				1.201747		
30.746990				1.201615		
30.748040				1.201593		
30.749080				1.202034		
30.750120				1.202447		
30.751170				1.203227		
30.752210				1.203564		
30.753260				1.203117		
30.754300				1.202788		
30.755350				1.202270		
30.756390				1.201471		
30.757430				1.201414		
30.758480				1.200786		
30.759520				1.200601		
30.760570				1.199844		
30.761610				1.199157		
30.762650				1.198891		
30.763700				1.198710		
30.764740				1.199095		
30.765790				1.199333		
30.766830				1.198671		
30.767870				1.199162		
30.768920				1.199463		
30.769960				1.198549		
30.771010				1.198244		
30.772050				1.198022		
30.773090				1.197736		
30.774140				1.197132		
30.775180				1.197256		
30.776230				1.196717		
30.777270				1.195903		
30.778320				1.195451		
30.779360				1.195033		
30.780400				1.195378		
30.781450				1.195324		
30.782490				1.195834		
30.783530				1.194735		
30.784580				1.194798		
30.785620				1.194701		
30.786670				1.194620		
30.787710				1.193937		
30.788760				1.193226		
30.789800				1.192778		
30.790840				1.192072		
30.791890				1.191868		
30.792930				1.192018		
30.793970				1.191934		
30.795020				1.191825		
30.796060				1.191434		
30.797110				1.191443		
30.798150				1.191345		
30.799200				1.190881		
30.800240				1.190075		
30.801280				1.189110		
30.802330				1.188499		
30.803370				1.188030		
30.804420				1.187278		
30.805460				1.186865		
30.806510				1.187006		
30.807550				1.186945		
30.808590				1.186950		
30.809640				1.186661		
30.810680				1.186486		
30.811720				1.186136		
30.812770				1.185513		
30.813810				1.185452		
30.814860				1.184783		
30.815900				1.184128		
30.816950				1.184038		
30.817990				1.183380		
30.819030				1.182448		
30.820080				1.181659		
30.821120				1.181503		
30.822170				1.182089		
30.823210				1.182431		
30.824260				1.182171		
30.825300				1.182252		
30.826340				1.182006		
30.827390				1.181331		
30.828430				1.181013		
30.829470				1.180537		
30.830520				1.180174		
30.831560				1.179803		
30.832610				1.179273		
30.833650				1.178915		
30.834700				1.178526		
30.835740				1.178306		
30.836780				1.178138		
30.837830				1.177141		
30.838870				1.176246		
30.839910				1.176230		
30.840960				1.176265		
30.842010				1.175817		
30.843050				1.175724		
30.844090				1.175228		
30.845140				1.173721		
30.846180				1.172130		
30.847220				1.171607		
30.848270				1.171356		
30.849310				1.170947		
30.850360				1.170211		
30.851400				1.170119		
30.852450				1.169573		
30.853490				1.169323		
30.854530				1.169347		
30.855580				1.169305		
30.856620				1.169182		
30.857660				1.168935		
30.858710				1.168790		
30.859750				1.168150		
30.860800				1.167436		
30.861840				1.167392		
30.862880				1.166965		
30.863930				1.165879		
30.864970				1.165733		
30.866020				1.164865		
30.867060				1.164224		
30.868110				1.164310		
30.869150				1.164618		
30.870190				1.164901		
30.871240				1.165268		
30.872280				1.165411		
30.873320				1.164998		
30.874370				1.163915		
30.875410				1.163609		
30.876460				1.163423		
30.877500				1.163044		
30.878550				1.162166		
30.879590				1.161976		
30.880630				1.161887		
30.881680				1.161293		
30.882720				1.161494		
30.883760				1.161552		
30.884810				1.161511		
30.885860				1.161458		
30.886900				1.161380		
30.887940				1.161065		
30.888990				1.160238		
30.890030				1.159197		
30.891070				1.158704		
30.892120				1.158798		
30.893160				1.158948		
30.894210				1.159096		
30.895250				1.158442		
30.896300				1.158121		
30.897340				1.158675		
30.898380				1.158876		
30.899430				1.159245		
30.900470				1.159157		
30.901510				1.158210		
30.902560				1.158657		
30.903610				1.158202		
30.904650				1.158233		
30.905690				1.158113		
30.906740				1.158354		
30.907780				1.158337		
30.908820				1.157647		
30.909870				1.157102		
30.910910				1.156626		
30.911960				1.155935		
30.913000				1.155464		
30.914050				1.155378		
30.915090				1.155094		
30.916130				1.155888		
30.917180				1.155986		
30.918220				1.155409		
30.919260				1.155448		
30.920310				1.154532		
30.921350				1.154087		
30.922400				1.152730		
30.923440				1.151341		
30.924490				1.150000		
30.925530				1.150198		
30.926570				1.150271		
30.927620				1.149895		
30.928660				1.148939		
30.929710				1.147659		
30.930750				1.147210		
30.931800				1.147325		
30.932840				1.147722		
30.933880				1.146851		
30.934930				1.146417		
30.935970				1.146213		
30.937010				1.145679		
30.938060				1.145072		
30.939100				1.144712		
30.940150				1.144083		
30.941190				1.143924		
30.942240				1.144014		
30.943280				1.143891		
30.944320				1.143251		
30.945370				1.142182		
30.946410				1.141534		
30.947450				1.141456		
30.948500				1.141816		
30.949540				1.141609		
30.950590				1.141621		
30.951630				1.142075		
30.952680				1.141989		
30.953720				1.141677		
30.954760				1.141169		
30.955810				1.141104		
30.956850				1.141288		
30.957900				1.140761		
30.958940				1.140145		
30.959980				1.139426		
30.961030				1.139100		
30.962070				1.138994		
30.963120				1.138537		
30.964160				1.138410		
30.965200				1.138394		
30.966250				1.138388		
30.967290				1.138229		
30.968340				1.137414		
30.969380				1.136155		
30.970420				1.135382		
30.971470				1.134815		
30.972510				1.134659		
30.973560				1.134557		
30.974600				1.134375		
30.975650				1.134236		
30.976690				1.134324		
30.977730				1.134314		
30.978780				1.133561		
30.979820				1.133067		
30.980860				1.133277		
30.981910				1.133735		
30.982950				1.133868		
30.984000				1.133487		
30.985040				1.133275		
30.986090				1.133074		
30.987130				1.132907		
30.988170				1.132239		
30.989220				1.131442		
30.990260				1.131288		
30.991300				1.131326		
30.992350				1.131097		
30.993400				1.130519		
30.994440				1.130116		
30.995480				1.129881		
30.996530				1.130599		
30.997570				1.130755		
30.998610				1.130632		
30.999660				1.129268		
31.000700				1.128284		
31.001750				1.126915		
31.002790				1.126086		
31.003840				1.125060		
31.004880				1.123644		
31.005920				1.122555		
31.006970				1.121947		
31.008010				1.121369		
31.009050				1.120293		
31.010100				1.119400		
31.011150				1.119176		
31.012190				1.118792		
31.013230				1.118689		
31.014280				1.118460		
31.015320				1.118472		
31.016360				1.118399		
31.017410				1.117613		
31.018450				1.116746		
31.019500				1.115893		
31.020540				1.115016		
31.021590				1.114382		
31.022630				1.113573		
31.023670				1.112867		
31.024720				1.112783		
31.025760				1.113037		
31.026800				1.112957		
31.027850				1.112392		
31.028890				1.111354		
31.029940				1.111219		
31.030980				1.111083		
31.032030				1.110451		
31.033070				1.109890		
31.034110				1.108853		
31.035160				1.107952		
31.036200				1.107340		
31.037250				1.106622		
31.038290				1.106356		
31.039340				1.106271		
31.040380				1.106448		
31.041420				1.106810		
31.042470				1.106717		
31.043510				1.106315		
31.044550				1.105909		
31.045600				1.105701		
31.046640				1.105573		
31.047690				1.105504		
31.048730				1.105845		
31.049770				1.105097		
31.050820				1.104428		
31.051860				1.104450		
31.052910				1.104974		
31.053950				1.104708		
31.055000				1.104731		
31.056040				1.104252		
31.057080				1.104010		
31.058130				1.104004		
31.059170				1.102960		
31.060210				1.102486		
31.061260				1.101875		
31.062300				1.101092		
31.063350				1.101225		
31.064390				1.100776		
31.065440				1.101164		
31.066480				1.099995		
31.067520				1.099046		
31.068570				1.097621		
31.069610				1.096456		
31.070650				1.096570		
31.071700				1.096510		
31.072740				1.097073		
31.073790				1.097106		
31.074830				1.097902		
31.075880				1.098814		
31.076920				1.099534		
31.077960				1.098436		
31.079010				1.097410		
31.080050				1.096789		
31.081100				1.096575		
31.082140				1.096631		
31.083190				1.095387		
31.084230				1.095178		
31.085270				1.095368		
31.086320				1.094120		
31.087360				1.093609		
31.088400				1.093507		
31.089450				1.093006		
31.090490				1.092101		
31.091540				1.090917		
31.092580				1.089571		
31.093630				1.088465		
31.094670				1.087269		
31.095710				1.086025		
31.096760				1.085799		
31.097800				1.085228		
31.098850				1.084794		
31.099890				1.084143		
31.100940				1.082712		
31.101980				1.081142		
31.103020				1.080345		
31.104070				1.079612		
31.105110				1.078566		
31.106150				1.077875		
31.107200				1.077686		
31.108240				1.077662		
31.109290				1.077563		
31.110330				1.077546		
31.111380				1.077648		
31.112420				1.078085		
31.113460				1.078119		
31.114510				1.077951		
31.115550				1.078311		
31.116590				1.077447		
31.117640				1.076599		
31.118690				1.075971		
31.119730				1.075407		
31.120770				1.075392		
31.121820				1.075368		
31.122860				1.074793		
31.123900				1.073738		
31.124950				1.072196		
31.125990				1.071259		
31.127040				1.070406		
31.128080				1.068909		
31.129130				1.067780		
31.130170				1.067175		
31.131210				1.066229		
31.132260				1.065331		
31.133300				1.064774		
31.134340				1.063886		
31.135390				1.063418		
31.136430				1.063389		
31.137480				1.063200		
31.138520				1.062698		
31.139570				1.063470		
31.140610				1.063091		
31.141650				1.062159		
31.142700				1.062391		
31.143740				1.062450		
31.144790				1.062462		
31.145830				1.062522		
31.146870				1.062654		
31.147920				1.062582		
31.148960				1.062122		
31.150010				1.061128		
31.151050				1.061191		
31.152090				1.061292		
31.153140				1.061152		
31.154180				1.061278		
31.155230				1.061687		
31.156270				1.061320		
31.157310				1.061060		
31.158360				1.061019		
31.159400				1.060956		
31.160450				1.060010		
31.161490				1.059088		
31.162540				1.058539		
31.163580				1.057078		
31.164620				1.056635		
